date,account_dict,total_value,end_of_day_save
2023-07-14 16:01:21.693070,"{""account_number"": ""1"", ""money"": 10333.087741705825, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 0.0, ""buy_price"": 366.239990234375, ""sell_price"": 378.4389953613281, ""all_time_peak"": 0, ""last_high"": 379.07000732421875, ""last_low"": 378.6600036621094, ""trend"": ""UP"", ""last_price"": 379.07000732421875, ""transaction_file"": null, ""account_file"": null, ""new_high"": 379.07000732421875, ""new_low"": 378.30999755859375}]}",0.0,0
2023-07-17 05:00:56.036152,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.259048571647956, ""buy_price"": 366.239990234375, ""sell_price"": 378.4389953613281, ""all_time_peak"": 0, ""last_high"": 379.07000732421875, ""last_low"": 378.6600036621094, ""trend"": ""UP"", ""last_price"": 379.07000732421875, ""transaction_file"": null, ""account_file"": null, ""new_high"": 379.07000732421875, ""new_low"": 378.30999755859375}]}",0.0,0
2023-07-17 16:01:21.226050,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.259048571647956, ""buy_price"": 366.239990234375, ""sell_price"": 378.4389953613281, ""all_time_peak"": 0, ""last_high"": 382.6099853515625, ""last_low"": 382.3599853515625, ""trend"": ""UP"", ""last_price"": 382.6099853515625, ""transaction_file"": null, ""account_file"": null, ""new_high"": 383.45001220703125, ""new_low"": 382.6099853515625}]}",0.0,0
2023-07-18 05:00:58.607339,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.259048571647956, ""buy_price"": 366.239990234375, ""sell_price"": 378.4389953613281, ""all_time_peak"": 0, ""last_high"": 382.6099853515625, ""last_low"": 382.3599853515625, ""trend"": ""UP"", ""last_price"": 382.6099853515625, ""transaction_file"": null, ""account_file"": null, ""new_high"": 383.45001220703125, ""new_low"": 382.6099853515625}]}",0.0,0
2023-07-18 16:01:21.789330,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.259048571647956, ""buy_price"": 366.239990234375, ""sell_price"": 378.4389953613281, ""all_time_peak"": 0, ""last_high"": 386.56109619140625, ""last_low"": 385.739990234375, ""trend"": ""DOWN"", ""last_price"": 385.739990234375, ""transaction_file"": null, ""account_file"": null, ""new_high"": 387.0400085449219, ""new_low"": 385.739990234375}]}",0.0,0
2023-07-19 05:00:58.926824,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.259048571647956, ""buy_price"": 366.239990234375, ""sell_price"": 378.4389953613281, ""all_time_peak"": 0, ""last_high"": 386.56109619140625, ""last_low"": 385.739990234375, ""trend"": ""DOWN"", ""last_price"": 385.739990234375, ""transaction_file"": null, ""account_file"": null, ""new_high"": 387.0400085449219, ""new_low"": 385.739990234375}]}",0.0,0
2023-07-19 16:01:22.561309,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.259048571647956, ""buy_price"": 366.239990234375, ""sell_price"": 378.4389953613281, ""all_time_peak"": 0, ""last_high"": 385.6499938964844, ""last_low"": 385.4700012207031, ""trend"": ""UP"", ""last_price"": 385.6499938964844, ""transaction_file"": null, ""account_file"": null, ""new_high"": 387.7900085449219, ""new_low"": 385.6499938964844}]}",0.0,0
2023-07-20 05:00:58.627453,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.259048571647956, ""buy_price"": 366.239990234375, ""sell_price"": 378.4389953613281, ""all_time_peak"": 0, ""last_high"": 385.6499938964844, ""last_low"": 385.4700012207031, ""trend"": ""UP"", ""last_price"": 385.6499938964844, ""transaction_file"": null, ""account_file"": null, ""new_high"": 387.7900085449219, ""new_low"": 385.6499938964844}]}",0.0,0
2023-07-20 09:31:00.043324,"{""account_number"": ""1"", ""money"": 10437.489531707974, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 0.0, ""buy_price"": 366.239990234375, ""sell_price"": 382.8999938964844, ""all_time_peak"": 0, ""last_high"": 385.6499938964844, ""last_low"": 382.8999938964844, ""trend"": ""DOWN"", ""last_price"": 382.8999938964844, ""transaction_file"": null, ""account_file"": null, ""new_high"": 387.7900085449219, ""new_low"": 382.8999938964844}]}",0.0,0
2023-07-20 16:01:22.877770,"{""account_number"": ""1"", ""money"": 10437.489531707974, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 0.0, ""buy_price"": 366.239990234375, ""sell_price"": 382.8999938964844, ""all_time_peak"": 0, ""last_high"": 376.8999938964844, ""last_low"": 376.760009765625, ""trend"": ""DOWN"", ""last_price"": 376.760009765625, ""transaction_file"": null, ""account_file"": null, ""new_high"": 376.760009765625, ""new_low"": 375.810302734375}]}",0.0,0
