date,account_dict,total_value,end_of_day_save
2023-07-12 21:51:09.771075,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 239.74493079672925, ""buy_price"": 39.869998931884766, ""sell_price"": 41.43000030517578, ""all_time_peak"": 0, ""last_high"": 41.970001220703125, ""last_low"": 41.88999938964844, ""trend"": ""UP"", ""last_price"": 41.970001220703125, ""transaction_file"": null, ""account_file"": null, ""new_high"": 42.20009994506836, ""new_low"": 41.970001220703125}]}",0.0,0
2023-07-13 05:00:59.192045,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 239.74493079672925, ""buy_price"": 39.869998931884766, ""sell_price"": 41.43000030517578, ""all_time_peak"": 0, ""last_high"": 41.970001220703125, ""last_low"": 41.88999938964844, ""trend"": ""UP"", ""last_price"": 41.970001220703125, ""transaction_file"": null, ""account_file"": null, ""new_high"": 42.20009994506836, ""new_low"": 41.970001220703125}]}",0.0,0
2023-07-13 16:01:20.762532,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 239.74493079672925, ""buy_price"": 39.869998931884766, ""sell_price"": 41.43000030517578, ""all_time_peak"": 0, ""last_high"": 43.66999816894531, ""last_low"": 43.65999984741211, ""trend"": ""UP"", ""last_price"": 43.66999816894531, ""transaction_file"": null, ""account_file"": null, ""new_high"": 43.66999816894531, ""new_low"": 43.66999816894531}]}",0.0,0
2023-07-13 21:17:19.205215,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 239.74493079672925, ""buy_price"": 39.869998931884766, ""sell_price"": 41.43000030517578, ""all_time_peak"": 0, ""last_high"": 43.66999816894531, ""last_low"": 43.65999984741211, ""trend"": ""UP"", ""last_price"": 43.66999816894531, ""transaction_file"": null, ""account_file"": null, ""new_high"": 43.66999816894531, ""new_low"": 43.66999816894531}]}",0.0,0
2023-07-14 05:00:59.302444,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 239.74493079672925, ""buy_price"": 39.869998931884766, ""sell_price"": 41.43000030517578, ""all_time_peak"": 0, ""last_high"": 43.66999816894531, ""last_low"": 43.65999984741211, ""trend"": ""UP"", ""last_price"": 43.66999816894531, ""transaction_file"": null, ""account_file"": null, ""new_high"": 43.66999816894531, ""new_low"": 43.66999816894531}]}",0.0,0
2023-07-14 13:03:11.422330,"{""account_number"": ""2"", ""money"": 10635.085276471602, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 0.0, ""buy_price"": 39.869998931884766, ""sell_price"": 44.36000061035156, ""all_time_peak"": 0, ""last_high"": 44.57360076904297, ""last_low"": 44.36000061035156, ""trend"": ""DOWN"", ""last_price"": 44.36000061035156, ""transaction_file"": null, ""account_file"": null, ""new_high"": 45.310001373291016, ""new_low"": 44.36000061035156}]}",0.0,0
2023-07-14 16:01:21.083874,"{""account_number"": ""2"", ""money"": 10635.085276471602, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 0.0, ""buy_price"": 39.869998931884766, ""sell_price"": 44.36000061035156, ""all_time_peak"": 0, ""last_high"": 44.02000045776367, ""last_low"": 43.903900146484375, ""trend"": ""UP"", ""last_price"": 44.02000045776367, ""transaction_file"": null, ""account_file"": null, ""new_high"": 44.02000045776367, ""new_low"": 43.77000045776367}]}",0.0,0
2023-07-17 05:00:56.036767,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 241.59666437704283, ""buy_price"": 39.869998931884766, ""sell_price"": 44.36000061035156, ""all_time_peak"": 0, ""last_high"": 44.02000045776367, ""last_low"": 43.903900146484375, ""trend"": ""UP"", ""last_price"": 44.02000045776367, ""transaction_file"": null, ""account_file"": null, ""new_high"": 44.02000045776367, ""new_low"": 43.77000045776367}]}",0.0,0
2023-07-17 16:01:21.831220,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 241.59666437704283, ""buy_price"": 39.869998931884766, ""sell_price"": 44.36000061035156, ""all_time_peak"": 0, ""last_high"": 45.2400016784668, ""last_low"": 45.160099029541016, ""trend"": ""UP"", ""last_price"": 45.2400016784668, ""transaction_file"": null, ""account_file"": null, ""new_high"": 45.54570007324219, ""new_low"": 45.2400016784668}]}",0.0,0
2023-07-18 05:00:58.598606,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 241.59666437704283, ""buy_price"": 39.869998931884766, ""sell_price"": 44.36000061035156, ""all_time_peak"": 0, ""last_high"": 45.2400016784668, ""last_low"": 45.160099029541016, ""trend"": ""UP"", ""last_price"": 45.2400016784668, ""transaction_file"": null, ""account_file"": null, ""new_high"": 45.54570007324219, ""new_low"": 45.2400016784668}]}",0.0,0
