2023-10-02-09:30:00,ERROR-1
2023-10-30-14:30:37,349.030
2023-10-30-14:35:38,349.290
2023-10-30-14:40:38,349.480
2023-10-30-14:45:39,349.645
2023-10-30-14:50:39,349.900
2023-10-30-14:55:40,349.390
2023-10-30-15:00:41,349.840
2023-10-30-15:05:41,349.620
2023-10-30-15:10:42,349.510
2023-10-30-15:15:42,349.590
2023-10-30-15:20:43,349.975
2023-10-30-15:25:44,350.335
2023-10-30-15:30:44,349.998
2023-10-30-15:35:45,349.850
2023-10-30-15:40:45,349.590
2023-10-30-15:45:46,349.486
2023-10-30-15:50:47,349.430
2023-10-30-15:55:47,349.370
2023-10-30-16:00:48,349.200
2023-10-31-09:30:00,349.200
2023-10-31-09:35:00,348.210
2023-10-31-09:40:01,347.480
2023-10-31-09:45:01,347.300
2023-10-31-09:50:02,347.500
2023-10-31-09:55:03,347.170
2023-10-31-10:00:03,347.310
2023-10-31-10:05:04,347.020
2023-10-31-10:10:05,348.120
2023-10-31-10:15:05,348.480
2023-10-31-10:20:06,348.570
2023-10-31-10:25:06,348.750
2023-10-31-10:30:07,348.760
2023-10-31-10:35:08,348.185
2023-10-31-10:40:08,347.610
2023-10-31-10:45:09,348.990
2023-10-31-10:50:10,348.724
2023-10-31-10:55:10,349.480
2023-10-31-11:00:11,349.220
2023-10-31-11:05:12,349.180
2023-10-31-11:10:12,349.250
2023-10-31-11:15:13,349.190
2023-10-31-11:20:13,348.990
2023-10-31-11:25:14,348.600
2023-10-31-11:30:15,348.130
2023-10-31-11:35:15,348.960
2023-10-31-11:40:16,348.700
2023-10-31-11:45:16,348.240
2023-10-31-11:50:17,348.161
2023-10-31-11:55:18,348.330
2023-10-31-12:00:18,349.040
2023-10-31-12:05:19,348.600
2023-10-31-12:10:19,348.760
2023-10-31-12:15:20,348.340
2023-10-31-12:20:21,348.185
2023-10-31-12:25:21,348.370
2023-10-31-12:30:22,348.790
2023-10-31-12:35:22,348.965
2023-10-31-12:40:23,349.240
2023-10-31-12:45:24,349.370
2023-10-31-12:50:24,349.590
2023-10-31-12:55:25,349.430
2023-10-31-13:00:25,349.690
2023-10-31-13:05:26,349.630
2023-10-31-13:10:27,349.650
2023-10-31-13:15:27,349.540
2023-10-31-13:20:28,349.580
2023-10-31-13:25:29,349.610
2023-10-31-13:30:29,349.700
2023-10-31-13:35:30,350.030
2023-10-31-13:40:30,349.920
2023-10-31-13:45:31,350.228
2023-10-31-13:50:32,350.110
2023-10-31-13:55:32,350.680
2023-10-31-14:00:33,350.690
2023-10-31-14:05:33,350.710
2023-10-31-14:10:34,350.430
2023-10-31-14:15:35,350.310
2023-10-31-14:20:35,350.180
2023-10-31-14:25:36,349.960
2023-10-31-14:30:36,349.860
2023-10-31-14:35:37,349.980
2023-10-31-14:40:38,350.230
2023-10-31-14:45:38,350.440
2023-10-31-14:50:39,350.607
2023-10-31-14:55:39,350.630
2023-10-31-15:00:40,350.900
2023-10-31-15:05:41,350.962
2023-10-31-15:10:41,351.230
2023-10-31-15:15:42,350.995
2023-10-31-15:20:42,350.855
2023-10-31-15:25:43,350.690
2023-10-31-15:30:44,350.680
2023-10-31-15:35:44,350.800
2023-10-31-15:40:45,350.460
2023-10-31-15:45:46,350.710
2023-10-31-15:50:46,350.860
2023-10-31-15:55:47,350.820
2023-10-31-16:00:47,350.870
