2023-10-02-09:30:00,ERROR-1
2023-10-16-11:55:17,400.520
2023-10-16-12:00:18,400.540
2023-10-16-12:05:19,400.410
2023-10-16-12:10:19,400.680
2023-10-16-12:15:20,400.390
2023-10-16-12:20:20,400.535
2023-10-16-12:25:21,400.530
2023-10-16-12:30:21,400.650
2023-10-16-12:35:22,400.445
2023-10-16-12:40:23,400.480
2023-10-16-12:45:23,400.565
2023-10-16-12:50:24,400.539
2023-10-16-12:55:24,400.480
2023-10-16-13:00:25,400.568
2023-10-16-13:05:26,401.080
2023-10-16-13:10:26,401.170
2023-10-16-13:15:27,401.225
2023-10-16-13:20:27,399.880
2023-10-16-13:25:28,399.175
2023-10-16-13:30:29,400.150
2023-10-16-13:35:29,400.275
2023-10-16-13:40:30,400.665
2023-10-16-13:45:30,400.960
2023-10-16-13:50:31,400.790
2023-10-16-13:55:32,400.970
2023-10-16-14:00:32,400.930
2023-10-16-14:05:48,400.780
2023-10-16-14:10:48,401.070
2023-10-16-14:15:49,400.840
2023-10-16-14:20:50,400.903
2023-10-16-14:25:50,400.750
2023-10-16-14:30:51,400.560
2023-10-16-14:35:51,400.538
2023-10-16-14:40:52,400.400
2023-10-16-14:45:52,400.700
2023-10-16-14:50:53,400.580
2023-10-16-14:55:53,400.850
2023-10-16-15:00:54,400.985
2023-10-16-15:05:55,401.000
2023-10-16-15:10:55,401.070
2023-10-16-15:15:56,401.060
2023-10-16-15:20:57,401.120
2023-10-16-15:25:57,401.200
2023-10-16-15:30:58,401.290
2023-10-16-15:35:58,400.910
2023-10-16-15:40:59,401.040
2023-10-16-15:45:59,400.820
2023-10-16-15:51:00,400.740
2023-10-16-15:56:01,401.090
2023-10-17-09:30:00,400.570
2023-10-17-09:35:01,398.150
2023-10-17-09:40:01,398.320
2023-10-17-09:45:02,398.020
2023-10-17-09:50:02,397.820
2023-10-17-09:55:03,397.510
2023-10-17-10:00:04,397.450
2023-10-17-10:05:04,397.610
2023-10-17-10:10:05,398.760
2023-10-17-10:15:05,399.300
2023-10-17-10:20:06,399.349
2023-10-17-10:25:07,399.570
2023-10-17-10:30:07,399.330
2023-10-17-10:35:08,399.500
2023-10-17-10:40:08,400.035
2023-10-17-10:45:09,399.830
2023-10-17-10:50:10,399.920
2023-10-17-10:55:10,399.590
2023-10-17-11:00:11,399.830
2023-10-17-11:05:11,399.922
2023-10-17-11:10:12,399.780
2023-10-17-11:15:12,400.240
2023-10-17-11:20:13,400.754
2023-10-17-11:25:14,400.350
2023-10-17-11:30:14,400.570
2023-10-17-11:35:15,400.939
2023-10-17-11:40:15,401.240
2023-10-17-11:45:16,401.480
2023-10-17-11:50:17,401.860
2023-10-17-11:55:17,401.640
2023-10-17-12:00:18,401.730
2023-10-17-12:05:18,401.830
2023-10-17-12:10:19,402.020
2023-10-17-12:15:20,402.065
2023-10-17-12:20:20,401.746
2023-10-17-12:25:21,402.260
2023-10-17-12:30:21,402.480
2023-10-17-12:35:22,402.019
2023-10-17-12:40:23,401.970
2023-10-17-12:45:23,401.785
2023-10-17-12:50:24,401.612
2023-10-17-12:55:24,401.820
2023-10-17-13:00:25,401.305
2023-10-17-13:05:26,401.170
2023-10-17-13:10:26,401.221
2023-10-17-13:15:27,401.046
2023-10-17-13:20:27,401.120
2023-10-17-13:25:28,400.870
2023-10-17-13:30:29,400.820
2023-10-17-13:35:29,400.610
2023-10-17-13:40:30,400.330
2023-10-17-13:45:30,400.330
2023-10-17-13:50:31,400.278
2023-10-17-13:55:32,399.500
2023-10-17-14:00:32,399.480
2023-10-17-14:05:33,399.455
2023-10-17-14:10:33,399.460
2023-10-17-14:15:34,399.730
2023-10-17-14:20:35,399.660
2023-10-17-14:25:36,399.810
2023-10-17-14:30:36,399.685
2023-10-17-14:35:37,399.850
2023-10-17-14:40:37,400.130
2023-10-17-14:45:38,399.970
2023-10-17-14:50:39,400.000
2023-10-17-14:55:39,399.080
2023-10-17-15:00:40,399.250
2023-10-17-15:05:40,399.140
2023-10-17-15:10:41,399.920
2023-10-17-15:15:42,399.935
2023-10-17-15:20:42,400.049
2023-10-17-15:25:43,399.913
2023-10-17-15:30:43,400.135
2023-10-17-15:35:44,399.840
2023-10-17-15:40:44,399.700
2023-10-17-15:45:45,399.590
2023-10-17-15:50:46,399.890
2023-10-17-15:55:46,400.300
2023-10-17-16:00:47,400.620
2023-10-18-09:30:00,400.580
2023-10-18-09:35:01,399.340
2023-10-18-09:40:01,398.670
2023-10-18-09:45:02,398.500
2023-10-18-09:50:03,398.560
2023-10-18-09:55:03,398.590
2023-10-18-10:00:04,398.750
2023-10-18-10:05:04,398.541
2023-10-18-10:10:05,398.740
2023-10-18-10:15:06,398.600
2023-10-18-10:20:06,399.570
2023-10-18-10:25:07,399.620
2023-10-18-10:30:07,398.268
2023-10-18-10:35:08,398.090
2023-10-18-10:40:09,397.710
2023-10-18-10:45:09,397.918
2023-10-18-10:50:10,397.600
2023-10-18-10:55:10,397.120
2023-10-18-11:00:11,397.340
2023-10-18-11:05:12,397.829
2023-10-18-11:10:12,397.295
2023-10-18-11:15:13,397.540
2023-10-18-11:20:13,397.696
2023-10-18-11:25:14,397.810
2023-10-18-11:30:15,397.640
2023-10-18-11:35:15,397.665
2023-10-18-11:40:16,397.830
2023-10-18-11:45:17,397.619
2023-10-18-11:50:17,397.400
2023-10-18-11:55:18,397.469
2023-10-18-12:00:18,397.340
2023-10-18-12:05:19,398.026
2023-10-18-12:10:20,398.080
2023-10-18-12:15:20,397.430
2023-10-18-12:20:21,397.130
2023-10-18-12:25:21,396.876
2023-10-18-12:30:22,396.930
2023-10-18-12:35:23,396.760
2023-10-18-12:40:23,396.760
2023-10-18-12:45:24,397.020
2023-10-18-12:50:24,396.582
2023-10-18-12:55:25,396.450
2023-10-18-13:00:26,396.380
2023-10-18-13:05:26,397.460
2023-10-18-13:10:27,397.660
2023-10-18-13:15:28,398.410
2023-10-18-13:20:28,397.970
2023-10-18-13:25:29,397.885
2023-10-18-13:30:29,397.630
2023-10-18-13:35:30,396.829
2023-10-18-13:40:31,396.460
2023-10-18-13:45:31,396.505
2023-10-18-13:50:32,396.890
2023-10-18-13:55:33,396.840
2023-10-18-14:00:33,397.400
2023-10-18-14:05:34,397.480
2023-10-18-14:10:34,397.500
2023-10-18-14:15:35,397.250
2023-10-18-14:20:35,396.910
2023-10-18-14:25:36,397.010
2023-10-18-14:30:37,397.060
2023-10-18-14:35:37,396.800
2023-10-18-14:40:38,396.680
2023-10-18-14:45:38,396.426
2023-10-18-14:50:39,396.220
2023-10-18-14:55:39,395.931
2023-10-18-15:00:40,395.940
2023-10-18-15:05:41,395.750
2023-10-18-15:10:41,395.525
2023-10-18-15:15:42,395.500
2023-10-18-15:20:42,395.730
2023-10-18-15:25:43,395.675
2023-10-18-15:30:43,395.570
2023-10-18-15:35:45,395.545
2023-10-18-15:40:45,395.310
2023-10-18-15:45:46,394.430
2023-10-18-15:50:46,394.770
2023-10-18-15:55:47,395.162
2023-10-18-16:00:48,395.280
2023-10-19-09:30:00,395.220
2023-10-19-09:35:01,395.900
2023-10-19-09:40:01,395.710
2023-10-19-09:45:02,395.430
2023-10-19-09:50:03,395.430
2023-10-19-09:55:03,395.650
2023-10-19-10:00:04,395.660
2023-10-19-10:05:04,395.370
2023-10-19-10:10:05,395.288
2023-10-19-10:15:06,395.930
2023-10-19-10:20:06,395.220
2023-10-19-10:25:07,395.260
2023-10-19-10:30:07,394.198
2023-10-19-10:35:08,394.100
2023-10-19-10:40:09,394.280
2023-10-19-10:45:09,394.280
2023-10-19-10:50:10,394.260
2023-10-19-10:55:10,394.159
2023-10-19-11:00:11,394.080
2023-10-19-11:05:12,394.280
2023-10-19-11:10:12,394.333
2023-10-19-11:15:13,394.220
2023-10-19-11:20:13,393.980
2023-10-19-11:25:14,394.120
2023-10-19-11:30:15,394.590
2023-10-19-11:35:15,394.790
2023-10-19-11:40:16,395.010
2023-10-19-11:45:16,395.370
2023-10-19-11:50:17,395.480
2023-10-19-11:55:18,395.245
2023-10-19-12:00:18,394.850
2023-10-19-12:05:19,396.350
2023-10-19-12:10:20,395.710
2023-10-19-12:15:20,395.550
2023-10-19-12:20:21,396.840
2023-10-19-12:25:21,396.795
2023-10-19-12:30:22,395.210
2023-10-19-12:35:22,393.440
2023-10-19-12:40:23,393.557
2023-10-19-12:45:24,393.969
2023-10-19-12:50:24,395.180
2023-10-19-12:55:25,396.310
2023-10-19-13:00:25,396.090
2023-10-19-13:05:26,396.350
2023-10-19-13:10:27,397.050
2023-10-19-13:15:27,396.330
2023-10-19-13:20:28,396.659
2023-10-19-13:25:28,395.720
2023-10-19-13:30:29,396.180
2023-10-19-13:35:30,395.709
2023-10-19-13:40:30,394.620
2023-10-19-13:45:31,394.620
2023-10-19-13:50:31,394.470
2023-10-19-13:55:32,394.777
2023-10-19-14:00:33,394.340
2023-10-19-14:05:33,394.570
2023-10-19-14:10:34,394.600
2023-10-19-14:15:34,394.200
2023-10-19-14:20:35,394.520
2023-10-19-14:25:36,394.120
2023-10-19-14:30:36,393.830
2023-10-19-14:35:37,392.820
2023-10-19-14:40:37,392.500
2023-10-19-14:45:38,392.380
2023-10-19-14:50:39,392.120
2023-10-19-14:55:39,392.130
2023-10-19-15:00:40,392.270
2023-10-19-15:05:40,392.690
2023-10-19-15:10:41,392.288
2023-10-19-15:15:41,392.100
2023-10-19-15:20:42,392.150
2023-10-19-15:25:43,391.900
2023-10-19-15:30:43,392.160
2023-10-19-15:35:44,392.350
2023-10-19-15:40:45,391.830
2023-10-19-15:45:45,391.240
2023-10-19-15:50:46,392.380
2023-10-19-15:55:46,392.330
2023-10-19-16:00:47,391.760
2023-10-20-09:30:00,391.870
2023-10-20-09:35:01,390.950
2023-10-20-09:40:01,391.240
2023-10-20-09:45:02,391.257
2023-10-20-09:50:03,391.610
2023-10-20-09:55:03,391.130
2023-10-20-10:00:04,390.490
2023-10-20-10:05:05,390.510
2023-10-20-10:10:05,390.030
2023-10-20-10:15:06,389.280
2023-10-20-10:20:06,389.250
2023-10-20-10:25:07,389.100
2023-10-20-10:30:08,388.920
2023-10-20-10:35:09,389.400
2023-10-20-10:40:09,388.630
2023-10-20-10:45:10,388.360
2023-10-20-10:50:11,388.770
2023-10-20-10:55:11,388.340
2023-10-20-11:00:12,388.055
2023-10-20-11:05:12,388.640
2023-10-20-11:10:13,388.517
2023-10-20-11:15:14,388.498
2023-10-20-11:20:14,388.140
2023-10-20-11:25:15,387.880
2023-10-20-11:30:15,387.917
2023-10-20-11:35:16,387.867
2023-10-20-11:40:17,388.060
2023-10-20-11:45:17,388.050
2023-10-20-11:50:18,388.660
2023-10-20-11:55:19,388.955
2023-10-20-12:00:19,388.951
2023-10-20-12:05:20,388.580
2023-10-20-12:10:20,388.140
2023-10-20-12:15:21,388.080
2023-10-20-12:20:22,388.520
2023-10-20-12:25:22,389.005
2023-10-20-12:30:23,388.670
2023-10-20-12:35:24,389.005
2023-10-20-12:40:24,389.070
2023-10-20-12:45:25,389.340
2023-10-20-12:50:25,389.460
2023-10-20-12:55:26,389.345
2023-10-20-13:00:27,389.650
2023-10-20-13:05:27,389.100
2023-10-20-13:10:28,388.820
2023-10-20-13:15:28,388.896
2023-10-20-13:20:29,389.980
2023-10-20-13:25:29,389.820
2023-10-20-13:30:30,389.740
2023-10-20-13:35:31,389.720
2023-10-20-13:40:31,389.820
2023-10-20-13:45:32,389.730
2023-10-20-13:50:32,389.345
2023-10-20-13:55:33,389.330
2023-10-20-14:00:33,389.590
2023-10-20-14:05:34,389.486
2023-10-20-14:10:35,389.410
2023-10-20-14:15:35,388.740
2023-10-20-14:20:36,388.580
2023-10-20-14:25:36,388.380
2023-10-20-14:30:37,388.040
2023-10-20-14:35:38,388.765
2023-10-20-14:40:38,388.150
2023-10-20-14:45:39,388.430
2023-10-20-14:50:40,388.170
2023-10-20-14:55:40,388.710
2023-10-20-15:00:41,388.500
2023-10-20-15:05:41,388.530
2023-10-20-15:10:42,388.130
2023-10-20-15:15:42,387.990
2023-10-20-15:20:43,388.310
2023-10-20-15:25:44,387.690
2023-10-20-15:30:44,388.039
2023-10-20-15:35:45,388.050
2023-10-20-15:40:46,387.630
2023-10-20-15:45:46,387.180
2023-10-20-15:50:47,387.160
2023-10-20-15:55:47,387.290
2023-10-20-16:00:48,386.890
2023-10-23-09:30:00,ERROR-1
2023-10-23-09:35:01,385.240
2023-10-23-09:40:01,384.700
2023-10-23-09:45:02,384.070
2023-10-23-09:50:03,385.665
2023-10-23-09:55:03,385.875
2023-10-23-10:00:04,386.400
2023-10-23-10:05:04,386.360
2023-10-23-10:10:05,386.265
2023-10-23-10:15:06,386.680
2023-10-23-10:20:06,386.910
2023-10-23-10:25:07,387.210
2023-10-23-10:30:07,386.660
2023-10-23-10:35:08,386.170
2023-10-23-10:40:09,386.640
2023-10-23-10:45:09,387.090
2023-10-23-10:50:10,386.835
2023-10-23-10:55:10,386.670
2023-10-23-11:00:11,387.148
2023-10-23-11:05:12,387.130
2023-10-23-11:10:12,387.290
2023-10-23-11:15:13,387.767
2023-10-23-11:20:14,387.920
2023-10-23-11:25:14,388.140
2023-10-23-11:30:15,388.065
2023-10-23-11:35:15,388.290
2023-10-23-11:40:16,388.508
2023-10-23-11:45:16,387.890
2023-10-23-11:50:17,387.910
2023-10-23-11:55:18,388.030
2023-10-23-12:00:18,388.460
2023-10-23-12:05:19,388.220
2023-10-23-12:10:19,388.530
2023-10-23-12:15:20,388.250
2023-10-23-12:20:21,387.630
2023-10-23-12:25:21,388.315
2023-10-23-12:30:22,388.460
2023-10-23-12:35:22,388.360
2023-10-23-12:40:23,388.650
2023-10-23-12:45:24,388.460
2023-10-23-12:50:24,388.570
2023-10-23-12:55:25,389.020
2023-10-23-13:00:26,389.760
2023-10-23-13:05:26,389.420
2023-10-23-13:10:27,389.290
2023-10-23-13:15:27,389.040
2023-10-23-13:20:28,388.570
2023-10-23-13:25:29,388.550
2023-10-23-13:30:29,388.478
2023-10-23-13:35:30,388.753
2023-10-23-13:40:30,388.872
2023-10-23-13:45:31,388.940
2023-10-23-13:50:32,389.250
2023-10-23-13:55:32,388.940
2023-10-23-14:00:33,388.441
2023-10-23-14:05:33,388.550
2023-10-23-14:10:34,388.690
2023-10-23-14:15:35,388.408
2023-10-23-14:20:35,387.860
2023-10-23-14:25:36,387.965
2023-10-23-14:30:36,388.110
2023-10-23-14:35:37,387.877
2023-10-23-14:40:38,388.580
2023-10-23-14:45:38,388.222
2023-10-23-14:50:39,388.300
2023-10-23-14:55:39,388.380
2023-10-23-15:00:40,388.460
2023-10-23-15:05:41,388.660
2023-10-23-15:10:41,388.090
2023-10-23-15:15:42,387.830
2023-10-23-15:20:42,387.580
2023-10-23-15:25:43,387.050
2023-10-23-15:30:44,386.790
2023-10-23-15:35:44,386.750
2023-10-23-15:40:45,386.740
2023-10-23-15:45:45,386.900
2023-10-23-15:50:46,386.820
2023-10-23-15:55:47,386.250
2023-10-23-16:00:47,386.280
2023-10-24-09:30:00,386.310
2023-10-24-09:35:01,389.150
2023-10-24-09:40:01,389.250
2023-10-24-09:45:02,388.710
2023-10-24-09:50:03,388.420
2023-10-24-09:55:03,388.590
2023-10-24-10:00:04,389.390
2023-10-24-10:05:05,388.585
2023-10-24-10:10:05,389.450
2023-10-24-10:15:06,389.120
2023-10-24-10:20:07,388.840
2023-10-24-10:25:08,389.429
2023-10-24-10:30:08,389.870
2023-10-24-10:35:09,389.736
2023-10-24-10:40:09,389.870
2023-10-24-10:45:10,389.670
2023-10-24-10:50:10,390.190
2023-10-24-10:55:11,389.850
2023-10-24-11:00:12,389.620
2023-10-24-11:05:12,389.580
2023-10-24-11:10:13,389.410
2023-10-24-11:15:14,389.320
2023-10-24-11:20:14,389.240
2023-10-24-11:25:15,388.620
2023-10-24-11:30:15,388.510
2023-10-24-11:35:16,388.640
2023-10-24-11:40:17,388.390
2023-10-24-11:45:17,388.470
2023-10-24-11:50:18,388.540
2023-10-24-11:55:18,388.550
2023-10-24-12:00:19,388.925
2023-10-24-12:05:19,388.630
2023-10-24-12:10:20,388.560
2023-10-24-12:15:21,388.350
2023-10-24-12:20:21,387.770
2023-10-24-12:25:22,387.340
2023-10-24-12:30:23,387.170
2023-10-24-12:35:23,387.250
2023-10-24-12:40:24,387.350
2023-10-24-12:45:24,387.080
2023-10-24-12:50:25,386.840
2023-10-24-12:55:25,386.625
2023-10-24-13:00:26,386.900
2023-10-24-13:05:27,387.170
2023-10-24-13:10:27,387.250
2023-10-24-13:15:28,386.950
2023-10-24-13:20:28,387.468
2023-10-24-13:25:29,387.540
2023-10-24-13:30:30,387.950
2023-10-24-13:35:30,387.760
2023-10-24-13:40:31,387.932
2023-10-24-13:45:31,387.940
2023-10-24-13:50:32,387.980
2023-10-24-13:55:33,387.920
2023-10-24-14:00:33,387.900
2023-10-24-14:05:34,387.970
2023-10-24-14:10:34,388.010
2023-10-24-14:15:35,388.150
2023-10-24-14:20:35,388.025
2023-10-24-14:25:36,388.300
2023-10-24-14:30:37,388.730
2023-10-24-14:35:37,388.990
2023-10-24-14:40:38,388.790
2023-10-24-14:45:38,389.079
2023-10-24-14:50:39,389.080
2023-10-24-14:55:40,389.180
2023-10-24-15:00:40,389.200
2023-10-24-15:05:41,388.990
2023-10-24-15:10:41,389.080
2023-10-24-15:15:42,389.395
2023-10-24-15:20:43,389.480
2023-10-24-15:25:43,389.430
2023-10-24-15:30:44,389.540
2023-10-24-15:35:44,389.375
2023-10-24-15:40:45,389.590
2023-10-24-15:45:46,389.600
2023-10-24-15:50:46,389.351
2023-10-24-15:55:47,389.535
2023-10-24-16:00:47,389.040
2023-10-25-09:30:00,389.200
2023-10-25-09:35:01,387.010
2023-10-25-09:40:01,386.655
2023-10-25-09:45:02,385.850
2023-10-25-09:50:03,385.570
2023-10-25-09:55:03,385.605
2023-10-25-10:00:04,386.020
2023-10-25-10:05:04,385.340
2023-10-25-10:10:05,385.495
2023-10-25-10:15:06,385.230
2023-10-25-10:20:06,385.279
2023-10-25-10:25:07,385.395
2023-10-25-10:30:07,385.210
2023-10-25-10:35:08,385.600
2023-10-25-10:40:09,386.255
2023-10-25-10:45:09,386.070
2023-10-25-10:50:10,386.625
2023-10-25-10:55:10,385.900
2023-10-25-11:00:11,386.010
2023-10-25-11:05:11,386.740
2023-10-25-11:10:12,386.660
2023-10-25-11:15:13,386.900
2023-10-25-11:20:13,386.863
2023-10-25-11:25:14,386.164
2023-10-25-11:30:14,386.730
2023-10-25-11:35:15,386.190
2023-10-25-11:40:16,386.300
2023-10-25-11:45:16,386.170
2023-10-25-11:50:17,385.910
2023-10-25-11:55:17,385.860
2023-10-25-12:00:18,385.205
2023-10-25-12:05:18,385.261
2023-10-25-12:10:19,385.160
2023-10-25-12:15:19,385.110
2023-10-25-12:20:20,384.990
2023-10-25-12:25:21,385.180
2023-10-25-12:30:21,385.110
2023-10-25-12:35:22,385.320
2023-10-25-12:40:23,385.030
2023-10-25-12:45:23,384.970
2023-10-25-12:50:24,384.510
2023-10-25-12:55:24,384.540
2023-10-25-13:00:25,384.515
2023-10-25-13:05:25,384.220
2023-10-25-13:10:26,384.300
2023-10-25-13:15:27,384.600
2023-10-25-13:20:27,384.590
2023-10-25-13:25:28,384.440
2023-10-25-13:30:29,383.810
2023-10-25-13:35:29,383.588
2023-10-25-13:40:30,383.516
2023-10-25-13:45:30,383.290
2023-10-25-13:50:31,383.150
2023-10-25-13:55:32,383.460
2023-10-25-14:00:32,383.780
2023-10-25-14:05:33,383.702
2023-10-25-14:10:33,383.700
2023-10-25-14:15:34,384.070
2023-10-25-14:20:34,384.130
2023-10-25-14:25:35,384.140
2023-10-25-14:30:36,384.010
2023-10-25-14:35:36,383.640
2023-10-25-14:40:37,383.600
2023-10-25-14:45:37,383.540
2023-10-25-14:50:38,383.290
2023-10-25-14:55:39,383.941
2023-10-25-15:00:39,383.810
2023-10-25-15:05:40,383.510
2023-10-25-15:10:40,383.615
2023-10-25-15:15:41,383.510
2023-10-25-15:20:41,383.840
2023-10-25-15:25:42,384.085
2023-10-25-15:30:43,384.060
2023-10-25-15:35:43,384.160
2023-10-25-15:40:44,384.069
2023-10-25-15:45:44,383.610
2023-10-25-15:50:45,384.040
2023-10-25-15:55:45,383.635
2023-10-25-16:00:46,383.810
2023-10-26-09:30:00,383.710
2023-10-26-09:35:01,383.130
2023-10-26-09:40:02,382.100
2023-10-26-09:45:02,383.030
2023-10-26-09:50:03,382.250
2023-10-26-09:55:04,382.030
2023-10-26-10:00:04,381.398
2023-10-26-10:05:05,381.190
2023-10-26-10:10:05,381.020
2023-10-26-10:15:06,381.090
2023-10-26-10:20:07,383.516
2023-10-26-10:25:07,381.050
2023-10-26-10:30:08,381.650
2023-10-26-10:35:08,381.120
2023-10-26-10:40:09,380.950
2023-10-26-10:45:10,381.680
2023-10-26-10:50:10,382.440
2023-10-26-10:55:11,382.660
2023-10-26-11:00:11,382.492
2023-10-26-11:05:12,382.010
2023-10-26-11:10:13,381.765
2023-10-26-11:15:13,380.860
2023-10-26-11:20:14,381.010
2023-10-26-11:25:14,380.780
2023-10-26-11:30:15,380.790
2023-10-26-11:35:16,380.865
2023-10-26-11:40:16,380.950
2023-10-26-11:45:17,380.451
2023-10-26-11:50:17,380.760
2023-10-26-11:55:18,380.870
2023-10-26-12:00:19,380.700
2023-10-26-12:05:19,380.140
2023-10-26-12:10:20,379.650
2023-10-26-12:15:20,379.610
2023-10-26-12:20:21,378.840
2023-10-26-12:25:22,379.190
2023-10-26-12:30:22,379.360
2023-10-26-12:35:23,379.391
2023-10-26-12:40:24,378.880
2023-10-26-12:45:24,378.850
2023-10-26-12:50:25,378.770
2023-10-26-12:55:25,378.790
2023-10-26-13:00:26,378.530
2023-10-26-13:05:27,379.235
2023-10-26-13:10:27,379.310
2023-10-26-13:15:28,379.490
2023-10-26-13:20:28,379.140
2023-10-26-13:25:29,378.622
2023-10-26-13:30:29,378.695
2023-10-26-13:35:30,379.100
2023-10-26-13:40:30,379.080
2023-10-26-13:45:31,379.585
2023-10-26-13:50:32,379.820
2023-10-26-13:55:32,379.770
2023-10-26-14:00:33,380.130
2023-10-26-14:05:34,379.826
2023-10-26-14:10:34,380.136
2023-10-26-14:15:35,380.380
2023-10-26-14:20:36,380.290
2023-10-26-14:25:36,379.945
2023-10-26-14:30:37,380.260
2023-10-26-14:35:37,380.763
2023-10-26-14:40:38,380.630
2023-10-26-14:45:39,381.106
2023-10-26-14:50:39,381.150
2023-10-26-14:55:40,381.535
2023-10-26-15:00:40,381.790
2023-10-26-15:05:41,382.010
2023-10-26-15:10:42,381.245
2023-10-26-15:15:42,380.660
2023-10-26-15:20:43,381.015
2023-10-26-15:25:43,380.640
2023-10-26-15:30:44,380.330
2023-10-26-15:35:45,379.981
2023-10-26-15:40:45,379.290
2023-10-26-15:45:46,378.935
2023-10-26-15:50:47,379.340
2023-10-26-15:55:47,379.171
2023-10-26-16:00:48,379.050
2023-10-27-09:30:00,379.000
2023-10-27-09:35:01,380.305
2023-10-27-09:40:01,379.920
2023-10-27-09:45:02,379.875
2023-10-27-09:50:03,379.300
2023-10-27-09:55:03,379.210
2023-10-27-10:00:04,379.410
2023-10-27-10:05:04,379.890
2023-10-27-10:10:05,379.650
2023-10-27-10:15:05,380.150
2023-10-27-10:20:06,379.330
2023-10-27-10:25:07,379.430
2023-10-27-10:30:07,379.420
2023-10-27-10:35:08,379.480
2023-10-27-10:40:08,379.050
2023-10-27-10:45:09,378.561
2023-10-27-10:50:10,379.380
2023-10-27-10:55:10,379.630
2023-10-27-11:00:11,379.940
2023-10-27-11:05:11,379.820
2023-10-27-11:10:12,380.190
2023-10-27-11:15:13,380.545
2023-10-27-11:20:13,380.420
2023-10-27-11:25:14,380.550
2023-10-27-11:30:14,380.350
2023-10-27-11:35:15,379.640
2023-10-27-11:40:16,379.933
2023-10-27-11:45:16,379.370
2023-10-27-11:50:17,379.680
2023-10-27-11:55:18,379.550
2023-10-27-12:00:18,379.780
2023-10-27-12:05:19,379.426
2023-10-27-12:10:19,379.790
2023-10-27-12:15:35,379.350
2023-10-27-12:20:36,379.670
2023-10-27-12:25:36,379.160
2023-10-27-12:30:37,379.000
2023-10-27-12:35:37,379.009
2023-10-27-12:40:38,379.190
2023-10-27-12:45:39,378.850
2023-10-27-12:50:39,378.668
2023-10-27-12:55:40,378.420
2023-10-27-13:00:41,378.440
2023-10-27-13:05:41,377.770
2023-10-27-13:10:42,377.700
2023-10-27-13:15:43,377.420
2023-10-27-13:20:43,377.188
2023-10-27-13:25:44,377.445
2023-10-27-13:30:44,377.185
2023-10-27-13:35:45,377.390
2023-10-27-13:40:46,376.920
2023-10-27-13:45:46,377.269
2023-10-27-13:50:47,377.300
2023-10-27-13:55:47,376.890
2023-10-27-14:00:48,377.070
2023-10-27-14:05:49,376.680
2023-10-27-14:10:49,376.760
2023-10-27-14:15:50,377.183
2023-10-27-14:20:50,376.880
2023-10-27-14:25:51,376.555
2023-10-27-14:30:52,376.405
2023-10-27-14:35:52,377.010
2023-10-27-14:40:53,377.510
2023-10-27-14:45:53,377.610
2023-10-27-14:50:54,376.730
2023-10-27-14:55:55,376.360
2023-10-27-15:00:55,376.191
2023-10-27-15:05:56,376.495
2023-10-27-15:10:56,376.420
2023-10-27-15:15:57,376.630
2023-10-27-15:20:58,376.680
2023-10-27-15:25:58,376.780
2023-10-27-15:30:59,377.150
2023-10-27-15:35:59,376.260
2023-10-27-15:41:00,376.070
2023-10-27-15:46:01,376.190
2023-10-27-15:51:01,376.610
2023-10-27-15:56:02,376.860
2023-10-30-09:30:00,ERROR-1
2023-10-30-09:35:01,380.605
2023-10-30-09:40:01,381.030
2023-10-30-09:45:02,381.110
2023-10-30-09:50:02,381.400
2023-10-30-09:55:03,381.378
2023-10-30-10:00:04,381.230
2023-10-30-10:05:04,380.590
2023-10-30-10:10:05,380.910
2023-10-30-10:15:05,380.200
2023-10-30-10:20:06,379.750
2023-10-30-10:25:07,379.475
2023-10-30-10:30:07,379.250
2023-10-30-10:35:08,379.210
2023-10-30-10:40:09,379.190
2023-10-30-10:45:09,378.810
2023-10-30-10:50:10,379.370
2023-10-30-10:55:10,379.740
2023-10-30-11:00:11,379.570
2023-10-30-11:05:11,380.100
2023-10-30-11:10:12,380.150
2023-10-30-11:15:13,379.930
2023-10-30-11:20:13,379.630
2023-10-30-11:25:14,379.200
2023-10-30-11:30:15,379.340
2023-10-30-11:35:15,379.908
2023-10-30-11:40:16,380.016
2023-10-30-11:45:16,379.750
2023-10-30-11:50:17,379.710
2023-10-30-11:55:18,380.095
2023-10-30-12:00:18,380.329
2023-10-30-12:05:20,380.440
2023-10-30-12:10:20,380.190
2023-10-30-12:15:21,380.400
2023-10-30-12:20:22,380.020
2023-10-30-12:25:22,379.920
2023-10-30-12:30:23,379.730
2023-10-30-12:35:23,380.230
2023-10-30-12:40:24,379.690
2023-10-30-12:45:25,379.190
2023-10-30-12:50:25,379.590
2023-10-30-12:55:26,379.556
2023-10-30-13:00:26,379.650
2023-10-30-13:05:27,379.810
2023-10-30-13:10:28,380.040
2023-10-30-13:15:28,379.970
2023-10-30-13:20:29,379.880
2023-10-30-13:25:29,380.600
2023-10-30-13:30:30,381.540
2023-10-30-13:35:31,380.990
2023-10-30-13:40:31,381.180
2023-10-30-13:45:32,381.430
2023-10-30-13:50:32,381.524
2023-10-30-13:55:33,381.710
2023-10-30-14:00:34,381.770
2023-10-30-14:05:34,381.710
2023-10-30-14:10:35,381.650
2023-10-30-14:15:35,381.440
2023-10-30-14:20:36,381.390
2023-10-30-14:25:37,381.410
2023-10-30-14:30:37,381.625
2023-10-30-14:35:38,381.895
2023-10-30-14:40:39,382.109
