2024-04-01-09:30:00,ERROR-1
2024-04-15-12:05:17,439.300
2024-04-15-12:10:17,439.385
2024-04-15-12:15:18,439.190
2024-04-15-12:20:19,438.500
2024-04-15-12:25:20,437.220
2024-04-15-12:30:20,437.041
2024-04-15-12:35:21,436.835
2024-04-15-12:40:21,436.660
2024-04-15-12:45:22,436.200
2024-04-15-12:50:23,436.500
2024-04-15-12:55:23,436.510
2024-04-15-13:00:24,436.500
2024-04-15-13:05:24,436.760
2024-04-15-13:10:25,436.820
2024-04-15-13:15:25,436.340
2024-04-15-13:20:26,434.880
2024-04-15-13:25:26,434.320
2024-04-15-13:30:27,432.330
2024-04-15-13:35:27,432.295
2024-04-15-13:40:28,431.380
2024-04-15-13:45:28,432.030
2024-04-15-13:50:29,431.690
2024-04-15-13:55:29,431.970
2024-04-15-14:00:30,431.790
2024-04-15-14:05:30,431.920
2024-04-15-14:10:31,431.420
2024-04-15-14:15:31,431.290
2024-04-15-14:20:32,431.500
2024-04-15-14:25:32,431.560
2024-04-15-14:30:33,431.348
2024-04-15-14:35:33,432.385
2024-04-15-14:40:34,432.083
2024-04-15-14:45:34,431.690
2024-04-15-14:50:35,431.390
2024-04-15-14:55:35,431.154
2024-04-15-15:00:36,431.130
2024-04-15-15:05:36,430.770
2024-04-15-15:10:37,430.920
2024-04-15-15:15:37,430.860
2024-04-15-15:20:38,430.810
2024-04-15-15:25:38,431.195
2024-04-15-15:30:39,430.880
2024-04-15-15:35:39,431.150
2024-04-15-15:40:40,431.400
2024-04-15-15:45:41,431.045
2024-04-15-15:50:41,431.400
2024-04-15-15:55:42,431.270
2024-04-15-16:00:42,431.060
2024-04-16-09:30:00,431.060
2024-04-16-09:35:00,431.210
2024-04-16-09:40:01,430.740
2024-04-16-09:45:02,430.460
2024-04-16-09:50:02,430.540
2024-04-16-09:55:03,430.840
2024-04-16-10:00:03,431.540
2024-04-16-10:05:04,431.520
2024-04-16-10:10:04,431.660
2024-04-16-10:15:05,431.990
2024-04-16-10:20:05,432.220
2024-04-16-10:25:06,431.250
2024-04-16-10:30:07,430.780
2024-04-16-10:35:07,430.844
2024-04-16-10:40:08,430.780
2024-04-16-10:45:08,430.830
2024-04-16-10:50:09,430.930
2024-04-16-10:55:09,431.030
2024-04-16-11:00:10,430.900
2024-04-16-11:05:10,431.030
2024-04-16-11:10:11,431.470
2024-04-16-11:15:11,431.220
2024-04-16-11:20:12,431.145
2024-04-16-11:25:12,431.811
2024-04-16-11:30:13,431.871
2024-04-16-11:35:13,431.720
2024-04-16-11:40:14,431.270
2024-04-16-11:45:14,431.666
2024-04-16-11:50:15,431.715
2024-04-16-11:55:16,432.440
2024-04-16-12:00:16,431.200
2024-04-16-12:05:17,431.040
2024-04-16-12:10:17,431.830
2024-04-16-12:15:18,431.740
2024-04-16-12:20:18,431.730
2024-04-16-12:25:19,431.840
2024-04-16-12:30:19,431.815
2024-04-16-12:35:20,431.510
2024-04-16-12:40:20,431.757
2024-04-16-12:45:21,431.675
2024-04-16-12:50:21,432.075
2024-04-16-12:55:22,431.980
2024-04-16-13:00:22,432.075
2024-04-16-13:05:23,431.410
2024-04-16-13:10:24,431.982
2024-04-16-13:15:24,431.960
2024-04-16-13:20:25,432.060
2024-04-16-13:25:25,432.163
2024-04-16-13:30:26,430.840
2024-04-16-13:35:26,430.990
2024-04-16-13:40:27,431.870
2024-04-16-13:45:27,431.760
2024-04-16-13:50:28,431.100
2024-04-16-13:55:29,431.030
2024-04-16-14:00:29,431.260
2024-04-16-14:05:30,431.660
2024-04-16-14:10:30,433.350
2024-04-16-14:15:31,431.890
2024-04-16-14:20:31,431.009
2024-04-16-14:25:32,431.210
2024-04-16-14:30:32,431.019
2024-04-16-14:35:33,431.570
2024-04-16-14:40:33,431.663
2024-04-16-14:45:34,431.630
2024-04-16-14:50:34,431.930
2024-04-16-14:55:35,432.450
2024-04-16-15:00:35,432.678
2024-04-16-15:05:36,432.360
2024-04-16-15:10:36,432.500
2024-04-16-15:15:37,432.310
2024-04-16-15:20:38,432.297
2024-04-16-15:25:38,432.630
2024-04-16-15:30:39,432.330
2024-04-16-15:35:39,431.530
2024-04-16-15:40:40,431.880
2024-04-16-15:45:40,432.240
2024-04-16-15:50:41,432.060
2024-04-16-15:55:41,432.070
2024-04-16-16:00:42,431.100
2024-04-17-09:30:00,431.100
2024-04-17-09:35:00,432.385
2024-04-17-09:40:01,432.560
2024-04-17-09:45:02,432.519
2024-04-17-09:50:02,431.950
2024-04-17-09:55:03,431.520
2024-04-17-10:00:03,431.575
2024-04-17-10:05:04,430.470
2024-04-17-10:10:05,430.670
2024-04-17-10:15:05,430.198
2024-04-17-10:20:06,430.200
2024-04-17-10:25:06,430.220
2024-04-17-10:30:07,430.500
2024-04-17-10:35:08,430.140
2024-04-17-10:40:08,429.940
2024-04-17-10:45:09,430.170
2024-04-17-10:50:09,430.630
2024-04-17-10:55:10,428.960
2024-04-17-11:00:10,429.440
2024-04-17-11:05:11,430.295
2024-04-17-11:10:11,429.750
2024-04-17-11:15:12,429.343
2024-04-17-11:20:12,429.010
2024-04-17-11:25:13,429.130
2024-04-17-11:30:14,428.610
2024-04-17-11:35:14,427.760
2024-04-17-11:40:15,427.920
2024-04-17-11:45:15,428.261
2024-04-17-11:50:16,427.835
2024-04-17-11:55:16,427.962
2024-04-17-12:00:17,427.880
2024-04-17-12:05:17,427.027
2024-04-17-12:10:18,426.849
2024-04-17-12:15:18,427.210
2024-04-17-12:20:19,426.855
2024-04-17-12:25:19,426.380
2024-04-17-12:30:20,426.515
2024-04-17-12:35:20,426.110
2024-04-17-12:40:21,425.930
2024-04-17-12:45:21,425.575
2024-04-17-12:50:22,425.845
2024-04-17-12:55:22,425.650
2024-04-17-13:00:23,425.450
2024-04-17-13:05:23,426.260
2024-04-17-13:10:24,426.599
2024-04-17-13:15:24,426.580
2024-04-17-13:20:25,426.900
2024-04-17-13:25:25,426.990
2024-04-17-13:30:26,427.380
2024-04-17-13:35:27,427.280
2024-04-17-13:40:27,427.589
2024-04-17-13:45:28,427.020
2024-04-17-13:50:28,427.630
2024-04-17-13:55:29,427.890
2024-04-17-14:00:29,427.660
2024-04-17-14:05:30,427.690
2024-04-17-14:10:30,427.490
2024-04-17-14:15:31,427.312
2024-04-17-14:20:31,427.270
2024-04-17-14:25:32,427.140
2024-04-17-14:30:32,427.190
2024-04-17-14:35:33,426.880
2024-04-17-14:40:33,427.430
2024-04-17-14:45:34,429.110
2024-04-17-14:50:35,428.370
2024-04-17-14:55:35,427.140
2024-04-17-15:00:36,426.600
2024-04-17-15:05:36,426.380
2024-04-17-15:10:37,426.400
2024-04-17-15:15:37,426.350
2024-04-17-15:20:38,426.670
2024-04-17-15:25:38,426.341
2024-04-17-15:30:39,426.185
2024-04-17-15:35:39,426.220
2024-04-17-15:40:40,425.740
2024-04-17-15:45:40,426.430
2024-04-17-15:50:41,426.890
2024-04-17-15:55:42,426.520
2024-04-17-16:00:42,425.840
2024-04-18-09:30:00,425.840
2024-04-18-09:35:00,425.520
2024-04-18-09:40:01,423.765
2024-04-18-09:45:01,424.530
2024-04-18-09:50:02,425.550
2024-04-18-09:55:02,424.740
2024-04-18-10:00:03,424.910
2024-04-18-10:05:04,424.710
2024-04-18-10:10:04,425.680
2024-04-18-10:15:05,425.890
2024-04-18-10:20:05,425.780
2024-04-18-10:25:06,425.760
2024-04-18-10:30:06,ERROR-1
2024-04-18-10:35:06,426.530
2024-04-18-10:40:07,426.780
2024-04-18-10:45:08,427.350
2024-04-18-10:50:08,427.280
2024-04-18-10:55:09,427.140
2024-04-18-11:00:09,427.450
2024-04-18-11:05:10,427.100
2024-04-18-11:10:11,427.510
2024-04-18-11:15:11,427.740
2024-04-18-11:20:12,427.670
2024-04-18-11:25:12,428.010
2024-04-18-11:30:13,427.360
2024-04-18-11:35:14,427.395
2024-04-18-11:40:14,427.110
2024-04-18-11:45:15,427.200
2024-04-18-11:50:15,426.775
2024-04-18-11:55:16,426.965
2024-04-18-12:00:16,427.160
2024-04-18-12:05:17,426.825
2024-04-18-12:10:17,426.784
2024-04-18-12:15:18,426.485
2024-04-18-12:20:19,426.665
2024-04-18-12:25:19,426.570
2024-04-18-12:30:20,426.780
2024-04-18-12:35:20,426.040
2024-04-18-12:40:21,426.565
2024-04-18-12:45:21,425.980
2024-04-18-12:50:22,425.470
2024-04-18-12:55:23,425.130
2024-04-18-13:00:23,425.010
2024-04-18-13:05:24,424.900
2024-04-18-13:10:24,424.920
2024-04-18-13:15:25,424.370
2024-04-18-13:20:26,424.070
2024-04-18-13:25:26,423.510
2024-04-18-13:30:27,424.346
2024-04-18-13:35:28,424.115
2024-04-18-13:40:28,423.739
2024-04-18-13:45:29,424.050
2024-04-18-13:50:29,423.865
2024-04-18-13:55:30,423.550
2024-04-18-14:00:31,423.620
2024-04-18-14:05:31,423.480
2024-04-18-14:10:32,423.350
2024-04-18-14:15:32,423.790
2024-04-18-14:20:33,424.000
2024-04-18-14:25:33,424.280
2024-04-18-14:30:34,423.740
2024-04-18-14:35:35,423.320
2024-04-18-14:40:35,423.250
2024-04-18-14:45:36,423.447
2024-04-18-14:50:36,423.391
2024-04-18-14:55:37,423.310
2024-04-18-15:00:37,423.250
2024-04-18-15:05:38,423.900
2024-04-18-15:10:39,424.080
2024-04-18-15:15:39,423.920
2024-04-18-15:20:40,423.670
2024-04-18-15:25:40,423.440
2024-04-18-15:30:41,423.890
2024-04-18-15:35:42,424.100
2024-04-18-15:40:42,423.810
2024-04-18-15:45:43,424.090
2024-04-18-15:50:43,424.340
2024-04-18-15:55:44,423.168
2024-04-18-16:00:44,423.410
2024-04-19-09:30:00,423.410
2024-04-19-09:35:00,421.680
2024-04-19-09:40:01,420.985
2024-04-19-09:45:01,422.083
2024-04-19-09:50:02,421.371
2024-04-19-09:55:02,421.668
2024-04-19-10:00:03,421.271
2024-04-19-10:05:04,421.100
2024-04-19-10:10:04,421.272
2024-04-19-10:15:05,420.300
2024-04-19-10:20:05,419.700
2024-04-19-10:25:06,419.265
2024-04-19-10:30:06,419.360
2024-04-19-10:35:07,419.630
2024-04-19-10:40:07,418.900
2024-04-19-10:45:08,419.645
2024-04-19-10:50:08,420.180
2024-04-19-10:55:09,420.265
2024-04-19-11:00:09,419.590
2024-04-19-11:05:10,418.850
2024-04-19-11:10:10,419.480
2024-04-19-11:15:11,419.180
2024-04-19-11:20:11,418.620
2024-04-19-11:25:12,418.170
2024-04-19-11:30:12,418.540
2024-04-19-11:35:13,418.200
2024-04-19-11:40:13,418.510
2024-04-19-11:45:14,418.460
2024-04-19-11:50:14,418.490
2024-04-19-11:55:15,418.000
2024-04-19-12:00:15,417.550
2024-04-19-12:05:16,417.100
2024-04-19-12:10:16,416.860
2024-04-19-12:15:17,415.840
2024-04-19-12:20:18,415.870
2024-04-19-12:25:18,415.775
2024-04-19-12:30:19,415.580
2024-04-19-12:35:19,415.810
2024-04-19-12:40:20,415.419
2024-04-19-12:45:20,416.070
2024-04-19-12:50:21,416.500
2024-04-19-12:55:21,416.705
2024-04-19-13:00:22,417.340
2024-04-19-13:05:22,417.040
2024-04-19-13:10:23,417.410
2024-04-19-13:15:23,417.340
2024-04-19-13:20:24,417.670
2024-04-19-13:25:24,417.259
2024-04-19-13:30:25,416.840
2024-04-19-13:35:25,416.990
2024-04-19-13:40:26,416.825
2024-04-19-13:45:26,416.880
2024-04-19-13:50:27,417.700
2024-04-19-13:55:27,418.370
2024-04-19-14:00:28,416.900
2024-04-19-14:05:28,416.180
2024-04-19-14:10:29,416.360
2024-04-19-14:15:29,416.205
2024-04-19-14:20:30,416.440
2024-04-19-14:25:30,416.290
2024-04-19-14:30:31,415.660
2024-04-19-14:35:31,415.520
2024-04-19-14:40:32,414.380
2024-04-19-14:45:32,413.919
2024-04-19-14:50:33,414.390
2024-04-19-14:55:33,414.240
2024-04-19-15:00:34,413.631
2024-04-19-15:05:35,413.909
2024-04-19-15:10:35,414.460
2024-04-19-15:15:36,414.580
2024-04-19-15:20:36,414.860
2024-04-19-15:25:37,414.580
2024-04-19-15:30:37,414.770
2024-04-19-15:35:38,414.320
2024-04-19-15:40:38,413.670
2024-04-19-15:45:39,413.360
2024-04-19-15:50:39,413.870
2024-04-19-15:55:40,414.490
2024-04-19-16:00:40,414.650
2024-04-22-09:30:00,ERROR-1
2024-04-22-09:35:00,416.890
2024-04-22-09:40:01,417.220
2024-04-22-09:45:01,417.280
2024-04-22-09:50:02,418.225
2024-04-22-09:55:02,417.910
2024-04-22-10:00:03,417.230
2024-04-22-10:05:03,417.460
2024-04-22-10:10:04,416.950
2024-04-22-10:15:04,416.930
2024-04-22-10:20:05,416.555
2024-04-22-10:25:05,415.550
2024-04-22-10:30:06,415.050
2024-04-22-10:35:06,415.235
2024-04-22-10:40:07,415.540
2024-04-22-10:45:07,415.645
2024-04-22-10:50:08,415.330
2024-04-22-10:55:08,414.625
2024-04-22-11:00:09,414.769
2024-04-22-11:05:09,414.640
2024-04-22-11:10:10,414.450
2024-04-22-11:15:10,414.295
2024-04-22-11:20:11,414.500
2024-04-22-11:25:11,414.775
2024-04-22-11:30:12,415.320
2024-04-22-11:35:12,415.640
2024-04-22-11:40:13,416.000
2024-04-22-11:45:13,415.515
2024-04-22-11:50:14,415.605
2024-04-22-11:55:14,416.185
2024-04-22-12:00:15,416.720
2024-04-22-12:05:15,416.690
2024-04-22-12:10:16,416.570
2024-04-22-12:15:16,416.930
2024-04-22-12:20:17,416.950
2024-04-22-12:25:17,416.530
2024-04-22-12:30:18,416.525
2024-04-22-12:35:18,416.360
2024-04-22-12:40:19,416.530
2024-04-22-12:45:19,416.485
2024-04-22-12:50:20,416.700
2024-04-22-12:55:20,416.680
2024-04-22-13:00:21,417.040
2024-04-22-13:05:21,417.505
2024-04-22-13:10:22,417.520
2024-04-22-13:15:22,417.637
2024-04-22-13:20:23,417.893
2024-04-22-13:25:23,417.800
2024-04-22-13:30:24,418.660
2024-04-22-13:35:24,418.910
2024-04-22-13:40:25,418.985
2024-04-22-13:45:25,418.850
2024-04-22-13:50:26,419.480
2024-04-22-13:55:26,420.130
2024-04-22-14:00:27,419.940
2024-04-22-14:05:27,419.835
2024-04-22-14:10:28,420.260
2024-04-22-14:15:28,420.380
2024-04-22-14:20:29,420.610
2024-04-22-14:25:29,420.650
2024-04-22-14:30:30,420.929
2024-04-22-14:35:30,421.085
2024-04-22-14:40:31,420.450
2024-04-22-14:45:31,420.325
2024-04-22-14:50:32,420.050
2024-04-22-14:55:32,419.850
2024-04-22-15:00:33,420.275
2024-04-22-15:05:33,420.061
2024-04-22-15:10:34,420.220
2024-04-22-15:15:34,420.175
2024-04-22-15:20:35,419.625
2024-04-22-15:25:36,419.585
2024-04-22-15:30:36,419.830
2024-04-22-15:35:37,418.705
2024-04-22-15:40:37,418.480
2024-04-22-15:45:38,419.010
2024-04-22-15:50:38,419.050
2024-04-22-15:55:39,418.350
2024-04-22-16:00:39,418.820
2024-04-23-09:30:00,418.820
2024-04-23-09:35:00,420.730
2024-04-23-09:40:01,421.140
2024-04-23-09:45:02,421.590
2024-04-23-09:50:02,422.210
2024-04-23-09:55:03,422.738
2024-04-23-10:00:03,422.550
2024-04-23-10:05:04,422.205
2024-04-23-10:10:04,422.890
2024-04-23-10:15:05,422.724
2024-04-23-10:20:05,423.290
2024-04-23-10:25:06,423.070
2024-04-23-10:30:07,424.230
2024-04-23-10:35:07,424.815
2024-04-23-10:40:08,424.330
2024-04-23-10:45:08,424.305
2024-04-23-10:50:09,424.100
2024-04-23-10:55:09,424.340
2024-04-23-11:00:10,424.800
2024-04-23-11:05:11,423.710
2024-04-23-11:10:11,424.090
2024-04-23-11:15:12,424.516
2024-04-23-11:20:12,424.620
2024-04-23-11:25:13,424.998
2024-04-23-11:30:13,424.540
2024-04-23-11:35:14,424.630
2024-04-23-11:40:14,424.830
2024-04-23-11:45:15,424.320
2024-04-23-11:50:15,424.295
2024-04-23-11:55:16,424.440
2024-04-23-12:00:16,424.173
2024-04-23-12:05:17,424.610
2024-04-23-12:10:18,424.774
2024-04-23-12:15:18,425.010
2024-04-23-12:20:19,425.000
2024-04-23-12:25:19,424.980
2024-04-23-12:30:20,425.110
2024-04-23-12:35:20,425.250
2024-04-23-12:40:21,425.160
2024-04-23-12:45:21,425.060
2024-04-23-12:50:22,425.032
2024-04-23-12:55:23,424.710
2024-04-23-13:00:23,424.710
2024-04-23-13:05:24,424.880
2024-04-23-13:10:24,424.950
2024-04-23-13:15:25,424.390
2024-04-23-13:20:26,424.738
2024-04-23-13:25:27,424.675
2024-04-23-13:30:27,424.880
2024-04-23-13:35:28,424.800
2024-04-23-13:40:28,425.070
2024-04-23-13:45:29,425.380
2024-04-23-13:50:29,425.540
2024-04-23-13:55:30,425.750
2024-04-23-14:00:30,425.810
2024-04-23-14:05:31,425.800
2024-04-23-14:10:31,425.890
2024-04-23-14:15:32,425.650
2024-04-23-14:20:33,425.795
2024-04-23-14:25:33,426.045
2024-04-23-14:30:33,426.170
2024-04-23-14:35:34,425.995
2024-04-23-14:40:35,426.010
2024-04-23-14:45:35,426.110
2024-04-23-14:50:36,425.960
2024-04-23-14:55:36,425.760
2024-04-23-15:00:37,425.950
2024-04-23-15:05:37,425.490
2024-04-23-15:10:38,425.490
2024-04-23-15:15:38,425.658
2024-04-23-15:20:39,425.590
2024-04-23-15:25:39,425.620
2024-04-23-15:30:40,425.440
2024-04-23-15:35:40,425.665
2024-04-23-15:40:41,425.575
2024-04-23-15:45:41,425.520
2024-04-23-15:50:42,425.245
2024-04-23-15:55:43,425.220
2024-04-23-16:00:43,425.100
2024-04-24-09:30:00,425.070
2024-04-24-09:35:00,428.235
2024-04-24-09:40:01,429.050
2024-04-24-09:45:03,429.180
2024-04-24-09:50:04,429.510
2024-04-24-09:55:04,428.950
2024-04-24-10:00:05,428.250
2024-04-24-10:05:05,428.340
2024-04-24-10:10:06,429.000
2024-04-24-10:15:06,427.950
2024-04-24-10:20:07,427.925
2024-04-24-10:25:07,428.527
2024-04-24-10:30:08,428.100
2024-04-24-10:35:08,428.040
2024-04-24-10:40:09,427.690
2024-04-24-10:45:09,427.520
2024-04-24-10:50:10,427.660
2024-04-24-10:55:10,427.195
2024-04-24-11:00:11,427.360
2024-04-24-11:05:11,426.580
2024-04-24-11:10:12,426.470
2024-04-24-11:15:12,426.440
2024-04-24-11:20:13,426.135
2024-04-24-11:25:13,425.993
2024-04-24-11:30:14,426.330
2024-04-24-11:35:14,426.830
2024-04-24-11:40:15,426.830
2024-04-24-11:45:15,425.381
2024-04-24-11:50:16,425.725
2024-04-24-11:55:17,425.499
2024-04-24-12:00:17,425.180
2024-04-24-12:05:18,425.460
2024-04-24-12:10:18,424.980
2024-04-24-12:15:19,424.990
2024-04-24-12:20:19,424.935
2024-04-24-12:25:20,424.980
2024-04-24-12:30:21,424.930
2024-04-24-12:35:21,424.540
2024-04-24-12:40:22,424.790
2024-04-24-12:45:22,424.600
2024-04-24-12:50:23,424.470
2024-04-24-12:55:23,425.150
2024-04-24-13:00:24,425.540
2024-04-24-13:05:24,425.340
2024-04-24-13:10:25,425.500
2024-04-24-13:15:25,425.450
2024-04-24-13:20:26,425.695
2024-04-24-13:25:26,426.175
2024-04-24-13:30:27,426.420
2024-04-24-13:35:27,426.570
2024-04-24-13:40:28,426.945
2024-04-24-13:45:28,427.240
2024-04-24-13:50:29,427.130
2024-04-24-13:55:29,427.370
2024-04-24-14:00:30,427.340
2024-04-24-14:05:30,426.820
2024-04-24-14:10:31,426.740
2024-04-24-14:15:32,426.128
2024-04-24-14:20:32,426.130
2024-04-24-14:25:33,426.340
2024-04-24-14:30:33,425.830
2024-04-24-14:35:34,425.740
2024-04-24-14:40:34,425.870
2024-04-24-14:45:35,426.014
2024-04-24-14:50:35,425.720
2024-04-24-14:55:36,425.650
2024-04-24-15:00:36,425.320
2024-04-24-15:05:37,425.430
2024-04-24-15:10:37,425.950
2024-04-24-15:15:38,426.190
2024-04-24-15:20:38,426.160
2024-04-24-15:25:39,426.690
2024-04-24-15:30:39,426.585
2024-04-24-15:35:40,426.610
2024-04-24-15:40:40,426.735
2024-04-24-15:45:41,426.525
2024-04-24-15:50:41,426.810
2024-04-24-15:55:42,426.945
2024-04-24-16:00:42,426.510
2024-04-25-09:30:00,426.510
2024-04-25-09:35:00,418.250
2024-04-25-09:40:01,418.780
2024-04-25-09:45:01,419.590
2024-04-25-09:50:02,419.240
2024-04-25-09:55:02,419.770
2024-04-25-10:00:03,419.300
2024-04-25-10:05:03,419.440
2024-04-25-10:10:05,419.818
2024-04-25-10:15:05,420.740
2024-04-25-10:20:06,421.170
2024-04-25-10:25:07,421.280
2024-04-25-10:30:07,421.190
2024-04-25-10:35:08,420.140
2024-04-25-10:40:08,420.160
2024-04-25-10:45:09,420.190
2024-04-25-10:50:09,419.718
2024-04-25-10:55:10,419.110
2024-04-25-11:00:10,419.250
2024-04-25-11:05:11,419.905
2024-04-25-11:10:11,420.030
2024-04-25-11:15:12,420.020
2024-04-25-11:20:12,419.790
2024-04-25-11:25:13,419.760
2024-04-25-11:30:13,420.515
2024-04-25-11:35:14,419.840
2024-04-25-11:40:15,420.170
2024-04-25-11:45:15,419.940
2024-04-25-11:50:16,419.760
2024-04-25-11:55:16,420.240
2024-04-25-12:00:17,420.700
2024-04-25-12:05:17,420.970
2024-04-25-12:10:18,421.050
2024-04-25-12:15:18,420.980
2024-04-25-12:20:19,421.061
2024-04-25-12:25:19,421.686
2024-04-25-12:30:20,421.790
2024-04-25-12:35:20,421.657
2024-04-25-12:40:21,421.770
2024-04-25-12:45:21,421.960
2024-04-25-12:50:22,421.990
2024-04-25-12:55:22,422.540
2024-04-25-13:00:23,422.860
2024-04-25-13:05:23,422.895
2024-04-25-13:10:24,422.670
2024-04-25-13:15:24,422.565
2024-04-25-13:20:25,422.525
2024-04-25-13:25:25,422.185
2024-04-25-13:30:26,422.660
2024-04-25-13:35:26,423.150
2024-04-25-13:40:27,423.630
2024-04-25-13:45:27,423.640
2024-04-25-13:50:28,424.184
2024-04-25-13:55:28,424.620
2024-04-25-14:00:29,424.365
2024-04-25-14:05:29,424.280
2024-04-25-14:10:30,424.430
2024-04-25-14:15:30,424.535
2024-04-25-14:20:31,424.690
2024-04-25-14:25:31,424.160
2024-04-25-14:30:32,423.550
2024-04-25-14:35:32,423.470
2024-04-25-14:40:33,423.051
2024-04-25-14:45:33,422.810
2024-04-25-14:50:34,422.910
2024-04-25-14:55:34,422.770
2024-04-25-15:00:35,423.400
2024-04-25-15:05:36,424.450
2024-04-25-15:10:36,424.200
2024-04-25-15:15:36,424.400
2024-04-25-15:20:37,425.140
2024-04-25-15:25:38,425.090
2024-04-25-15:30:38,424.995
2024-04-25-15:35:39,424.780
2024-04-25-15:40:39,424.180
2024-04-25-15:45:40,423.770
2024-04-25-15:50:40,423.840
2024-04-25-15:55:41,424.060
2024-04-25-16:00:41,424.450
2024-04-26-09:30:00,424.450
2024-04-26-09:35:00,428.530
2024-04-26-09:40:01,429.070
2024-04-26-09:45:01,428.580
2024-04-26-09:50:02,429.075
2024-04-26-09:55:02,429.680
2024-04-26-10:00:03,429.940
2024-04-26-10:05:03,430.360
2024-04-26-10:10:04,430.370
2024-04-26-10:15:05,430.920
2024-04-26-10:20:05,430.880
2024-04-26-10:25:06,430.710
2024-04-26-10:30:06,430.080
2024-04-26-10:35:07,430.480
2024-04-26-10:40:07,430.770
2024-04-26-10:45:08,430.745
2024-04-26-10:50:08,431.090
2024-04-26-10:55:09,431.400
2024-04-26-11:00:09,431.490
2024-04-26-11:05:10,431.920
2024-04-26-11:10:10,431.620
2024-04-26-11:15:11,431.060
2024-04-26-11:20:12,431.350
2024-04-26-11:25:12,430.950
2024-04-26-11:30:13,431.075
2024-04-26-11:35:13,430.780
2024-04-26-11:40:14,431.055
2024-04-26-11:45:14,431.600
2024-04-26-11:50:15,431.780
2024-04-26-11:55:15,431.320
2024-04-26-12:00:16,430.940
2024-04-26-12:05:17,431.060
2024-04-26-12:10:17,431.190
2024-04-26-12:15:18,431.230
2024-04-26-12:20:18,431.120
2024-04-26-12:25:19,431.240
2024-04-26-12:30:19,431.185
2024-04-26-12:35:20,431.420
2024-04-26-12:40:21,431.720
2024-04-26-12:45:21,431.680
2024-04-26-12:50:22,431.740
2024-04-26-12:55:22,431.870
2024-04-26-13:00:23,432.090
2024-04-26-13:05:23,432.080
2024-04-26-13:10:24,432.020
2024-04-26-13:15:24,432.250
2024-04-26-13:20:25,432.180
2024-04-26-13:25:26,432.335
2024-04-26-13:30:26,432.250
2024-04-26-13:35:26,432.390
2024-04-26-13:40:27,432.011
2024-04-26-13:45:27,432.145
2024-04-26-13:50:28,432.390
2024-04-26-13:55:28,432.070
2024-04-26-14:00:29,431.970
2024-04-26-14:05:29,431.595
2024-04-26-14:10:30,431.552
2024-04-26-14:15:30,431.440
2024-04-26-14:20:31,431.260
2024-04-26-14:25:31,431.340
2024-04-26-14:30:32,431.300
2024-04-26-14:35:33,431.105
2024-04-26-14:40:33,431.355
2024-04-26-14:45:34,431.280
2024-04-26-14:50:34,431.245
2024-04-26-14:55:35,431.160
2024-04-26-15:00:35,431.655
2024-04-26-15:05:36,431.610
2024-04-26-15:10:37,431.845
2024-04-26-15:15:37,431.870
2024-04-26-15:20:37,431.815
2024-04-26-15:25:38,432.220
2024-04-26-15:30:38,432.110
2024-04-26-15:35:39,431.970
2024-04-26-15:40:39,431.940
2024-04-26-15:45:40,431.640
2024-04-26-15:50:40,431.765
2024-04-26-15:55:41,431.370
2024-04-26-16:00:41,431.000
2024-04-29-09:30:00,ERROR-1
2024-04-29-09:35:00,433.440
2024-04-29-09:40:01,432.430
2024-04-29-09:45:01,431.290
2024-04-29-09:50:02,431.780
2024-04-29-09:55:02,430.992
2024-04-29-10:00:03,431.760
2024-04-29-10:05:04,431.930
2024-04-29-10:10:04,432.240
2024-04-29-10:15:05,432.490
2024-04-29-10:20:05,432.600
2024-04-29-10:25:06,432.350
2024-04-29-10:30:06,432.490
2024-04-29-10:35:07,432.835
2024-04-29-10:40:07,432.031
2024-04-29-10:45:07,432.505
2024-04-29-10:50:08,432.170
2024-04-29-10:55:08,432.230
2024-04-29-11:00:09,432.320
2024-04-29-11:05:10,432.065
2024-04-29-11:10:10,431.970
2024-04-29-11:15:11,432.160
2024-04-29-11:20:11,432.275
2024-04-29-11:25:11,432.050
2024-04-29-11:30:12,432.040
2024-04-29-11:35:13,431.410
2024-04-29-11:40:13,431.520
2024-04-29-11:45:14,432.070
2024-04-29-11:50:14,431.920
2024-04-29-11:55:15,432.080
2024-04-29-12:00:16,432.327
2024-04-29-12:05:16,432.320
2024-04-29-12:10:17,432.450
2024-04-29-12:15:17,432.660
2024-04-29-12:20:18,432.620
2024-04-29-12:25:18,432.440
2024-04-29-12:30:19,432.710
2024-04-29-12:35:19,432.740
2024-04-29-12:40:20,432.600
2024-04-29-12:45:20,432.670
2024-04-29-12:50:21,432.565
2024-04-29-12:55:21,432.500
2024-04-29-13:00:22,432.490
2024-04-29-13:05:23,432.320
2024-04-29-13:10:23,432.320
2024-04-29-13:15:24,432.430
2024-04-29-13:20:24,432.680
2024-04-29-13:25:25,432.910
2024-04-29-13:30:25,433.200
2024-04-29-13:35:26,433.185
2024-04-29-13:40:26,433.150
2024-04-29-13:45:27,433.220
2024-04-29-13:50:27,433.100
2024-04-29-13:55:28,432.955
2024-04-29-14:00:28,432.670
2024-04-29-14:05:29,432.472
2024-04-29-14:10:29,432.660
2024-04-29-14:15:30,432.545
2024-04-29-14:20:30,432.570
2024-04-29-14:25:31,432.505
2024-04-29-14:30:31,431.990
2024-04-29-14:35:32,431.630
