2023-10-02-09:30:00,ERROR-1
2023-10-30-14:45:39,32.450
2023-10-30-14:50:40,32.520
2023-10-30-14:55:40,32.377
2023-10-30-15:00:41,32.504
2023-10-30-15:05:41,32.440
2023-10-30-15:10:42,32.410
2023-10-30-15:15:43,32.436
2023-10-30-15:20:43,32.530
2023-10-30-15:25:44,32.635
2023-10-30-15:30:44,32.535
2023-10-30-15:35:45,32.500
2023-10-30-15:40:46,32.424
2023-10-30-15:45:46,32.405
2023-10-30-15:50:47,32.385
2023-10-30-15:55:48,32.370
2023-10-30-16:00:48,32.310
2023-10-31-09:30:00,32.310
2023-10-31-09:35:00,32.050
2023-10-31-09:40:01,31.858
2023-10-31-09:45:02,31.780
2023-10-31-09:50:02,31.830
2023-10-31-09:55:03,31.745
2023-10-31-10:00:03,31.785
2023-10-31-10:05:04,31.715
2023-10-31-10:10:05,31.998
2023-10-31-10:15:05,32.120
2023-10-31-10:20:06,32.139
2023-10-31-10:25:07,32.185
2023-10-31-10:30:07,32.194
2023-10-31-10:35:08,32.022
2023-10-31-10:40:09,31.870
2023-10-31-10:45:09,32.250
2023-10-31-10:50:10,32.180
2023-10-31-10:55:10,32.395
2023-10-31-11:00:11,32.330
2023-10-31-11:05:12,32.310
2023-10-31-11:10:12,32.325
2023-10-31-11:15:13,32.300
2023-10-31-11:20:14,32.260
2023-10-31-11:25:14,32.150
2023-10-31-11:30:15,32.015
2023-10-31-11:35:15,32.250
2023-10-31-11:40:16,32.174
2023-10-31-11:45:17,32.045
2023-10-31-11:50:17,32.024
2023-10-31-11:55:18,32.075
2023-10-31-12:00:18,32.265
2023-10-31-12:05:19,32.150
2023-10-31-12:10:20,32.174
2023-10-31-12:15:20,32.085
2023-10-31-12:20:21,32.038
2023-10-31-12:25:21,32.085
2023-10-31-12:30:22,32.200
2023-10-31-12:35:23,32.260
2023-10-31-12:40:23,32.325
2023-10-31-12:45:24,32.370
2023-10-31-12:50:24,32.425
2023-10-31-12:55:25,32.380
2023-10-31-13:00:26,32.450
2023-10-31-13:05:26,32.435
2023-10-31-13:10:27,32.440
2023-10-31-13:15:27,32.405
2023-10-31-13:20:28,32.419
2023-10-31-13:25:29,32.425
2023-10-31-13:30:29,32.455
2023-10-31-13:35:30,32.540
2023-10-31-13:40:31,32.515
2023-10-31-13:45:31,32.595
2023-10-31-13:50:32,32.570
2023-10-31-13:55:32,32.720
2023-10-31-14:00:33,32.730
2023-10-31-14:05:34,32.740
2023-10-31-14:10:34,32.654
2023-10-31-14:15:35,32.620
2023-10-31-14:20:35,32.585
2023-10-31-14:25:36,32.520
2023-10-31-14:30:37,32.492
2023-10-31-14:35:37,32.530
2023-10-31-14:40:38,32.605
2023-10-31-14:45:38,32.653
2023-10-31-14:50:39,32.715
2023-10-31-14:55:40,32.706
2023-10-31-15:00:40,32.785
2023-10-31-15:05:41,32.805
2023-10-31-15:10:41,32.875
2023-10-31-15:15:42,32.815
2023-10-31-15:20:43,32.775
2023-10-31-15:25:43,32.725
2023-10-31-15:30:44,32.720
2023-10-31-15:35:44,32.760
2023-10-31-15:40:45,32.663
2023-10-31-15:45:46,32.730
2023-10-31-15:50:46,32.765
2023-10-31-15:55:47,32.760
2023-10-31-16:00:48,32.780
