2023-09-11-09:30:00,ERROR-1
2023-09-25-12:05:17,358.605
2023-09-25-12:10:17,358.571
2023-09-25-12:15:18,358.920
2023-09-25-12:20:19,359.342
2023-09-25-12:25:19,359.451
2023-09-25-12:30:20,359.400
2023-09-25-12:35:20,359.040
2023-09-25-12:40:21,358.660
2023-09-25-12:45:22,358.560
2023-09-25-12:50:22,358.345
2023-09-25-12:55:23,358.270
2023-09-25-13:00:23,358.260
2023-09-25-13:05:24,358.290
2023-09-25-13:10:24,358.910
2023-09-25-13:15:25,358.991
2023-09-25-13:20:25,358.762
2023-09-25-13:25:26,358.640
2023-09-25-13:30:27,358.380
2023-09-25-13:35:27,358.409
2023-09-25-13:40:28,358.670
2023-09-25-13:45:28,358.380
2023-09-25-13:50:29,358.510
2023-09-25-13:55:29,358.700
2023-09-25-14:00:30,358.910
2023-09-25-14:05:30,359.035
2023-09-25-14:10:31,358.690
2023-09-25-14:15:31,358.780
2023-09-25-14:20:32,358.770
2023-09-25-14:25:33,358.460
2023-09-25-14:30:33,358.378
2023-09-25-14:35:34,358.690
2023-09-25-14:40:34,358.901
2023-09-25-14:45:35,358.530
2023-09-25-14:50:35,358.480
2023-09-25-14:55:36,358.400
2023-09-25-15:00:36,358.120
2023-09-25-15:05:37,357.720
2023-09-25-15:10:37,357.640
2023-09-25-15:15:38,357.990
2023-09-25-15:20:38,358.540
2023-09-25-15:25:39,358.380
2023-09-25-15:30:39,358.540
2023-09-25-15:35:40,358.500
2023-09-25-15:40:40,358.975
2023-09-25-15:45:41,358.730
2023-09-25-15:50:42,359.018
2023-09-25-15:55:42,358.820
2023-09-25-16:00:43,359.610
2023-09-26-09:30:00,359.610
2023-09-26-09:35:00,356.898
2023-09-26-09:40:01,357.250
2023-09-26-09:45:01,357.060
2023-09-26-09:50:02,356.370
2023-09-26-09:55:03,355.965
2023-09-26-10:00:03,355.710
2023-09-26-10:05:04,355.579
2023-09-26-10:10:04,355.730
2023-09-26-10:15:05,355.040
2023-09-26-10:20:05,354.770
2023-09-26-10:25:06,355.134
2023-09-26-10:30:07,355.575
2023-09-26-10:35:08,355.605
2023-09-26-10:40:08,355.710
2023-09-26-10:45:09,356.170
2023-09-26-10:50:09,355.750
2023-09-26-10:55:10,355.520
2023-09-26-11:00:10,355.780
2023-09-26-11:05:11,355.700
2023-09-26-11:10:11,355.290
2023-09-26-11:15:12,355.070
2023-09-26-11:20:12,355.220
2023-09-26-11:25:13,354.965
2023-09-26-11:30:13,354.802
2023-09-26-11:35:14,355.190
2023-09-26-11:40:15,355.240
2023-09-26-11:45:15,355.420
2023-09-26-11:50:16,355.285
2023-09-26-11:55:16,354.931
2023-09-26-12:00:17,354.980
2023-09-26-12:05:17,354.645
2023-09-26-12:10:18,355.193
2023-09-26-12:15:18,355.390
2023-09-26-12:20:19,355.200
2023-09-26-12:25:19,355.710
2023-09-26-12:30:20,355.588
2023-09-26-12:35:21,355.713
2023-09-26-12:40:21,355.780
2023-09-26-12:45:22,355.590
2023-09-26-12:50:22,355.750
2023-09-26-12:55:23,355.685
2023-09-26-13:00:23,355.500
2023-09-26-13:05:24,355.620
2023-09-26-13:10:25,355.770
2023-09-26-13:15:25,355.950
2023-09-26-13:20:26,355.520
2023-09-26-13:25:27,355.299
2023-09-26-13:30:27,355.100
2023-09-26-13:35:28,354.935
2023-09-26-13:40:28,354.360
2023-09-26-13:45:29,354.288
2023-09-26-13:50:29,354.260
2023-09-26-13:55:30,354.660
2023-09-26-14:00:30,354.900
2023-09-26-14:05:31,354.846
2023-09-26-14:10:31,354.740
2023-09-26-14:15:32,354.381
2023-09-26-14:20:33,354.211
2023-09-26-14:25:33,354.531
2023-09-26-14:30:34,354.309
2023-09-26-14:35:34,354.291
2023-09-26-14:40:35,353.965
2023-09-26-14:45:35,354.050
2023-09-26-14:50:36,354.190
2023-09-26-14:55:36,354.050
2023-09-26-15:00:37,354.100
2023-09-26-15:05:37,353.820
2023-09-26-15:10:38,354.085
2023-09-26-15:15:39,353.885
2023-09-26-15:20:39,353.595
2023-09-26-15:25:40,353.370
2023-09-26-15:30:40,353.400
2023-09-26-15:35:41,353.280
2023-09-26-15:40:41,353.550
2023-09-26-15:45:42,353.780
2023-09-26-15:50:42,353.721
2023-09-26-15:55:43,354.080
2023-09-26-16:00:43,354.210
2023-09-27-09:30:00,354.210
2023-09-27-09:35:00,355.650
2023-09-27-09:40:01,355.740
2023-09-27-09:45:01,356.410
2023-09-27-09:50:02,355.820
2023-09-27-09:55:02,356.050
2023-09-27-10:00:03,355.520
2023-09-27-10:05:04,355.090
2023-09-27-10:10:04,354.660
2023-09-27-10:15:05,354.400
2023-09-27-10:20:05,354.689
2023-09-27-10:25:06,355.290
2023-09-27-10:30:06,355.500
2023-09-27-10:35:07,355.720
2023-09-27-10:40:07,355.112
2023-09-27-10:45:08,354.870
2023-09-27-10:50:09,355.055
2023-09-27-10:55:09,354.020
2023-09-27-11:00:10,353.773
2023-09-27-11:05:10,354.080
2023-09-27-11:10:11,354.790
2023-09-27-11:15:11,354.820
2023-09-27-11:20:12,354.445
2023-09-27-11:25:13,354.580
2023-09-27-11:30:13,354.960
2023-09-27-11:35:14,354.980
2023-09-27-11:40:14,354.435
2023-09-27-11:45:15,353.920
2023-09-27-11:50:16,353.630
2023-09-27-11:55:16,353.710
2023-09-27-12:00:17,353.580
2023-09-27-12:05:17,352.900
2023-09-27-12:10:18,353.028
2023-09-27-12:15:19,352.990
2023-09-27-12:20:19,352.763
2023-09-27-12:25:20,352.960
2023-09-27-12:30:20,353.140
2023-09-27-12:35:21,353.370
2023-09-27-12:40:22,353.090
2023-09-27-12:45:22,353.579
2023-09-27-12:50:23,353.450
2023-09-27-12:55:23,353.280
2023-09-27-13:00:24,353.259
2023-09-27-13:05:24,353.570
2023-09-27-13:10:25,353.610
2023-09-27-13:15:26,352.970
2023-09-27-13:20:26,352.810
2023-09-27-13:25:27,352.450
2023-09-27-13:30:27,352.180
2023-09-27-13:35:28,352.410
2023-09-27-13:40:28,351.830
2023-09-27-13:45:29,351.940
2023-09-27-13:50:30,351.910
2023-09-27-13:55:30,352.230
2023-09-27-14:00:31,352.070
2023-09-27-14:05:31,352.105
2023-09-27-14:10:32,351.660
2023-09-27-14:15:32,352.160
2023-09-27-14:20:33,352.020
2023-09-27-14:25:33,352.400
2023-09-27-14:30:34,353.765
2023-09-27-14:35:34,354.460
2023-09-27-14:40:35,354.830
2023-09-27-14:45:35,355.280
2023-09-27-14:50:36,354.770
2023-09-27-14:55:36,355.178
2023-09-27-15:00:37,354.900
2023-09-27-15:05:38,355.981
2023-09-27-15:10:38,356.430
2023-09-27-15:15:39,355.920
2023-09-27-15:20:39,355.909
2023-09-27-15:25:40,355.980
2023-09-27-15:30:40,355.450
2023-09-27-15:35:41,355.675
2023-09-27-15:40:41,354.650
2023-09-27-15:45:42,354.270
2023-09-27-15:50:42,354.660
2023-09-27-15:55:43,354.875
2023-09-27-16:00:43,355.040
2023-09-28-09:30:00,355.040
2023-09-28-09:35:00,354.410
2023-09-28-09:40:01,353.965
2023-09-28-09:45:01,353.460
2023-09-28-09:50:02,353.810
2023-09-28-09:55:02,354.990
2023-09-28-10:00:03,355.300
2023-09-28-10:05:04,355.950
2023-09-28-10:10:04,355.700
2023-09-28-10:15:05,355.550
2023-09-28-10:20:05,355.290
2023-09-28-10:25:06,355.166
2023-09-28-10:30:06,354.891
2023-09-28-10:35:07,354.190
2023-09-28-10:40:08,354.900
2023-09-28-10:45:08,355.500
2023-09-28-10:50:09,356.010
2023-09-28-10:55:09,356.011
2023-09-28-11:00:10,356.230
2023-09-28-11:05:10,355.750
2023-09-28-11:10:11,356.230
2023-09-28-11:15:11,355.970
2023-09-28-11:20:12,356.100
2023-09-28-11:25:13,357.060
2023-09-28-11:30:13,357.321
2023-09-28-11:35:14,357.832
2023-09-28-11:40:14,357.960
2023-09-28-11:45:15,358.540
2023-09-28-11:50:15,358.770
2023-09-28-11:55:16,359.240
2023-09-28-12:00:17,359.320
2023-09-28-12:05:17,359.200
2023-09-28-12:10:18,359.020
2023-09-28-12:15:18,359.329
2023-09-28-12:20:19,359.515
2023-09-28-12:25:19,359.390
2023-09-28-12:30:20,360.040
2023-09-28-12:35:20,359.630
2023-09-28-12:40:21,359.750
2023-09-28-12:45:21,359.720
2023-09-28-12:50:22,359.190
2023-09-28-12:55:22,358.810
2023-09-28-13:00:23,358.885
2023-09-28-13:05:24,358.400
2023-09-28-13:10:24,359.040
2023-09-28-13:15:25,358.900
2023-09-28-13:20:25,358.760
2023-09-28-13:25:26,358.931
2023-09-28-13:30:26,358.462
2023-09-28-13:35:27,357.930
2023-09-28-13:40:27,357.840
2023-09-28-13:45:28,357.590
2023-09-28-13:50:29,358.070
2023-09-28-13:55:29,357.790
2023-09-28-14:00:30,357.850
2023-09-28-14:05:30,357.435
2023-09-28-14:10:31,357.900
2023-09-28-14:15:31,358.300
2023-09-28-14:20:32,358.481
2023-09-28-14:25:32,358.375
2023-09-28-14:30:33,358.380
2023-09-28-14:35:33,357.620
2023-09-28-14:40:34,357.482
2023-09-28-14:45:34,357.454
2023-09-28-14:50:35,357.409
2023-09-28-14:55:35,357.119
2023-09-28-15:00:36,357.790
2023-09-28-15:05:37,357.900
2023-09-28-15:10:37,358.170
2023-09-28-15:15:38,358.472
2023-09-28-15:20:38,358.820
2023-09-28-15:25:39,359.210
2023-09-28-15:30:39,359.350
2023-09-28-15:35:40,358.640
2023-09-28-15:40:40,357.942
2023-09-28-15:45:41,358.121
2023-09-28-15:50:41,358.010
2023-09-28-15:55:42,358.310
2023-09-28-16:00:42,358.010
2023-09-29-09:30:00,358.010
2023-09-29-09:35:00,361.570
2023-09-29-09:40:01,361.401
2023-09-29-09:45:02,361.400
2023-09-29-09:50:02,361.930
2023-09-29-09:55:03,362.170
2023-09-29-10:00:03,362.420
2023-09-29-10:05:04,362.615
2023-09-29-10:10:04,362.210
2023-09-29-10:15:05,362.130
2023-09-29-10:20:06,361.890
2023-09-29-10:25:06,360.940
2023-09-29-10:30:07,361.080
2023-09-29-10:35:07,361.658
2023-09-29-10:40:08,361.401
2023-09-29-10:45:08,361.605
2023-09-29-10:50:09,361.887
2023-09-29-10:55:09,361.880
2023-09-29-11:00:10,361.375
2023-09-29-11:05:11,360.932
2023-09-29-11:10:11,361.200
2023-09-29-11:15:12,360.780
2023-09-29-11:20:12,361.085
2023-09-29-11:25:13,361.545
2023-09-29-11:30:13,360.380
2023-09-29-11:35:14,360.320
2023-09-29-11:40:14,359.880
2023-09-29-11:45:15,360.070
2023-09-29-11:50:15,359.810
2023-09-29-11:55:16,359.660
2023-09-29-12:00:16,360.040
2023-09-29-12:05:17,359.920
2023-09-29-12:10:18,360.011
2023-09-29-12:15:18,359.570
2023-09-29-12:20:19,360.200
2023-09-29-12:25:19,360.390
2023-09-29-12:30:20,360.190
2023-09-29-12:35:20,360.285
2023-09-29-12:40:21,359.970
2023-09-29-12:45:22,359.910
2023-09-29-12:50:22,359.330
2023-09-29-12:55:23,358.980
2023-09-29-13:00:23,358.860
2023-09-29-13:05:24,358.300
2023-09-29-13:10:24,357.965
2023-09-29-13:15:25,357.700
2023-09-29-13:20:25,357.770
2023-09-29-13:25:26,358.000
2023-09-29-13:30:26,358.280
2023-09-29-13:35:27,358.190
2023-09-29-13:40:27,358.150
2023-09-29-13:45:28,358.290
2023-09-29-13:50:29,357.810
2023-09-29-13:55:29,357.790
2023-09-29-14:00:30,357.355
2023-09-29-14:05:30,357.670
2023-09-29-14:10:31,357.380
2023-09-29-14:15:31,357.625
2023-09-29-14:20:32,357.390
2023-09-29-14:25:32,358.090
2023-09-29-14:30:33,357.345
2023-09-29-14:35:33,357.630
2023-09-29-14:40:34,357.570
2023-09-29-14:45:34,358.330
2023-09-29-14:50:35,358.090
2023-09-29-14:55:35,358.340
2023-09-29-15:00:36,359.340
2023-09-29-15:05:37,358.730
2023-09-29-15:10:37,358.445
2023-09-29-15:15:38,358.755
2023-09-29-15:20:38,358.630
2023-09-29-15:25:39,358.530
2023-09-29-15:30:40,358.410
2023-09-29-15:35:40,358.319
2023-09-29-15:40:41,358.651
2023-09-29-15:45:41,358.100
2023-09-29-15:50:42,359.150
2023-09-29-15:55:42,357.910
2023-09-29-16:00:43,358.270
