2024-06-03-09:30:00,ERROR-1
2024-06-17-12:05:20,499.944
2024-06-17-12:10:20,499.970
2024-06-17-12:15:21,500.215
2024-06-17-12:20:50,500.310
2024-06-17-12:25:51,500.720
2024-06-17-12:30:51,501.205
2024-06-17-12:35:52,501.285
2024-06-17-12:40:53,501.255
2024-06-17-12:45:53,501.440
2024-06-17-12:50:54,501.728
2024-06-17-12:55:54,501.550
2024-06-17-13:00:55,501.570
2024-06-17-13:05:56,501.710
2024-06-17-13:10:56,501.604
2024-06-17-13:15:57,501.885
2024-06-17-13:20:57,502.409
2024-06-17-13:25:58,502.380
2024-06-17-13:30:59,502.320
2024-06-17-13:35:59,502.919
2024-06-17-13:41:00,503.140
2024-06-17-13:46:01,502.980
2024-06-17-13:51:01,503.000
2024-06-17-13:56:02,503.220
2024-06-17-14:01:03,503.270
2024-06-17-14:06:03,503.800
2024-06-17-14:11:04,504.120
2024-06-17-14:16:04,503.550
2024-06-17-14:21:05,503.400
2024-06-17-14:26:05,503.720
2024-06-17-14:31:06,503.900
2024-06-17-14:36:07,503.800
2024-06-17-14:41:07,503.736
2024-06-17-14:46:08,503.500
2024-06-17-14:51:08,503.505
2024-06-17-14:56:09,503.370
2024-06-17-15:01:10,503.448
2024-06-17-15:06:10,503.395
2024-06-17-15:11:11,503.630
2024-06-17-15:16:11,503.780
2024-06-17-15:21:12,504.010
2024-06-17-15:26:13,503.940
2024-06-17-15:31:13,503.980
2024-06-17-15:36:14,503.770
2024-06-17-15:41:14,503.832
2024-06-17-15:46:15,503.600
2024-06-17-15:51:16,503.060
2024-06-17-15:56:16,502.980
2024-06-18-09:30:00,502.940
2024-06-18-09:35:01,503.603
2024-06-18-09:40:01,503.645
2024-06-18-09:45:02,503.650
2024-06-18-09:50:03,503.450
2024-06-18-09:55:03,503.648
2024-06-18-10:00:04,503.380
2024-06-18-10:05:04,503.580
2024-06-18-10:10:05,503.640
2024-06-18-10:15:05,503.650
2024-06-18-10:20:06,503.440
2024-06-18-10:25:07,503.160
2024-06-18-10:30:07,503.269
2024-06-18-10:35:08,503.700
2024-06-18-10:40:08,503.505
2024-06-18-10:45:09,503.505
2024-06-18-10:50:10,503.172
2024-06-18-10:55:10,503.040
2024-06-18-11:00:11,502.955
2024-06-18-11:05:11,502.740
2024-06-18-11:10:12,502.865
2024-06-18-11:15:13,502.850
2024-06-18-11:20:13,502.840
2024-06-18-11:25:14,502.973
2024-06-18-11:30:14,502.930
2024-06-18-11:35:15,502.980
2024-06-18-11:40:15,503.200
2024-06-18-11:45:16,503.440
2024-06-18-11:50:17,503.505
2024-06-18-11:55:17,503.350
2024-06-18-12:00:18,503.616
2024-06-18-12:05:18,503.700
2024-06-18-12:10:19,503.820
2024-06-18-12:15:55,503.630
2024-06-18-12:20:55,503.370
2024-06-18-12:25:56,503.510
2024-06-18-12:30:57,503.100
2024-06-18-12:35:57,503.315
2024-06-18-12:40:58,503.380
2024-06-18-12:45:58,503.310
2024-06-18-12:50:59,503.355
2024-06-18-12:56:00,503.490
2024-06-18-13:01:00,503.465
2024-06-18-13:06:01,503.355
2024-06-18-13:11:01,503.580
2024-06-18-13:16:02,503.530
2024-06-18-13:21:02,503.650
2024-06-18-13:26:03,503.780
2024-06-18-13:31:04,503.740
2024-06-18-13:36:04,503.925
2024-06-18-13:41:05,503.970
2024-06-18-13:46:06,504.088
2024-06-18-13:51:06,504.230
2024-06-18-13:56:07,504.033
2024-06-18-14:01:07,503.920
2024-06-18-14:06:08,503.380
2024-06-18-14:11:09,503.820
2024-06-18-14:16:09,503.605
2024-06-18-14:21:10,503.530
2024-06-18-14:26:11,503.400
2024-06-18-14:31:11,503.695
2024-06-18-14:36:12,503.520
2024-06-18-14:41:13,503.490
2024-06-18-14:46:13,503.570
2024-06-18-14:51:14,503.655
2024-06-18-14:56:14,503.580
2024-06-18-15:01:15,503.713
2024-06-18-15:06:16,503.470
2024-06-18-15:11:16,503.350
2024-06-18-15:16:17,503.560
2024-06-18-15:21:18,503.580
2024-06-18-15:26:18,503.801
2024-06-18-15:31:19,503.645
2024-06-18-15:36:19,503.910
2024-06-18-15:41:20,503.960
2024-06-18-15:46:21,503.770
2024-06-18-15:51:21,503.900
2024-06-18-15:56:22,504.190
2024-06-19-09:30:00,504.280
2024-06-19-09:35:01,504.280
2024-06-19-09:40:01,504.280
2024-06-19-09:45:02,504.280
2024-06-19-09:50:02,504.280
2024-06-19-09:55:03,504.280
2024-06-19-10:00:03,504.280
2024-06-19-10:05:04,504.280
2024-06-19-10:10:04,504.280
2024-06-19-10:15:05,504.280
2024-06-19-10:20:05,504.280
2024-06-19-10:25:06,504.280
2024-06-19-10:30:07,504.280
2024-06-19-10:35:07,504.280
2024-06-19-10:40:08,504.280
2024-06-19-10:45:08,504.280
2024-06-19-10:50:09,504.280
2024-06-19-10:55:09,504.280
2024-06-19-11:00:10,504.280
2024-06-19-11:05:10,504.280
2024-06-19-11:10:11,504.280
2024-06-19-11:15:11,504.280
2024-06-19-11:20:12,504.280
2024-06-19-11:25:12,504.280
2024-06-19-11:30:13,504.280
2024-06-19-11:35:14,504.280
2024-06-19-11:40:14,504.280
2024-06-19-11:45:15,504.280
2024-06-19-11:50:15,504.280
2024-06-19-11:55:16,504.280
2024-06-19-12:00:16,504.280
2024-06-19-12:05:17,504.280
2024-06-19-12:10:17,504.280
2024-06-19-12:15:18,504.280
2024-06-19-12:20:18,504.280
2024-06-19-12:25:19,504.280
2024-06-19-12:30:20,504.280
2024-06-19-12:35:20,504.280
2024-06-19-12:40:21,504.280
2024-06-19-12:45:21,504.280
2024-06-19-12:50:22,504.280
2024-06-19-12:55:22,504.280
2024-06-19-13:00:23,504.280
2024-06-19-13:05:23,504.280
2024-06-19-13:10:24,504.280
2024-06-19-13:15:24,504.280
2024-06-19-13:20:25,504.280
2024-06-19-13:25:25,504.280
2024-06-19-13:30:26,504.280
2024-06-19-13:35:27,504.280
2024-06-19-13:40:27,504.280
2024-06-19-13:45:28,504.280
2024-06-19-13:50:28,504.280
2024-06-19-13:55:29,504.280
2024-06-19-14:00:29,504.280
2024-06-19-14:05:30,504.280
2024-06-19-14:10:31,504.280
2024-06-19-14:15:31,504.280
2024-06-19-14:20:32,504.280
2024-06-19-14:25:32,504.280
2024-06-19-14:30:33,504.280
2024-06-19-14:35:34,504.280
2024-06-19-14:40:34,504.280
2024-06-19-14:45:34,504.280
2024-06-19-14:50:35,504.280
2024-06-19-14:55:36,504.280
2024-06-19-15:00:36,504.280
2024-06-19-15:05:37,504.280
2024-06-19-15:10:37,504.280
2024-06-19-15:15:38,504.280
2024-06-19-15:20:38,504.280
2024-06-19-15:25:39,504.280
2024-06-19-15:30:39,504.280
2024-06-19-15:35:40,504.280
2024-06-19-15:40:41,504.280
2024-06-19-15:45:41,504.280
2024-06-19-15:50:42,504.280
2024-06-19-15:55:42,504.280
2024-06-19-16:00:43,504.280
2024-06-20-09:30:00,ERROR-1
2024-06-20-09:35:01,504.720
2024-06-20-09:40:01,504.980
2024-06-20-09:45:02,505.600
2024-06-20-09:50:02,505.660
2024-06-20-09:55:03,505.500
2024-06-20-10:00:03,505.300
2024-06-20-10:05:04,505.310
2024-06-20-10:10:05,504.850
2024-06-20-10:15:05,504.380
2024-06-20-10:20:06,504.190
2024-06-20-10:25:06,504.460
2024-06-20-10:30:07,504.790
2024-06-20-10:35:08,504.830
2024-06-20-10:40:08,504.825
2024-06-20-10:45:09,504.750
2024-06-20-10:50:09,504.486
2024-06-20-10:55:10,504.565
2024-06-20-11:00:11,504.930
2024-06-20-11:05:11,504.880
2024-06-20-11:10:12,504.980
2024-06-20-11:15:12,505.070
2024-06-20-11:20:13,504.765
2024-06-20-11:25:14,504.590
2024-06-20-11:30:14,504.455
2024-06-20-11:35:15,504.660
2024-06-20-11:40:15,504.610
2024-06-20-11:45:16,504.610
2024-06-20-11:50:16,504.185
2024-06-20-11:55:17,504.315
2024-06-20-12:00:18,504.140
2024-06-20-12:05:18,504.182
2024-06-20-12:10:19,504.170
2024-06-20-12:15:19,504.355
2024-06-20-12:20:20,504.115
2024-06-20-12:25:21,503.470
2024-06-20-12:30:21,502.720
2024-06-20-12:35:22,502.347
2024-06-20-12:40:22,502.540
2024-06-20-12:45:23,502.905
2024-06-20-12:50:23,503.310
2024-06-20-12:55:24,503.100
2024-06-20-13:00:24,503.090
2024-06-20-13:05:25,502.413
2024-06-20-13:10:26,502.040
2024-06-20-13:15:26,502.525
2024-06-20-13:20:27,502.500
2024-06-20-13:25:27,501.931
2024-06-20-13:30:28,502.290
2024-06-20-13:35:29,501.590
2024-06-20-13:40:29,501.615
2024-06-20-13:45:30,502.385
2024-06-20-13:50:30,502.430
2024-06-20-13:55:31,502.520
2024-06-20-14:00:32,503.019
2024-06-20-14:05:32,503.589
2024-06-20-14:10:33,503.560
2024-06-20-14:15:33,503.595
2024-06-20-14:20:34,503.410
2024-06-20-14:25:34,503.730
2024-06-20-14:30:35,503.783
2024-06-20-14:35:36,503.450
2024-06-20-14:40:36,503.360
2024-06-20-14:45:37,503.300
2024-06-20-14:50:37,503.168
2024-06-20-14:55:38,503.210
2024-06-20-15:00:38,503.040
2024-06-20-15:05:39,502.470
2024-06-20-15:10:39,502.510
2024-06-20-15:15:40,502.740
2024-06-20-15:20:41,502.350
2024-06-20-15:25:41,502.090
2024-06-20-15:30:42,502.820
2024-06-20-15:35:42,503.160
2024-06-20-15:40:43,502.760
2024-06-20-15:45:44,503.055
2024-06-20-15:50:44,503.040
2024-06-20-15:55:45,503.200
2024-06-20-16:00:45,502.890
2024-06-21-09:30:00,502.880
2024-06-21-09:35:01,502.320
2024-06-21-09:40:01,501.970
2024-06-21-09:45:02,501.440
2024-06-21-09:50:02,501.630
2024-06-21-09:55:03,501.090
2024-06-21-10:00:03,501.670
2024-06-21-10:05:04,501.708
2024-06-21-10:10:05,501.800
2024-06-21-10:15:05,502.251
2024-06-21-10:20:06,502.310
2024-06-21-10:25:06,501.919
2024-06-21-10:30:07,502.015
2024-06-21-10:35:07,501.680
2024-06-21-10:40:08,501.730
2024-06-21-10:45:09,501.762
2024-06-21-10:50:09,502.340
2024-06-21-10:55:10,502.160
2024-06-21-11:00:10,502.400
2024-06-21-11:05:11,502.550
2024-06-21-11:10:11,502.440
2024-06-21-11:15:12,502.490
2024-06-21-11:20:12,502.860
2024-06-21-11:25:13,502.450
2024-06-21-11:30:14,502.065
2024-06-21-11:35:14,502.000
2024-06-21-11:40:15,502.140
2024-06-21-11:45:15,502.370
2024-06-21-11:50:16,502.790
2024-06-21-11:55:16,502.950
2024-06-21-12:00:17,503.100
2024-06-21-12:05:17,503.180
2024-06-21-12:10:18,502.860
2024-06-21-12:15:19,502.910
2024-06-21-12:20:19,503.075
2024-06-21-12:25:20,502.767
2024-06-21-12:30:20,502.800
2024-06-21-12:35:21,502.860
2024-06-21-12:40:21,502.785
2024-06-21-12:45:22,502.705
2024-06-21-12:50:23,502.400
2024-06-21-12:55:23,502.500
2024-06-21-13:00:24,502.290
2024-06-21-13:05:24,502.435
2024-06-21-13:10:25,502.319
2024-06-21-13:15:25,502.360
2024-06-21-13:20:26,501.845
2024-06-21-13:25:26,501.737
2024-06-21-13:30:27,501.760
2024-06-21-13:35:28,501.570
2024-06-21-13:40:28,501.640
2024-06-21-13:45:29,501.630
2024-06-21-13:50:29,501.760
2024-06-21-13:55:30,502.050
2024-06-21-14:00:30,501.799
2024-06-21-14:05:31,501.590
2024-06-21-14:10:31,501.790
2024-06-21-14:15:32,502.020
2024-06-21-14:20:32,502.300
2024-06-21-14:25:33,502.140
2024-06-21-14:30:34,502.390
2024-06-21-14:35:34,502.130
2024-06-21-14:40:35,501.950
2024-06-21-14:45:35,502.088
2024-06-21-14:50:36,501.680
2024-06-21-14:55:36,501.860
2024-06-21-15:00:37,502.060
2024-06-21-15:05:37,502.260
2024-06-21-15:10:38,502.105
2024-06-21-15:15:38,502.320
2024-06-21-15:20:39,502.135
2024-06-21-15:25:40,502.299
2024-06-21-15:30:40,502.015
2024-06-21-15:35:41,502.250
2024-06-21-15:40:41,502.160
2024-06-21-15:45:42,502.166
2024-06-21-15:50:42,501.900
2024-06-21-15:55:43,502.395
2024-06-21-16:00:43,501.820
2024-06-24-09:30:00,ERROR-1
2024-06-24-09:35:01,502.035
2024-06-24-09:40:01,502.170
2024-06-24-09:45:02,501.660
2024-06-24-09:50:02,501.810
2024-06-24-09:55:03,502.960
2024-06-24-10:00:03,503.232
2024-06-24-10:05:04,503.820
2024-06-24-10:10:05,504.361
2024-06-24-10:15:05,504.120
2024-06-24-10:20:06,503.791
2024-06-24-10:25:06,503.990
2024-06-24-10:30:07,503.020
2024-06-24-10:35:08,503.539
2024-06-24-10:40:09,503.745
2024-06-24-10:45:09,503.030
2024-06-24-10:50:10,502.440
2024-06-24-10:55:10,502.880
2024-06-24-11:00:11,503.530
2024-06-24-11:05:11,503.520
2024-06-24-11:10:12,503.405
2024-06-24-11:15:12,503.680
2024-06-24-11:20:13,503.855
2024-06-24-11:25:13,503.400
2024-06-24-11:30:14,503.690
2024-06-24-11:35:15,503.680
2024-06-24-11:40:15,503.720
2024-06-24-11:45:16,503.590
2024-06-24-11:50:16,503.487
2024-06-24-11:55:17,503.560
2024-06-24-12:00:17,503.679
2024-06-24-12:05:18,503.560
2024-06-24-12:10:18,503.391
2024-06-24-12:15:19,503.320
2024-06-24-12:20:20,503.630
2024-06-24-12:25:20,503.560
2024-06-24-12:30:21,503.485
2024-06-24-12:35:21,503.560
2024-06-24-12:40:22,503.520
2024-06-24-12:45:22,503.290
2024-06-24-12:50:23,503.250
2024-06-24-12:55:23,503.080
2024-06-24-13:00:24,502.830
2024-06-24-13:05:25,502.784
2024-06-24-13:10:25,502.000
2024-06-24-13:15:26,501.865
2024-06-24-13:20:26,502.140
2024-06-24-13:25:27,501.870
2024-06-24-13:30:27,501.950
2024-06-24-13:35:28,501.562
2024-06-24-13:40:28,502.100
2024-06-24-13:45:29,501.945
2024-06-24-13:50:29,501.837
2024-06-24-13:55:30,501.873
2024-06-24-14:00:31,501.520
2024-06-24-14:05:31,501.560
2024-06-24-14:10:32,501.505
2024-06-24-14:15:32,501.350
2024-06-24-14:20:33,501.580
2024-06-24-14:25:33,501.370
2024-06-24-14:30:34,501.499
2024-06-24-14:35:34,501.390
2024-06-24-14:40:35,501.670
2024-06-24-14:45:35,501.866
2024-06-24-14:50:36,502.185
2024-06-24-14:55:36,501.940
2024-06-24-15:00:37,502.085
2024-06-24-15:05:38,502.245
2024-06-24-15:10:38,502.180
2024-06-24-15:15:39,502.010
2024-06-24-15:20:39,501.810
2024-06-24-15:25:40,501.870
2024-06-24-15:30:40,501.870
2024-06-24-15:35:41,501.890
2024-06-24-15:40:41,501.850
2024-06-24-15:45:42,501.760
2024-06-24-15:50:42,501.540
2024-06-24-15:55:43,501.140
2024-06-24-16:00:43,500.490
2024-06-25-09:30:00,500.430
2024-06-25-09:35:01,501.290
2024-06-25-09:40:01,501.220
2024-06-25-09:45:02,501.350
2024-06-25-09:50:03,501.370
2024-06-25-09:55:03,501.120
2024-06-25-10:00:04,500.985
2024-06-25-10:05:04,501.590
2024-06-25-10:10:05,501.545
2024-06-25-10:15:06,501.858
2024-06-25-10:20:06,501.610
2024-06-25-10:25:07,501.685
2024-06-25-10:30:09,501.720
2024-06-25-10:35:09,501.654
2024-06-25-10:40:10,501.718
2024-06-25-10:45:10,501.570
2024-06-25-10:50:11,501.569
2024-06-25-10:55:11,501.370
2024-06-25-11:00:12,501.439
2024-06-25-11:05:12,501.500
2024-06-25-11:10:13,501.315
2024-06-25-11:15:14,501.890
2024-06-25-11:20:14,501.980
2024-06-25-11:25:15,501.830
2024-06-25-11:30:15,501.830
2024-06-25-11:35:16,501.999
2024-06-25-11:40:17,501.790
2024-06-25-11:45:17,501.890
2024-06-25-11:50:18,501.870
2024-06-25-11:55:18,502.090
2024-06-25-12:00:19,502.000
2024-06-25-12:05:19,501.832
2024-06-25-12:10:20,501.815
2024-06-25-12:15:20,501.690
2024-06-25-12:20:21,501.520
2024-06-25-12:25:21,501.410
2024-06-25-12:30:22,501.060
2024-06-25-12:35:22,500.920
2024-06-25-12:40:23,501.190
2024-06-25-12:45:23,500.770
2024-06-25-12:50:24,500.885
2024-06-25-12:55:24,500.552
2024-06-25-13:00:25,500.590
2024-06-25-13:05:25,500.440
2024-06-25-13:10:26,500.820
2024-06-25-13:15:26,501.086
2024-06-25-13:20:27,501.050
2024-06-25-13:25:28,501.140
2024-06-25-13:30:28,501.340
2024-06-25-13:35:29,501.260
2024-06-25-13:40:29,501.360
2024-06-25-13:45:30,501.610
2024-06-25-13:50:30,501.829
2024-06-25-13:55:31,501.780
2024-06-25-14:00:31,501.750
2024-06-25-14:05:32,501.650
2024-06-25-14:10:33,502.147
2024-06-25-14:15:33,501.930
2024-06-25-14:20:34,501.900
2024-06-25-14:25:34,502.000
2024-06-25-14:30:35,502.505
2024-06-25-14:35:36,502.104
2024-06-25-14:40:36,502.130
2024-06-25-14:45:37,502.319
2024-06-25-14:50:37,501.950
2024-06-25-14:55:38,502.010
2024-06-25-15:00:38,502.000
2024-06-25-15:05:39,502.160
2024-06-25-15:10:39,502.030
2024-06-25-15:15:40,502.200
2024-06-25-15:20:40,502.320
2024-06-25-15:25:41,502.450
2024-06-25-15:30:41,502.600
2024-06-25-15:35:42,502.360
2024-06-25-15:40:43,502.370
2024-06-25-15:45:43,502.242
2024-06-25-15:50:44,502.215
2024-06-25-15:55:44,502.310
2024-06-25-16:00:45,502.450
2024-06-26-09:30:00,502.510
2024-06-26-09:35:01,501.430
2024-06-26-09:40:01,501.280
2024-06-26-09:45:02,501.370
2024-06-26-09:50:02,501.790
2024-06-26-09:55:03,501.860
2024-06-26-10:00:04,501.810
2024-06-26-10:05:04,502.150
2024-06-26-10:10:05,502.145
2024-06-26-10:15:05,502.189
2024-06-26-10:20:06,502.250
2024-06-26-10:25:06,502.340
2024-06-26-10:30:07,501.570
2024-06-26-10:35:08,501.820
2024-06-26-10:40:08,501.600
2024-06-26-10:45:09,501.700
2024-06-26-10:50:09,502.030
2024-06-26-10:55:10,502.180
2024-06-26-11:00:10,501.980
2024-06-26-11:05:11,501.795
2024-06-26-11:10:12,501.484
2024-06-26-11:15:12,501.130
2024-06-26-11:20:12,501.600
2024-06-26-11:25:13,501.890
2024-06-26-11:30:14,501.635
2024-06-26-11:35:14,501.580
2024-06-26-11:40:15,501.829
2024-06-26-11:45:15,501.986
2024-06-26-11:50:16,502.334
2024-06-26-11:55:16,502.950
2024-06-26-12:00:17,502.780
2024-06-26-12:05:17,502.690
2024-06-26-12:10:18,502.870
2024-06-26-12:15:19,502.668
2024-06-26-12:20:19,502.790
2024-06-26-12:25:20,502.640
2024-06-26-12:30:20,502.750
2024-06-26-12:35:21,502.910
2024-06-26-12:40:22,502.540
2024-06-26-12:45:22,502.450
2024-06-26-12:50:23,502.130
2024-06-26-12:55:23,502.340
2024-06-26-13:00:24,502.370
2024-06-26-13:05:24,502.270
2024-06-26-13:10:25,502.304
2024-06-26-13:15:26,502.480
2024-06-26-13:20:26,501.920
2024-06-26-13:25:27,502.050
2024-06-26-13:30:27,502.146
2024-06-26-13:35:28,502.199
2024-06-26-13:40:28,502.200
2024-06-26-13:45:29,502.245
2024-06-26-13:50:29,502.128
2024-06-26-13:55:30,502.205
2024-06-26-14:00:30,502.459
2024-06-26-14:05:31,502.250
2024-06-26-14:10:31,502.435
2024-06-26-14:15:32,502.450
2024-06-26-14:20:33,502.310
2024-06-26-14:25:33,502.575
2024-06-26-14:30:34,502.490
2024-06-26-14:35:34,502.370
2024-06-26-14:40:35,502.201
2024-06-26-14:45:35,502.329
2024-06-26-14:50:36,502.590
2024-06-26-14:55:36,502.515
2024-06-26-15:00:37,502.250
2024-06-26-15:05:38,502.050
2024-06-26-15:10:38,501.945
2024-06-26-15:15:39,502.020
2024-06-26-15:20:39,502.070
2024-06-26-15:25:40,502.150
2024-06-26-15:30:40,502.250
2024-06-26-15:35:41,502.390
2024-06-26-15:40:41,502.525
2024-06-26-15:45:42,502.500
2024-06-26-15:50:42,502.660
2024-06-26-15:55:43,503.360
2024-06-26-16:00:49,503.110
2024-06-27-09:30:00,503.070
2024-06-27-09:35:01,503.510
2024-06-27-09:40:01,504.240
2024-06-27-09:45:02,504.190
2024-06-27-09:50:02,503.775
2024-06-27-09:55:03,503.410
2024-06-27-10:00:03,503.690
2024-06-27-10:05:04,503.690
2024-06-27-10:10:04,503.674
2024-06-27-10:15:05,504.405
2024-06-27-10:20:06,503.840
2024-06-27-10:25:07,503.924
2024-06-27-10:30:07,504.000
2024-06-27-10:35:08,504.198
2024-06-27-10:40:08,504.160
2024-06-27-10:45:09,504.070
2024-06-27-10:50:09,503.750
2024-06-27-10:55:10,503.489
2024-06-27-11:00:10,503.560
2024-06-27-11:05:11,503.390
2024-06-27-11:10:11,503.194
2024-06-27-11:15:12,503.240
2024-06-27-11:20:12,503.250
2024-06-27-11:25:13,503.210
2024-06-27-11:30:13,502.810
2024-06-27-11:35:14,502.631
2024-06-27-11:40:14,502.710
2024-06-27-11:45:15,502.400
2024-06-27-11:50:15,502.727
2024-06-27-11:55:16,502.710
2024-06-27-12:00:17,502.820
2024-06-27-12:05:17,503.034
2024-06-27-12:10:18,503.150
2024-06-27-12:15:18,503.295
2024-06-27-12:20:19,503.250
2024-06-27-12:25:19,503.495
2024-06-27-12:30:20,503.439
2024-06-27-12:35:21,503.490
2024-06-27-12:40:21,503.470
2024-06-27-12:45:22,503.600
2024-06-27-12:50:22,503.469
2024-06-27-12:55:23,503.550
2024-06-27-13:00:23,503.350
2024-06-27-13:05:24,503.567
2024-06-27-13:10:24,503.620
2024-06-27-13:15:25,503.510
2024-06-27-13:20:25,503.390
2024-06-27-13:25:26,503.757
2024-06-27-13:30:27,503.790
2024-06-27-13:35:27,503.815
2024-06-27-13:40:28,503.875
2024-06-27-13:45:29,503.749
2024-06-27-13:50:29,503.690
2024-06-27-13:55:30,503.680
2024-06-27-14:00:30,502.970
2024-06-27-14:05:31,502.664
2024-06-27-14:10:31,502.960
2024-06-27-14:15:32,502.805
2024-06-27-14:20:32,502.615
2024-06-27-14:25:33,502.640
2024-06-27-14:30:34,502.324
2024-06-27-14:35:34,502.640
2024-06-27-14:40:35,502.475
2024-06-27-14:45:35,502.420
2024-06-27-14:50:36,502.920
2024-06-27-14:55:36,503.070
2024-06-27-15:00:37,503.046
2024-06-27-15:05:37,503.042
2024-06-27-15:10:38,503.230
2024-06-27-15:15:38,503.245
2024-06-27-15:20:39,503.150
2024-06-27-15:25:40,503.160
2024-06-27-15:30:40,503.320
2024-06-27-15:35:41,503.250
2024-06-27-15:40:41,503.360
2024-06-27-15:45:42,503.420
2024-06-27-15:50:42,503.400
2024-06-27-15:55:43,503.430
2024-06-27-16:00:43,503.950
2024-06-28-09:30:00,503.850
2024-06-28-09:35:01,503.119
2024-06-28-09:40:01,503.425
2024-06-28-09:45:02,503.540
2024-06-28-09:50:02,503.670
2024-06-28-09:55:03,503.790
2024-06-28-10:00:03,504.020
2024-06-28-10:05:04,505.030
2024-06-28-10:10:04,505.345
2024-06-28-10:15:05,505.680
2024-06-28-10:20:05,504.900
2024-06-28-10:25:06,505.295
2024-06-28-10:30:06,505.150
2024-06-28-10:35:07,505.440
2024-06-28-10:40:07,505.106
2024-06-28-10:45:08,504.950
2024-06-28-10:50:09,505.180
2024-06-28-10:55:09,504.520
2024-06-28-11:00:10,504.080
2024-06-28-11:05:10,503.595
2024-06-28-11:10:11,503.085
2024-06-28-11:15:11,503.390
2024-06-28-11:20:12,503.470
2024-06-28-11:25:12,503.779
2024-06-28-11:30:13,503.399
2024-06-28-11:35:14,503.675
2024-06-28-11:40:14,503.740
2024-06-28-11:45:15,503.530
2024-06-28-11:50:15,503.420
2024-06-28-11:55:16,503.331
2024-06-28-12:00:16,503.355
2024-06-28-12:05:17,503.202
2024-06-28-12:10:17,502.520
2024-06-28-12:15:18,502.550
2024-06-28-12:20:18,502.250
2024-06-28-12:25:19,502.415
2024-06-28-12:30:19,502.640
2024-06-28-12:35:20,502.380
2024-06-28-12:40:20,501.490
2024-06-28-12:45:21,501.975
2024-06-28-12:50:21,501.870
2024-06-28-12:55:22,501.970
2024-06-28-13:00:23,502.040
2024-06-28-13:05:23,501.960
2024-06-28-13:10:24,502.570
2024-06-28-13:15:24,502.505
2024-06-28-13:20:25,502.527
2024-06-28-13:25:25,502.570
2024-06-28-13:30:26,501.980
2024-06-28-13:35:27,501.890
2024-06-28-13:40:27,501.970
2024-06-28-13:45:27,501.720
2024-06-28-13:50:28,501.780
2024-06-28-13:55:29,501.770
2024-06-28-14:00:29,501.849
2024-06-28-14:05:30,501.975
2024-06-28-14:10:30,502.120
2024-06-28-14:15:31,502.265
2024-06-28-14:20:31,501.915
2024-06-28-14:25:32,501.495
2024-06-28-14:30:32,501.230
2024-06-28-14:35:33,501.309
2024-06-28-14:40:33,501.225
2024-06-28-14:45:34,501.080
2024-06-28-14:50:34,500.900
2024-06-28-14:55:35,500.935
2024-06-28-15:00:35,500.950
2024-06-28-15:05:36,500.765
2024-06-28-15:10:37,500.770
2024-06-28-15:15:37,500.710
2024-06-28-15:20:38,500.810
2024-06-28-15:25:38,500.870
2024-06-28-15:30:39,500.690
2024-06-28-15:35:40,499.970
2024-06-28-15:40:40,500.610
2024-06-28-15:45:41,500.650
2024-06-28-15:50:41,500.960
2024-06-28-15:55:42,500.520
2024-06-28-16:00:42,500.210
