2024-07-01-09:30:00,ERROR-1
2024-07-15-12:05:18,498.340
2024-07-15-12:10:18,497.721
2024-07-15-12:15:19,497.061
2024-07-15-12:20:19,496.580
2024-07-15-12:25:20,497.550
2024-07-15-12:30:20,497.740
2024-07-15-12:35:21,497.820
2024-07-15-12:40:22,497.640
2024-07-15-12:45:22,497.260
2024-07-15-12:50:23,497.600
2024-07-15-12:55:23,497.310
2024-07-15-13:00:24,497.250
2024-07-15-13:05:24,496.650
2024-07-15-13:10:25,497.090
2024-07-15-13:15:25,496.810
2024-07-15-13:20:26,496.830
2024-07-15-13:25:26,497.380
2024-07-15-13:30:27,496.480
2024-07-15-13:35:28,495.945
2024-07-15-13:40:28,496.080
2024-07-15-13:45:29,495.720
2024-07-15-13:50:29,495.970
2024-07-15-13:55:30,495.760
2024-07-15-14:00:30,495.480
2024-07-15-14:05:31,495.810
2024-07-15-14:10:31,495.740
2024-07-15-14:15:32,495.360
2024-07-15-14:20:32,495.360
2024-07-15-14:25:33,496.110
2024-07-15-14:30:34,496.350
2024-07-15-14:35:34,496.975
2024-07-15-14:40:35,496.365
2024-07-15-14:45:35,496.140
2024-07-15-14:50:36,496.440
2024-07-15-14:55:36,496.340
2024-07-15-15:00:37,496.820
2024-07-15-15:05:37,496.610
2024-07-15-15:10:38,496.835
2024-07-15-15:15:38,496.840
2024-07-15-15:20:39,497.145
2024-07-15-15:25:39,497.020
2024-07-15-15:30:40,496.690
2024-07-15-15:35:41,496.980
2024-07-15-15:40:41,496.230
2024-07-15-15:45:42,495.500
2024-07-15-15:50:42,494.730
2024-07-15-15:55:43,495.720
2024-07-15-16:00:43,496.150
2024-07-16-09:30:00,496.150
2024-07-16-09:35:01,498.010
2024-07-16-09:40:01,498.320
2024-07-16-09:45:02,497.350
2024-07-16-09:50:03,496.540
2024-07-16-09:55:03,497.030
2024-07-16-10:00:04,496.020
2024-07-16-10:05:04,494.730
2024-07-16-10:10:05,494.070
2024-07-16-10:15:05,494.026
2024-07-16-10:20:06,494.924
2024-07-16-10:25:07,494.246
2024-07-16-10:30:08,494.310
2024-07-16-10:35:08,494.510
2024-07-16-10:40:09,495.080
2024-07-16-10:45:09,495.270
2024-07-16-10:50:10,495.650
2024-07-16-10:55:10,495.160
2024-07-16-11:00:11,494.910
2024-07-16-11:05:12,495.540
2024-07-16-11:10:12,496.241
2024-07-16-11:15:13,495.704
2024-07-16-11:20:13,495.570
2024-07-16-11:25:14,495.670
2024-07-16-11:30:14,495.410
2024-07-16-11:35:15,494.800
2024-07-16-11:40:16,495.150
2024-07-16-11:45:16,495.200
2024-07-16-11:50:17,495.225
2024-07-16-11:55:18,495.630
2024-07-16-12:00:18,495.321
2024-07-16-12:05:19,495.405
2024-07-16-12:10:19,494.639
2024-07-16-12:15:20,494.660
2024-07-16-12:20:20,493.817
2024-07-16-12:25:21,493.772
2024-07-16-12:30:21,493.740
2024-07-16-12:35:22,493.430
2024-07-16-12:40:22,493.990
2024-07-16-12:45:23,493.730
2024-07-16-12:50:23,494.430
2024-07-16-12:55:24,494.810
2024-07-16-13:00:24,494.930
2024-07-16-13:05:25,494.570
2024-07-16-13:10:26,494.860
2024-07-16-13:15:26,494.330
2024-07-16-13:20:27,494.440
2024-07-16-13:25:27,494.380
2024-07-16-13:30:28,494.307
2024-07-16-13:35:28,494.340
2024-07-16-13:40:29,494.090
2024-07-16-13:45:29,494.125
2024-07-16-13:50:30,494.360
2024-07-16-13:55:30,494.430
2024-07-16-14:00:31,494.450
2024-07-16-14:05:32,494.474
2024-07-16-14:10:32,494.490
2024-07-16-14:15:33,494.160
2024-07-16-14:20:33,493.820
2024-07-16-14:25:34,494.810
2024-07-16-14:30:34,494.780
2024-07-16-14:35:35,495.030
2024-07-16-14:40:35,495.681
2024-07-16-14:45:36,495.800
2024-07-16-14:50:36,495.710
2024-07-16-14:55:37,495.670
2024-07-16-15:00:37,496.020
2024-07-16-15:05:38,495.740
2024-07-16-15:10:38,495.650
2024-07-16-15:15:39,495.779
2024-07-16-15:20:40,495.500
2024-07-16-15:25:40,495.520
2024-07-16-15:30:41,495.620
2024-07-16-15:35:41,496.150
2024-07-16-15:40:42,495.990
2024-07-16-15:45:43,495.650
2024-07-16-15:50:43,495.990
2024-07-16-15:55:44,496.590
2024-07-16-16:00:44,496.340
2024-07-17-09:30:00,496.340
2024-07-17-09:35:01,487.710
2024-07-17-09:40:02,487.680
2024-07-17-09:45:03,487.060
2024-07-17-09:50:03,487.550
2024-07-17-09:55:04,487.590
2024-07-17-10:00:04,487.090
2024-07-17-10:05:05,485.870
2024-07-17-10:10:05,484.860
2024-07-17-10:15:06,485.020
2024-07-17-10:20:07,485.540
2024-07-17-10:25:07,485.200
2024-07-17-10:30:08,485.120
2024-07-17-10:35:09,485.640
2024-07-17-10:40:09,485.790
2024-07-17-10:45:10,486.080
2024-07-17-10:50:10,485.120
2024-07-17-10:55:11,484.980
2024-07-17-11:00:11,484.914
2024-07-17-11:05:12,484.560
2024-07-17-11:10:13,485.040
2024-07-17-11:15:13,484.620
2024-07-17-11:20:14,485.010
2024-07-17-11:25:14,484.810
2024-07-17-11:30:15,485.020
2024-07-17-11:35:15,484.990
2024-07-17-11:40:16,484.650
2024-07-17-11:45:16,483.855
2024-07-17-11:50:17,483.710
2024-07-17-11:55:17,483.890
2024-07-17-12:00:18,483.980
2024-07-17-12:05:18,483.930
2024-07-17-12:10:19,483.370
2024-07-17-12:15:19,483.190
2024-07-17-12:20:20,483.355
2024-07-17-12:25:20,483.050
2024-07-17-12:30:21,482.990
2024-07-17-12:35:22,483.170
2024-07-17-12:40:22,482.800
2024-07-17-12:45:22,482.590
2024-07-17-12:50:23,482.500
2024-07-17-12:55:24,483.227
2024-07-17-13:00:24,483.610
2024-07-17-13:05:25,483.250
2024-07-17-13:10:25,482.758
2024-07-17-13:15:26,482.546
2024-07-17-13:20:26,482.879
2024-07-17-13:25:27,482.920
2024-07-17-13:30:27,483.310
2024-07-17-13:35:28,483.950
2024-07-17-13:40:28,483.295
2024-07-17-13:45:29,483.040
2024-07-17-13:50:29,483.160
2024-07-17-13:55:30,482.690
2024-07-17-14:00:30,482.665
2024-07-17-14:05:31,482.480
2024-07-17-14:10:31,483.175
2024-07-17-14:15:32,483.160
2024-07-17-14:20:33,483.640
2024-07-17-14:25:34,483.620
2024-07-17-14:30:34,483.630
2024-07-17-14:35:35,483.400
2024-07-17-14:40:35,483.240
2024-07-17-14:45:36,482.807
2024-07-17-14:50:36,482.440
2024-07-17-14:55:37,482.580
2024-07-17-15:00:37,482.906
2024-07-17-15:05:38,482.370
2024-07-17-15:10:39,482.760
2024-07-17-15:15:39,482.800
2024-07-17-15:20:40,482.730
2024-07-17-15:25:40,483.182
2024-07-17-15:30:41,483.200
2024-07-17-15:35:41,482.920
2024-07-17-15:40:42,482.830
2024-07-17-15:45:42,482.990
2024-07-17-15:50:43,483.550
2024-07-17-15:55:43,482.482
2024-07-17-16:00:44,481.770
2024-07-18-09:30:00,481.770
2024-07-18-09:35:00,484.520
2024-07-18-09:40:01,484.670
2024-07-18-09:45:01,483.000
2024-07-18-09:50:02,483.456
2024-07-18-09:55:02,482.753
2024-07-18-10:00:03,483.660
2024-07-18-10:05:04,483.780
2024-07-18-10:10:04,484.470
2024-07-18-10:15:05,483.920
2024-07-18-10:20:05,483.876
2024-07-18-10:25:06,484.018
2024-07-18-10:30:06,483.090
2024-07-18-10:35:07,481.130
2024-07-18-10:40:07,480.750
2024-07-18-10:45:08,480.360
2024-07-18-10:50:08,480.960
2024-07-18-10:55:09,482.205
2024-07-18-11:00:10,481.790
2024-07-18-11:05:10,481.590
2024-07-18-11:10:11,480.220
2024-07-18-11:15:11,479.030
2024-07-18-11:20:12,478.595
2024-07-18-11:25:12,478.090
2024-07-18-11:30:13,477.590
2024-07-18-11:35:14,477.520
2024-07-18-11:40:14,478.178
2024-07-18-11:45:15,477.980
2024-07-18-11:50:15,477.005
2024-07-18-11:55:16,477.390
2024-07-18-12:00:16,477.200
2024-07-18-12:05:17,476.970
2024-07-18-12:10:17,478.000
2024-07-18-12:15:18,477.660
2024-07-18-12:20:18,477.770
2024-07-18-12:25:19,477.688
2024-07-18-12:30:20,477.890
2024-07-18-12:35:20,478.875
2024-07-18-12:40:21,479.156
2024-07-18-12:45:21,479.380
2024-07-18-12:50:22,478.870
2024-07-18-12:55:22,479.040
2024-07-18-13:00:23,479.985
2024-07-18-13:05:23,479.340
2024-07-18-13:10:24,479.050
2024-07-18-13:15:24,479.830
2024-07-18-13:20:25,480.286
2024-07-18-13:25:26,480.174
2024-07-18-13:30:26,480.051
2024-07-18-13:35:27,479.750
2024-07-18-13:40:27,479.846
2024-07-18-13:45:28,479.980
2024-07-18-13:50:28,479.680
2024-07-18-13:55:29,479.110
2024-07-18-14:00:30,478.814
2024-07-18-14:05:30,478.745
2024-07-18-14:10:31,478.980
2024-07-18-14:15:31,478.690
2024-07-18-14:20:32,478.964
2024-07-18-14:25:32,479.130
2024-07-18-14:30:33,478.355
2024-07-18-14:35:33,478.540
2024-07-18-14:40:34,477.930
2024-07-18-14:45:34,477.843
2024-07-18-14:50:35,477.820
2024-07-18-14:55:36,478.222
2024-07-18-15:00:36,478.462
2024-07-18-15:05:37,477.790
2024-07-18-15:10:37,477.530
2024-07-18-15:15:38,476.990
2024-07-18-15:20:38,476.970
2024-07-18-15:25:39,477.269
2024-07-18-15:30:40,477.957
2024-07-18-15:35:40,478.130
2024-07-18-15:40:41,479.330
2024-07-18-15:45:41,479.660
2024-07-18-15:50:42,480.570
2024-07-18-15:55:42,479.950
2024-07-18-16:00:43,479.350
2024-07-19-09:30:00,479.490
2024-07-19-09:35:00,479.770
2024-07-19-09:40:01,480.545
2024-07-19-09:45:01,479.930
2024-07-19-09:50:02,479.790
2024-07-19-09:55:03,480.190
2024-07-19-10:00:03,479.480
2024-07-19-10:05:04,479.050
2024-07-19-10:10:04,480.130
2024-07-19-10:15:05,478.980
2024-07-19-10:20:05,479.340
2024-07-19-10:25:06,479.170
2024-07-19-10:30:07,477.770
2024-07-19-10:35:07,477.310
2024-07-19-10:40:08,477.970
2024-07-19-10:45:08,476.960
2024-07-19-10:50:09,477.800
2024-07-19-10:55:09,478.268
2024-07-19-11:00:10,478.170
2024-07-19-11:05:10,479.200
2024-07-19-11:10:11,477.790
2024-07-19-11:15:12,477.410
2024-07-19-11:20:12,477.750
2024-07-19-11:25:13,477.652
2024-07-19-11:30:13,476.300
2024-07-19-11:35:14,476.060
2024-07-19-11:40:14,475.505
2024-07-19-11:45:15,475.725
2024-07-19-11:50:16,476.565
2024-07-19-11:55:16,476.890
2024-07-19-12:00:17,477.620
2024-07-19-12:05:17,477.470
2024-07-19-12:10:18,477.340
2024-07-19-12:15:18,477.350
2024-07-19-12:20:19,476.985
2024-07-19-12:25:20,476.230
2024-07-19-12:30:21,476.290
2024-07-19-12:35:23,475.470
2024-07-19-12:40:24,475.459
2024-07-19-12:45:24,475.282
2024-07-19-12:50:25,475.270
2024-07-19-12:55:25,475.390
2024-07-19-13:00:26,475.740
2024-07-19-13:05:26,474.980
2024-07-19-13:10:27,474.850
2024-07-19-13:15:28,474.910
2024-07-19-13:20:28,474.459
2024-07-19-13:25:29,474.600
2024-07-19-13:30:29,474.590
2024-07-19-13:35:30,474.634
2024-07-19-13:40:30,474.860
2024-07-19-13:45:31,474.780
2024-07-19-13:50:31,475.125
2024-07-19-13:55:32,474.690
2024-07-19-14:00:33,475.600
2024-07-19-14:05:33,475.370
2024-07-19-14:10:34,475.550
2024-07-19-14:15:34,475.970
2024-07-19-14:20:35,475.440
2024-07-19-14:25:35,475.090
2024-07-19-14:30:36,474.733
2024-07-19-14:35:37,474.798
2024-07-19-14:40:37,474.625
2024-07-19-14:45:38,474.690
2024-07-19-14:50:38,475.110
2024-07-19-14:55:39,475.370
2024-07-19-15:00:39,475.900
2024-07-19-15:05:40,476.350
2024-07-19-15:10:41,476.340
2024-07-19-15:15:41,476.560
2024-07-19-15:20:41,476.920
2024-07-19-15:25:42,476.542
2024-07-19-15:30:43,476.670
2024-07-19-15:35:43,475.930
2024-07-19-15:40:44,475.480
2024-07-19-15:45:44,475.250
2024-07-19-15:50:45,475.200
2024-07-19-15:55:46,474.820
2024-07-19-16:00:46,475.240
2024-07-22-09:30:00,ERROR-1
2024-07-22-09:35:01,480.110
2024-07-22-09:40:01,480.983
2024-07-22-09:45:03,481.420
2024-07-22-09:50:03,482.780
2024-07-22-09:55:04,482.500
2024-07-22-10:00:04,481.674
2024-07-22-10:05:05,480.665
2024-07-22-10:10:05,479.838
2024-07-22-10:15:06,480.970
2024-07-22-10:20:07,480.655
2024-07-22-10:25:07,480.770
2024-07-22-10:30:08,481.338
2024-07-22-10:35:09,481.580
2024-07-22-10:40:09,482.200
2024-07-22-10:45:10,482.300
2024-07-22-10:50:10,481.967
2024-07-22-10:55:11,481.510
2024-07-22-11:00:12,481.110
2024-07-22-11:05:12,482.020
2024-07-22-11:10:13,480.150
2024-07-22-11:15:13,480.510
2024-07-22-11:20:14,479.340
2024-07-22-11:25:14,478.615
2024-07-22-11:30:15,478.410
2024-07-22-11:35:15,477.986
2024-07-22-11:40:16,478.710
2024-07-22-11:45:16,478.210
2024-07-22-11:50:17,478.310
2024-07-22-11:55:17,479.110
2024-07-22-12:00:18,478.985
2024-07-22-12:05:18,478.760
2024-07-22-12:10:19,479.470
2024-07-22-12:15:20,479.440
2024-07-22-12:20:20,479.800
2024-07-22-12:25:21,479.945
2024-07-22-12:30:21,479.770
2024-07-22-12:35:22,479.970
2024-07-22-12:40:22,480.345
2024-07-22-12:45:23,480.500
2024-07-22-12:50:23,480.695
2024-07-22-12:55:24,481.275
2024-07-22-13:00:25,481.370
2024-07-22-13:05:25,481.820
2024-07-22-13:10:26,481.846
2024-07-22-13:15:26,481.940
2024-07-22-13:20:27,481.870
2024-07-22-13:25:27,482.020
2024-07-22-13:30:28,481.840
2024-07-22-13:35:28,482.275
2024-07-22-13:40:29,482.000
2024-07-22-13:45:29,482.020
2024-07-22-13:50:30,482.369
2024-07-22-13:55:31,482.330
2024-07-22-14:00:31,482.400
2024-07-22-14:05:32,482.490
2024-07-22-14:10:32,482.890
2024-07-22-14:15:33,482.750
2024-07-22-14:20:33,482.930
2024-07-22-14:25:34,483.230
2024-07-22-14:30:34,482.930
2024-07-22-14:35:35,483.010
2024-07-22-14:40:35,483.160
2024-07-22-14:45:36,482.928
2024-07-22-14:50:36,482.950
2024-07-22-14:55:37,482.960
2024-07-22-15:00:37,482.070
2024-07-22-15:05:38,482.460
2024-07-22-15:10:39,482.620
2024-07-22-15:15:39,482.500
2024-07-22-15:20:40,482.440
2024-07-22-15:25:40,482.330
2024-07-22-15:30:41,482.170
2024-07-22-15:35:42,482.120
2024-07-22-15:40:42,482.720
2024-07-22-15:45:43,482.830
2024-07-22-15:50:43,482.680
2024-07-22-15:55:44,482.180
2024-07-22-16:00:44,482.320
2024-07-23-09:30:00,482.320
2024-07-23-09:35:00,481.940
2024-07-23-09:40:01,482.430
2024-07-23-09:45:02,483.090
2024-07-23-09:50:02,483.210
2024-07-23-09:55:03,482.370
2024-07-23-10:00:03,482.786
2024-07-23-10:05:04,482.000
2024-07-23-10:10:05,482.930
2024-07-23-10:15:05,482.540
2024-07-23-10:20:06,482.915
2024-07-23-10:25:06,482.780
2024-07-23-10:30:07,482.870
2024-07-23-10:35:07,482.505
2024-07-23-10:40:08,482.320
2024-07-23-10:45:08,481.840
2024-07-23-10:50:09,481.260
2024-07-23-10:55:09,481.130
2024-07-23-11:00:10,481.760
2024-07-23-11:05:10,482.100
2024-07-23-11:10:11,482.530
2024-07-23-11:15:12,483.740
2024-07-23-11:20:12,484.141
2024-07-23-11:25:13,484.135
2024-07-23-11:30:13,483.870
2024-07-23-11:35:14,484.065
2024-07-23-11:40:14,483.690
2024-07-23-11:45:15,483.717
2024-07-23-11:50:16,483.820
2024-07-23-11:55:16,483.480
2024-07-23-12:00:17,483.220
2024-07-23-12:05:17,483.010
2024-07-23-12:10:18,483.020
2024-07-23-12:15:18,483.150
2024-07-23-12:20:19,482.875
2024-07-23-12:25:19,481.510
2024-07-23-12:30:20,481.430
2024-07-23-12:35:20,481.770
2024-07-23-12:40:21,481.503
2024-07-23-12:45:21,481.457
2024-07-23-12:50:22,481.560
2024-07-23-12:55:23,481.495
2024-07-23-13:00:23,481.170
2024-07-23-13:05:24,481.195
2024-07-23-13:10:24,481.070
2024-07-23-13:15:25,481.030
2024-07-23-13:20:25,481.210
2024-07-23-13:25:26,481.480
2024-07-23-13:30:26,481.230
2024-07-23-13:35:27,481.485
2024-07-23-13:40:28,481.519
2024-07-23-13:45:28,481.360
2024-07-23-13:50:29,481.660
2024-07-23-13:55:29,481.930
2024-07-23-14:00:30,482.030
2024-07-23-14:05:30,481.985
2024-07-23-14:10:31,482.200
2024-07-23-14:15:31,482.180
2024-07-23-14:20:32,482.047
2024-07-23-14:25:32,481.940
2024-07-23-14:30:33,481.540
2024-07-23-14:35:33,481.650
2024-07-23-14:40:34,481.920
2024-07-23-14:45:34,481.560
2024-07-23-14:50:35,481.610
2024-07-23-14:55:35,481.660
2024-07-23-15:00:36,481.830
2024-07-23-15:05:36,481.690
2024-07-23-15:10:37,481.930
2024-07-23-15:15:37,481.900
2024-07-23-15:20:38,481.910
2024-07-23-15:25:38,482.170
2024-07-23-15:30:39,482.070
2024-07-23-15:35:39,481.810
2024-07-23-15:40:40,481.540
2024-07-23-15:45:40,480.780
2024-07-23-15:50:41,481.400
2024-07-23-15:55:41,480.460
2024-07-23-16:00:42,480.620
2024-07-24-09:30:00,480.620
2024-07-24-09:35:01,472.450
2024-07-24-09:40:01,471.380
2024-07-24-09:45:02,471.570
2024-07-24-09:50:02,471.670
2024-07-24-09:55:03,471.520
2024-07-24-10:00:04,470.640
2024-07-24-10:05:04,470.400
2024-07-24-10:10:05,470.850
2024-07-24-10:15:05,470.060
2024-07-24-10:20:06,470.040
2024-07-24-10:25:07,470.170
2024-07-24-10:30:07,470.050
2024-07-24-10:35:08,470.010
2024-07-24-10:40:08,469.520
2024-07-24-10:45:09,469.450
2024-07-24-10:50:09,468.940
2024-07-24-10:55:10,468.640
2024-07-24-11:00:10,469.129
2024-07-24-11:05:11,468.740
2024-07-24-11:10:11,468.590
2024-07-24-11:15:12,468.200
2024-07-24-11:20:12,468.090
2024-07-24-11:25:13,467.590
2024-07-24-11:30:14,468.110
2024-07-24-11:35:14,468.070
2024-07-24-11:40:15,468.073
2024-07-24-11:45:15,467.800
2024-07-24-11:50:16,467.610
2024-07-24-11:55:16,468.010
2024-07-24-12:00:17,467.255
2024-07-24-12:05:17,466.790
2024-07-24-12:10:18,466.520
2024-07-24-12:15:18,467.100
2024-07-24-12:20:19,467.020
2024-07-24-12:25:19,466.745
2024-07-24-12:30:20,466.450
2024-07-24-12:35:20,466.914
2024-07-24-12:40:21,466.360
2024-07-24-12:45:21,465.950
2024-07-24-12:50:22,466.480
2024-07-24-12:55:23,466.311
2024-07-24-13:00:23,466.310
2024-07-24-13:05:24,466.230
2024-07-24-13:10:24,466.955
2024-07-24-13:15:25,466.915
2024-07-24-13:20:25,467.300
2024-07-24-13:25:26,467.050
2024-07-24-13:30:26,466.800
2024-07-24-13:35:27,467.160
2024-07-24-13:40:27,467.320
2024-07-24-13:45:28,467.250
2024-07-24-13:50:28,466.610
2024-07-24-13:55:29,466.420
2024-07-24-14:00:29,466.220
2024-07-24-14:05:30,466.020
2024-07-24-14:10:30,466.060
2024-07-24-14:15:31,466.438
2024-07-24-14:20:31,465.860
2024-07-24-14:25:32,465.920
2024-07-24-14:30:32,465.630
2024-07-24-14:35:33,465.331
2024-07-24-14:40:33,465.630
2024-07-24-14:45:34,464.990
2024-07-24-14:50:35,464.240
2024-07-24-14:55:35,464.360
2024-07-24-15:00:36,464.460
2024-07-24-15:05:36,464.160
2024-07-24-15:10:37,464.220
2024-07-24-15:15:37,464.280
2024-07-24-15:20:38,464.225
2024-07-24-15:25:38,464.030
2024-07-24-15:30:39,463.720
2024-07-24-15:35:39,464.700
2024-07-24-15:40:40,465.560
2024-07-24-15:45:40,465.310
2024-07-24-15:50:41,464.750
2024-07-24-15:55:41,462.902
2024-07-24-16:00:42,463.380
2024-07-25-09:30:00,463.380
2024-07-25-09:35:00,462.350
2024-07-25-09:40:01,461.700
2024-07-25-09:45:02,462.140
2024-07-25-09:50:02,461.860
2024-07-25-09:55:03,460.820
2024-07-25-10:00:04,458.980
2024-07-25-10:05:04,457.990
2024-07-25-10:10:05,457.020
2024-07-25-10:15:05,456.690
2024-07-25-10:20:06,458.445
2024-07-25-10:25:06,459.600
2024-07-25-10:30:07,460.200
2024-07-25-10:35:08,460.510
2024-07-25-10:40:08,460.580
2024-07-25-10:45:09,461.948
2024-07-25-10:50:10,462.530
2024-07-25-10:55:10,462.950
2024-07-25-11:00:11,463.530
2024-07-25-11:05:11,462.670
2024-07-25-11:10:12,462.800
2024-07-25-11:15:12,464.430
2024-07-25-11:20:13,464.990
2024-07-25-11:25:14,463.500
2024-07-25-11:30:14,463.530
2024-07-25-11:35:15,463.260
2024-07-25-11:40:15,463.560
2024-07-25-11:45:16,462.530
2024-07-25-11:50:16,462.710
2024-07-25-11:55:17,463.440
2024-07-25-12:00:17,464.320
2024-07-25-12:05:18,464.630
2024-07-25-12:10:19,464.310
2024-07-25-12:15:19,465.200
2024-07-25-12:20:20,465.650
2024-07-25-12:25:20,466.810
2024-07-25-12:30:21,466.571
2024-07-25-12:35:21,466.620
2024-07-25-12:40:22,466.700
2024-07-25-12:45:22,466.900
2024-07-25-12:50:23,466.371
2024-07-25-12:55:24,466.210
2024-07-25-13:00:24,466.410
2024-07-25-13:05:25,467.390
2024-07-25-13:10:25,467.826
2024-07-25-13:15:26,466.650
2024-07-25-13:20:26,465.940
2024-07-25-13:25:27,464.979
2024-07-25-13:30:28,464.870
2024-07-25-13:35:28,464.755
2024-07-25-13:40:29,465.272
2024-07-25-13:45:29,465.335
2024-07-25-13:50:30,464.920
2024-07-25-13:55:30,464.930
2024-07-25-14:00:31,465.480
2024-07-25-14:05:31,464.230
2024-07-25-14:10:32,464.061
2024-07-25-14:15:33,463.944
2024-07-25-14:20:33,463.840
2024-07-25-14:25:34,463.615
2024-07-25-14:30:34,464.090
2024-07-25-14:35:35,464.175
2024-07-25-14:40:35,463.600
2024-07-25-14:45:36,462.900
2024-07-25-14:50:36,462.090
2024-07-25-14:55:37,461.530
2024-07-25-15:00:37,462.090
2024-07-25-15:05:38,462.120
2024-07-25-15:10:39,461.850
2024-07-25-15:15:39,462.360
2024-07-25-15:20:40,462.340
2024-07-25-15:25:40,463.540
2024-07-25-15:30:41,463.706
2024-07-25-15:35:41,462.770
2024-07-25-15:40:42,461.810
2024-07-25-15:45:42,461.410
2024-07-25-15:50:43,460.350
2024-07-25-15:55:43,458.810
2024-07-25-16:00:44,458.270
2024-07-26-09:30:00,458.270
2024-07-26-09:35:00,461.065
2024-07-26-09:40:01,461.870
2024-07-26-09:45:02,462.090
2024-07-26-09:50:02,460.230
2024-07-26-09:55:03,460.520
2024-07-26-10:00:04,461.650
2024-07-26-10:05:04,461.400
2024-07-26-10:10:05,460.220
2024-07-26-10:15:05,460.820
2024-07-26-10:20:06,461.240
2024-07-26-10:25:07,462.300
2024-07-26-10:30:07,462.250
2024-07-26-10:35:08,460.160
2024-07-26-10:40:08,460.210
2024-07-26-10:45:09,460.420
2024-07-26-10:50:10,460.245
2024-07-26-10:55:10,460.620
2024-07-26-11:00:11,461.660
2024-07-26-11:05:11,462.290
2024-07-26-11:10:12,462.140
2024-07-26-11:15:13,461.650
2024-07-26-11:20:13,461.125
2024-07-26-11:25:14,461.790
2024-07-26-11:30:15,461.632
2024-07-26-11:35:16,461.440
2024-07-26-11:40:17,462.170
2024-07-26-11:45:17,462.730
2024-07-26-11:50:19,463.420
2024-07-26-11:55:19,462.940
2024-07-26-12:00:20,463.250
2024-07-26-12:05:20,463.845
2024-07-26-12:10:21,464.425
2024-07-26-12:15:21,464.060
2024-07-26-12:20:22,463.850
2024-07-26-12:25:22,464.420
2024-07-26-12:30:23,464.515
2024-07-26-12:35:24,464.455
2024-07-26-12:40:24,464.700
2024-07-26-12:45:25,465.370
2024-07-26-12:50:25,465.220
2024-07-26-12:55:26,465.350
2024-07-26-13:00:26,465.610
2024-07-26-13:05:27,465.640
2024-07-26-13:10:27,465.270
2024-07-26-13:15:28,465.400
2024-07-26-13:20:28,465.440
2024-07-26-13:25:29,465.450
2024-07-26-13:30:30,465.730
2024-07-26-13:35:31,463.590
2024-07-26-13:40:31,462.880
2024-07-26-13:45:32,463.584
2024-07-26-13:50:32,463.210
2024-07-26-13:55:33,463.500
2024-07-26-14:00:33,463.425
2024-07-26-14:05:34,463.540
2024-07-26-14:10:35,463.740
2024-07-26-14:15:35,463.870
2024-07-26-14:20:36,462.960
2024-07-26-14:25:36,463.400
2024-07-26-14:30:37,463.000
2024-07-26-14:35:37,463.380
2024-07-26-14:40:38,463.180
2024-07-26-14:45:38,462.770
2024-07-26-14:50:39,462.720
2024-07-26-14:55:39,462.050
2024-07-26-15:00:40,461.750
2024-07-26-15:05:40,461.430
2024-07-26-15:10:41,461.840
2024-07-26-15:15:42,461.580
2024-07-26-15:20:42,461.840
2024-07-26-15:25:43,462.720
2024-07-26-15:30:43,462.596
2024-07-26-15:35:44,461.780
2024-07-26-15:40:44,462.530
2024-07-26-15:45:45,462.780
2024-07-26-15:50:45,462.450
2024-07-26-15:55:46,461.570
2024-07-26-16:00:47,462.970
2024-07-29-09:30:00,ERROR-1
2024-07-29-09:35:00,465.085
2024-07-29-09:40:01,466.370
2024-07-29-09:45:01,467.190
2024-07-29-09:50:02,466.710
2024-07-29-09:55:03,466.700
2024-07-29-10:00:03,467.350
2024-07-29-10:05:04,467.306
2024-07-29-10:10:05,466.188
2024-07-29-10:15:05,465.060
2024-07-29-10:20:06,465.720
2024-07-29-10:25:06,466.170
2024-07-29-10:30:07,466.000
2024-07-29-10:35:08,465.240
2024-07-29-10:40:08,465.760
2024-07-29-10:45:09,466.040
2024-07-29-10:50:09,465.210
2024-07-29-10:55:10,464.975
2024-07-29-11:00:10,464.215
2024-07-29-11:05:11,463.840
2024-07-29-11:10:12,463.680
2024-07-29-11:15:12,462.930
2024-07-29-11:20:13,462.590
2024-07-29-11:25:13,462.560
2024-07-29-11:30:14,463.230
2024-07-29-11:35:14,461.980
2024-07-29-11:40:15,462.510
2024-07-29-11:45:15,462.960
2024-07-29-11:50:16,464.350
2024-07-29-11:55:17,464.767
2024-07-29-12:00:17,465.330
2024-07-29-12:05:18,466.040
2024-07-29-12:10:18,465.980
2024-07-29-12:15:19,466.360
2024-07-29-12:20:19,466.940
2024-07-29-12:25:20,466.410
2024-07-29-12:30:21,466.180
2024-07-29-12:35:21,466.510
2024-07-29-12:40:22,466.749
2024-07-29-12:45:22,466.590
2024-07-29-12:50:23,466.440
2024-07-29-12:55:23,466.620
2024-07-29-13:00:24,466.262
2024-07-29-13:05:24,466.355
2024-07-29-13:10:25,466.420
2024-07-29-13:15:25,466.790
2024-07-29-13:20:26,466.350
2024-07-29-13:25:27,466.080
2024-07-29-13:30:27,464.989
2024-07-29-13:35:28,465.304
2024-07-29-13:40:28,465.870
2024-07-29-13:45:29,465.385
2024-07-29-13:50:29,465.260
2024-07-29-13:55:30,465.090
2024-07-29-14:00:31,464.840
2024-07-29-14:05:31,464.659
2024-07-29-14:10:32,464.170
2024-07-29-14:15:32,464.365
2024-07-29-14:20:33,464.450
2024-07-29-14:25:33,464.180
2024-07-29-14:30:34,464.090
2024-07-29-14:35:34,463.885
2024-07-29-14:40:35,463.585
