2024-06-03-09:30:00,ERROR-1
2024-06-17-12:05:19,480.915
2024-06-17-12:10:20,480.780
2024-06-17-12:15:20,481.010
2024-06-17-12:20:21,481.230
2024-06-17-12:25:51,481.705
2024-06-17-12:30:51,482.290
2024-06-17-12:35:52,482.400
2024-06-17-12:40:52,482.460
2024-06-17-12:45:53,482.740
2024-06-17-12:50:54,483.110
2024-06-17-12:55:54,482.930
2024-06-17-13:00:55,482.920
2024-06-17-13:05:55,483.130
2024-06-17-13:10:56,483.020
2024-06-17-13:15:57,483.430
2024-06-17-13:20:57,484.070
2024-06-17-13:25:58,484.290
2024-06-17-13:30:58,484.230
2024-06-17-13:35:59,484.980
2024-06-17-13:41:00,485.335
2024-06-17-13:46:00,485.240
2024-06-17-13:51:01,485.340
2024-06-17-13:56:02,485.730
2024-06-17-14:01:02,486.140
2024-06-17-14:06:03,486.490
2024-06-17-14:11:03,486.760
2024-06-17-14:16:04,486.020
2024-06-17-14:21:05,485.740
2024-06-17-14:26:05,486.020
2024-06-17-14:31:06,486.073
2024-06-17-14:36:06,486.040
2024-06-17-14:41:07,485.940
2024-06-17-14:46:08,485.920
2024-06-17-14:51:08,486.010
2024-06-17-14:56:09,485.820
2024-06-17-15:01:09,485.870
2024-06-17-15:06:10,485.750
2024-06-17-15:11:11,486.020
2024-06-17-15:16:11,486.142
2024-06-17-15:21:12,486.570
2024-06-17-15:26:12,486.460
2024-06-17-15:31:13,486.420
2024-06-17-15:36:14,486.130
2024-06-17-15:41:14,486.150
2024-06-17-15:46:15,485.980
2024-06-17-15:51:15,485.330
2024-06-17-15:56:16,485.310
2024-06-18-09:30:00,485.060
2024-06-18-09:35:00,485.410
2024-06-18-09:40:01,484.940
2024-06-18-09:45:02,484.950
2024-06-18-09:50:02,484.640
2024-06-18-09:55:03,484.797
2024-06-18-10:00:03,484.670
2024-06-18-10:05:04,484.980
2024-06-18-10:10:05,485.305
2024-06-18-10:15:05,485.515
2024-06-18-10:20:06,484.715
2024-06-18-10:25:06,484.770
2024-06-18-10:30:07,484.740
2024-06-18-10:35:07,485.195
2024-06-18-10:40:08,484.940
2024-06-18-10:45:09,485.050
2024-06-18-10:50:09,484.990
2024-06-18-10:55:10,484.340
2024-06-18-11:00:10,484.310
2024-06-18-11:05:11,483.910
2024-06-18-11:10:12,484.040
2024-06-18-11:15:12,483.710
2024-06-18-11:20:13,483.840
2024-06-18-11:25:14,484.305
2024-06-18-11:30:14,484.210
2024-06-18-11:35:15,484.050
2024-06-18-11:40:15,484.370
2024-06-18-11:45:16,484.635
2024-06-18-11:50:16,484.680
2024-06-18-11:55:17,484.490
2024-06-18-12:00:18,484.880
2024-06-18-12:05:18,484.940
2024-06-18-12:10:19,484.970
2024-06-18-12:15:54,ERROR-1
2024-06-18-12:20:55,484.565
2024-06-18-12:25:56,484.741
2024-06-18-12:30:56,484.490
2024-06-18-12:35:57,484.730
2024-06-18-12:40:58,484.729
2024-06-18-12:45:58,484.570
2024-06-18-12:50:59,484.740
2024-06-18-12:55:59,485.050
2024-06-18-13:01:00,485.120
2024-06-18-13:06:00,484.916
2024-06-18-13:11:01,485.210
2024-06-18-13:16:02,485.149
2024-06-18-13:21:02,485.260
2024-06-18-13:26:03,485.370
2024-06-18-13:31:03,485.360
2024-06-18-13:36:04,485.540
2024-06-18-13:41:05,485.501
2024-06-18-13:46:05,485.640
2024-06-18-13:51:06,485.740
2024-06-18-13:56:06,485.560
2024-06-18-14:01:07,485.340
2024-06-18-14:06:08,484.730
2024-06-18-14:11:08,485.160
2024-06-18-14:16:09,485.000
2024-06-18-14:21:10,484.953
2024-06-18-14:26:10,484.740
2024-06-18-14:31:11,484.950
2024-06-18-14:36:12,484.754
2024-06-18-14:41:12,484.730
2024-06-18-14:46:13,484.801
2024-06-18-14:51:13,485.000
2024-06-18-14:56:14,484.880
2024-06-18-15:01:15,485.130
2024-06-18-15:06:15,484.890
2024-06-18-15:11:16,484.730
2024-06-18-15:16:17,485.068
2024-06-18-15:21:17,485.065
2024-06-18-15:26:18,485.170
2024-06-18-15:31:19,484.950
2024-06-18-15:36:19,485.180
2024-06-18-15:41:20,485.160
2024-06-18-15:46:20,484.775
2024-06-18-15:51:21,484.990
2024-06-18-15:56:21,485.340
2024-06-19-09:30:00,485.210
2024-06-19-09:35:00,485.210
2024-06-19-09:40:01,485.210
2024-06-19-09:45:01,485.210
2024-06-19-09:50:02,485.210
2024-06-19-09:55:02,485.210
2024-06-19-10:00:03,485.210
2024-06-19-10:05:04,485.210
2024-06-19-10:10:04,485.210
2024-06-19-10:15:05,485.210
2024-06-19-10:20:05,485.210
2024-06-19-10:25:06,485.210
2024-06-19-10:30:06,485.210
2024-06-19-10:35:07,485.210
2024-06-19-10:40:07,485.210
2024-06-19-10:45:08,485.210
2024-06-19-10:50:08,485.210
2024-06-19-10:55:09,485.210
2024-06-19-11:00:09,485.210
2024-06-19-11:05:10,485.210
2024-06-19-11:10:11,485.210
2024-06-19-11:15:11,485.210
2024-06-19-11:20:12,485.210
2024-06-19-11:25:12,485.210
2024-06-19-11:30:13,485.210
2024-06-19-11:35:13,485.210
2024-06-19-11:40:14,485.210
2024-06-19-11:45:14,485.210
2024-06-19-11:50:15,485.210
2024-06-19-11:55:15,485.210
2024-06-19-12:00:16,485.210
2024-06-19-12:05:17,485.210
2024-06-19-12:10:17,485.210
2024-06-19-12:15:18,485.210
2024-06-19-12:20:18,485.210
2024-06-19-12:25:19,485.210
2024-06-19-12:30:19,485.210
2024-06-19-12:35:20,485.210
2024-06-19-12:40:20,485.210
2024-06-19-12:45:21,485.210
2024-06-19-12:50:21,485.210
2024-06-19-12:55:22,485.210
2024-06-19-13:00:23,485.210
2024-06-19-13:05:23,485.210
2024-06-19-13:10:24,485.210
2024-06-19-13:15:24,485.210
2024-06-19-13:20:25,485.210
2024-06-19-13:25:25,485.210
2024-06-19-13:30:26,485.210
2024-06-19-13:35:26,485.210
2024-06-19-13:40:27,485.210
2024-06-19-13:45:27,485.210
2024-06-19-13:50:28,485.210
2024-06-19-13:55:29,485.210
2024-06-19-14:00:29,485.210
2024-06-19-14:05:30,485.210
2024-06-19-14:10:30,485.210
2024-06-19-14:15:31,485.210
2024-06-19-14:20:31,485.210
2024-06-19-14:25:32,485.210
2024-06-19-14:30:33,485.210
2024-06-19-14:35:33,485.210
2024-06-19-14:40:34,485.210
2024-06-19-14:45:34,485.210
2024-06-19-14:50:35,485.210
2024-06-19-14:55:35,485.210
2024-06-19-15:00:36,485.210
2024-06-19-15:05:36,485.210
2024-06-19-15:10:37,485.210
2024-06-19-15:15:38,485.210
2024-06-19-15:20:38,485.210
2024-06-19-15:25:39,485.210
2024-06-19-15:30:39,485.210
2024-06-19-15:35:40,485.210
2024-06-19-15:40:40,485.210
2024-06-19-15:45:41,485.210
2024-06-19-15:50:41,485.210
2024-06-19-15:55:42,485.210
2024-06-19-16:00:43,485.210
2024-06-20-09:30:00,ERROR-1
2024-06-20-09:35:00,485.350
2024-06-20-09:40:01,486.100
2024-06-20-09:45:02,486.780
2024-06-20-09:50:02,486.500
2024-06-20-09:55:03,486.160
2024-06-20-10:00:03,486.145
2024-06-20-10:05:04,485.760
2024-06-20-10:10:04,485.060
2024-06-20-10:15:05,484.065
2024-06-20-10:20:06,483.675
2024-06-20-10:25:06,484.060
2024-06-20-10:30:07,484.600
2024-06-20-10:35:07,484.636
2024-06-20-10:40:08,485.050
2024-06-20-10:45:08,485.110
2024-06-20-10:50:09,484.739
2024-06-20-10:55:10,485.080
2024-06-20-11:00:10,485.695
2024-06-20-11:05:11,485.620
2024-06-20-11:10:11,485.770
2024-06-20-11:15:12,485.630
2024-06-20-11:20:13,485.290
2024-06-20-11:25:13,485.170
2024-06-20-11:30:14,485.030
2024-06-20-11:35:14,485.280
2024-06-20-11:40:15,485.420
2024-06-20-11:45:16,485.400
2024-06-20-11:50:16,484.468
2024-06-20-11:55:17,484.745
2024-06-20-12:00:17,484.470
2024-06-20-12:05:18,484.590
2024-06-20-12:10:18,484.450
2024-06-20-12:15:19,484.422
2024-06-20-12:20:19,484.000
2024-06-20-12:25:20,483.163
2024-06-20-12:30:21,481.876
2024-06-20-12:35:21,481.470
2024-06-20-12:40:22,481.650
2024-06-20-12:45:22,482.140
2024-06-20-12:50:23,482.700
2024-06-20-12:55:24,482.580
2024-06-20-13:00:24,482.200
2024-06-20-13:05:25,481.320
2024-06-20-13:10:25,481.200
2024-06-20-13:15:26,481.520
2024-06-20-13:20:26,481.680
2024-06-20-13:25:27,480.930
2024-06-20-13:30:28,481.310
2024-06-20-13:35:28,480.040
2024-06-20-13:40:29,480.070
2024-06-20-13:45:30,480.920
2024-06-20-13:50:30,481.100
2024-06-20-13:55:31,480.985
2024-06-20-14:00:31,481.594
2024-06-20-14:05:32,482.300
2024-06-20-14:10:32,482.260
2024-06-20-14:15:33,482.160
2024-06-20-14:20:34,481.920
2024-06-20-14:25:34,482.180
2024-06-20-14:30:35,482.140
2024-06-20-14:35:35,481.770
2024-06-20-14:40:36,481.710
2024-06-20-14:45:36,481.615
2024-06-20-14:50:37,481.220
2024-06-20-14:55:37,481.301
2024-06-20-15:00:38,480.950
2024-06-20-15:05:38,480.510
2024-06-20-15:10:39,480.742
2024-06-20-15:15:39,481.070
2024-06-20-15:20:40,480.480
2024-06-20-15:25:41,480.330
2024-06-20-15:30:42,481.180
2024-06-20-15:35:42,481.690
2024-06-20-15:40:43,481.180
2024-06-20-15:45:43,481.799
2024-06-20-15:50:44,481.740
2024-06-20-15:55:44,481.820
2024-06-20-16:00:45,481.470
2024-06-21-09:30:00,481.470
2024-06-21-09:35:00,481.240
2024-06-21-09:40:01,480.700
2024-06-21-09:45:01,480.180
2024-06-21-09:50:02,479.720
2024-06-21-09:55:03,479.030
2024-06-21-10:00:03,479.610
2024-06-21-10:05:04,479.830
2024-06-21-10:10:04,479.740
2024-06-21-10:15:05,480.510
2024-06-21-10:20:06,480.690
2024-06-21-10:25:06,479.840
2024-06-21-10:30:07,479.930
2024-06-21-10:35:07,479.480
2024-06-21-10:40:08,479.670
2024-06-21-10:45:08,479.879
2024-06-21-10:50:09,480.610
2024-06-21-10:55:09,480.150
2024-06-21-11:00:10,480.950
2024-06-21-11:05:11,481.150
2024-06-21-11:10:11,480.853
2024-06-21-11:15:12,481.030
2024-06-21-11:20:12,481.730
2024-06-21-11:25:13,481.220
2024-06-21-11:30:13,480.758
2024-06-21-11:35:14,480.430
2024-06-21-11:40:14,480.670
2024-06-21-11:45:15,481.370
2024-06-21-11:50:15,481.880
2024-06-21-11:55:16,482.275
2024-06-21-12:00:17,482.270
2024-06-21-12:05:17,482.490
2024-06-21-12:10:18,481.920
2024-06-21-12:15:18,481.900
2024-06-21-12:20:19,482.200
2024-06-21-12:25:19,481.683
2024-06-21-12:30:20,481.670
2024-06-21-12:35:21,481.860
2024-06-21-12:40:21,481.660
2024-06-21-12:45:22,481.390
2024-06-21-12:50:22,480.950
2024-06-21-12:55:23,480.960
2024-06-21-13:00:23,480.765
2024-06-21-13:05:24,480.890
2024-06-21-13:10:24,480.935
2024-06-21-13:15:25,480.870
2024-06-21-13:20:26,480.300
2024-06-21-13:25:26,480.080
2024-06-21-13:30:27,480.130
2024-06-21-13:35:27,479.783
2024-06-21-13:40:28,479.825
2024-06-21-13:45:28,479.840
2024-06-21-13:50:29,480.016
2024-06-21-13:55:30,480.370
2024-06-21-14:00:30,480.010
2024-06-21-14:05:31,479.840
2024-06-21-14:10:31,480.001
2024-06-21-14:15:32,480.340
2024-06-21-14:20:32,480.570
2024-06-21-14:25:33,480.520
2024-06-21-14:30:33,480.690
2024-06-21-14:35:34,480.576
2024-06-21-14:40:34,480.300
2024-06-21-14:45:35,480.480
2024-06-21-14:50:35,480.020
2024-06-21-14:55:36,480.200
2024-06-21-15:00:37,480.390
2024-06-21-15:05:37,480.790
2024-06-21-15:10:38,480.540
2024-06-21-15:15:38,480.900
2024-06-21-15:20:39,480.560
2024-06-21-15:25:39,480.809
2024-06-21-15:30:40,480.550
2024-06-21-15:35:40,480.810
2024-06-21-15:40:41,480.670
2024-06-21-15:45:41,480.739
2024-06-21-15:50:42,480.250
2024-06-21-15:55:43,480.550
2024-06-21-16:00:43,480.180
2024-06-24-09:30:00,ERROR-1
2024-06-24-09:35:00,479.060
2024-06-24-09:40:01,478.540
2024-06-24-09:45:01,477.660
2024-06-24-09:50:02,476.910
2024-06-24-09:55:02,478.585
2024-06-24-10:00:03,478.627
2024-06-24-10:05:04,479.400
2024-06-24-10:10:04,479.900
2024-06-24-10:15:05,479.410
2024-06-24-10:20:06,479.070
2024-06-24-10:25:06,479.020
2024-06-24-10:30:07,477.385
2024-06-24-10:35:08,478.095
2024-06-24-10:40:08,478.280
2024-06-24-10:45:09,476.750
2024-06-24-10:50:09,476.060
2024-06-24-10:55:10,476.590
2024-06-24-11:00:10,477.740
2024-06-24-11:05:11,477.730
2024-06-24-11:10:12,477.629
2024-06-24-11:15:12,478.110
2024-06-24-11:20:13,478.390
2024-06-24-11:25:13,477.590
2024-06-24-11:30:14,477.870
2024-06-24-11:35:14,477.860
2024-06-24-11:40:15,478.080
2024-06-24-11:45:15,478.090
2024-06-24-11:50:16,477.840
2024-06-24-11:55:17,477.800
2024-06-24-12:00:17,477.980
2024-06-24-12:05:18,477.950
2024-06-24-12:10:18,477.550
2024-06-24-12:15:19,477.340
2024-06-24-12:20:19,477.880
2024-06-24-12:25:20,477.570
2024-06-24-12:30:20,477.636
2024-06-24-12:35:21,477.780
2024-06-24-12:40:22,477.650
2024-06-24-12:45:22,477.180
2024-06-24-12:50:23,477.160
2024-06-24-12:55:23,476.970
2024-06-24-13:00:24,476.740
2024-06-24-13:05:24,476.690
2024-06-24-13:10:25,475.660
2024-06-24-13:15:25,475.495
2024-06-24-13:20:26,475.870
2024-06-24-13:25:27,475.600
2024-06-24-13:30:27,475.690
2024-06-24-13:35:28,475.199
2024-06-24-13:40:28,475.850
2024-06-24-13:45:29,475.720
2024-06-24-13:50:29,475.720
2024-06-24-13:55:30,475.700
2024-06-24-14:00:30,475.275
2024-06-24-14:05:31,475.310
2024-06-24-14:10:31,475.150
2024-06-24-14:15:32,475.020
2024-06-24-14:20:32,475.100
2024-06-24-14:25:33,474.720
2024-06-24-14:30:34,474.865
2024-06-24-14:35:34,474.680
2024-06-24-14:40:35,475.150
2024-06-24-14:45:35,475.480
2024-06-24-14:50:36,475.960
2024-06-24-14:55:36,475.640
2024-06-24-15:00:37,475.950
2024-06-24-15:05:37,476.435
2024-06-24-15:10:38,476.370
2024-06-24-15:15:38,476.020
2024-06-24-15:20:39,475.930
2024-06-24-15:25:40,476.100
2024-06-24-15:30:40,475.930
2024-06-24-15:35:41,475.930
2024-06-24-15:40:41,475.680
2024-06-24-15:45:42,475.480
2024-06-24-15:50:42,474.960
2024-06-24-15:55:43,474.505
2024-06-24-16:00:43,473.960
2024-06-25-09:30:00,473.960
2024-06-25-09:35:00,475.740
2024-06-25-09:40:01,475.430
2024-06-25-09:45:02,475.820
2024-06-25-09:50:02,476.170
2024-06-25-09:55:03,476.045
2024-06-25-10:00:03,475.757
2024-06-25-10:05:04,477.162
2024-06-25-10:10:05,477.360
2024-06-25-10:15:05,477.560
2024-06-25-10:20:06,477.000
2024-06-25-10:25:07,477.140
2024-06-25-10:30:07,477.280
2024-06-25-10:35:09,477.310
2024-06-25-10:40:09,477.450
2024-06-25-10:45:10,477.110
2024-06-25-10:50:10,477.160
2024-06-25-10:55:11,476.770
2024-06-25-11:00:12,477.040
2024-06-25-11:05:12,477.480
2024-06-25-11:10:13,477.456
2024-06-25-11:15:13,478.330
2024-06-25-11:20:14,478.480
2024-06-25-11:25:14,478.500
2024-06-25-11:30:15,478.600
2024-06-25-11:35:15,478.760
2024-06-25-11:40:16,478.600
2024-06-25-11:45:17,478.560
2024-06-25-11:50:17,478.630
2024-06-25-11:55:18,479.050
2024-06-25-12:00:19,479.110
2024-06-25-12:05:19,478.930
2024-06-25-12:10:19,478.780
2024-06-25-12:15:20,478.526
2024-06-25-12:20:20,478.500
2024-06-25-12:25:21,478.270
2024-06-25-12:30:21,477.922
2024-06-25-12:35:22,477.690
2024-06-25-12:40:23,477.960
2024-06-25-12:45:23,477.720
2024-06-25-12:50:23,477.592
2024-06-25-12:55:24,476.885
2024-06-25-13:00:25,476.903
2024-06-25-13:05:25,476.470
2024-06-25-13:10:26,477.050
2024-06-25-13:15:26,477.462
2024-06-25-13:20:27,477.450
2024-06-25-13:25:27,477.460
2024-06-25-13:30:28,477.530
2024-06-25-13:35:28,477.293
2024-06-25-13:40:29,477.766
2024-06-25-13:45:29,478.070
2024-06-25-13:50:30,478.500
2024-06-25-13:55:30,478.390
2024-06-25-14:00:31,478.375
2024-06-25-14:05:32,478.330
2024-06-25-14:10:32,478.860
2024-06-25-14:15:33,478.616
2024-06-25-14:20:34,478.690
2024-06-25-14:25:34,478.690
2024-06-25-14:30:35,479.260
2024-06-25-14:35:35,478.894
2024-06-25-14:40:36,478.810
2024-06-25-14:45:36,479.020
2024-06-25-14:50:37,478.630
2024-06-25-14:55:37,478.710
2024-06-25-15:00:38,478.835
2024-06-25-15:05:39,478.860
2024-06-25-15:10:39,478.670
2024-06-25-15:15:40,478.810
2024-06-25-15:20:40,479.080
2024-06-25-15:25:41,479.235
2024-06-25-15:30:41,479.490
2024-06-25-15:35:42,479.260
2024-06-25-15:40:42,479.310
2024-06-25-15:45:43,479.099
2024-06-25-15:50:43,478.910
2024-06-25-15:55:44,479.180
2024-06-25-16:00:45,479.380
2024-06-26-09:30:00,479.380
2024-06-26-09:35:00,478.410
2024-06-26-09:40:01,478.780
2024-06-26-09:45:01,478.990
2024-06-26-09:50:02,479.700
2024-06-26-09:55:03,479.840
2024-06-26-10:00:03,479.590
2024-06-26-10:05:04,480.097
2024-06-26-10:10:05,480.293
2024-06-26-10:15:05,480.460
2024-06-26-10:20:06,480.260
2024-06-26-10:25:06,480.480
2024-06-26-10:30:07,479.320
2024-06-26-10:35:07,479.960
2024-06-26-10:40:08,479.695
2024-06-26-10:45:08,480.020
2024-06-26-10:50:09,480.230
2024-06-26-10:55:09,480.320
2024-06-26-11:00:10,479.750
2024-06-26-11:05:11,479.370
2024-06-26-11:10:11,478.970
2024-06-26-11:15:12,478.505
2024-06-26-11:20:12,479.420
2024-06-26-11:25:13,479.592
2024-06-26-11:30:13,479.180
2024-06-26-11:35:14,479.025
2024-06-26-11:40:14,479.480
2024-06-26-11:45:15,479.490
2024-06-26-11:50:15,479.970
2024-06-26-11:55:16,480.705
2024-06-26-12:00:17,480.460
2024-06-26-12:05:17,480.065
2024-06-26-12:10:18,480.440
2024-06-26-12:15:18,480.260
2024-06-26-12:20:19,480.320
2024-06-26-12:25:20,480.160
2024-06-26-12:30:20,480.240
2024-06-26-12:35:21,480.370
2024-06-26-12:40:21,479.900
2024-06-26-12:45:22,479.572
2024-06-26-12:50:22,479.130
2024-06-26-12:55:23,479.530
2024-06-26-13:00:24,479.575
2024-06-26-13:05:24,479.500
2024-06-26-13:10:25,479.508
2024-06-26-13:15:25,479.600
2024-06-26-13:20:26,479.030
2024-06-26-13:25:26,479.190
2024-06-26-13:30:27,479.290
2024-06-26-13:35:27,479.440
2024-06-26-13:40:28,479.450
2024-06-26-13:45:28,479.470
2024-06-26-13:50:29,479.410
2024-06-26-13:55:29,479.610
2024-06-26-14:00:30,479.780
2024-06-26-14:05:30,479.344
2024-06-26-14:10:31,479.620
2024-06-26-14:15:32,479.730
2024-06-26-14:20:32,479.520
2024-06-26-14:25:33,479.750
2024-06-26-14:30:33,479.650
2024-06-26-14:35:34,479.550
2024-06-26-14:40:34,479.325
2024-06-26-14:45:35,479.510
2024-06-26-14:50:36,479.700
2024-06-26-14:55:36,479.350
2024-06-26-15:00:37,479.095
2024-06-26-15:05:37,478.915
2024-06-26-15:10:38,478.710
2024-06-26-15:15:38,478.670
2024-06-26-15:20:39,478.920
2024-06-26-15:25:39,479.010
2024-06-26-15:30:40,479.220
2024-06-26-15:35:40,479.440
2024-06-26-15:40:41,479.712
2024-06-26-15:45:42,479.730
2024-06-26-15:50:42,479.800
2024-06-26-15:55:43,480.570
2024-06-26-16:00:43,480.370
2024-06-27-09:30:00,480.370
2024-06-27-09:35:00,481.550
2024-06-27-09:40:01,482.620
2024-06-27-09:45:01,482.240
2024-06-27-09:50:02,481.690
2024-06-27-09:55:03,481.450
2024-06-27-10:00:03,481.770
2024-06-27-10:05:04,481.780
2024-06-27-10:10:04,481.680
2024-06-27-10:15:05,483.040
2024-06-27-10:20:05,481.960
2024-06-27-10:25:06,482.090
2024-06-27-10:30:07,482.210
2024-06-27-10:35:07,482.051
2024-06-27-10:40:08,482.050
2024-06-27-10:45:08,481.800
2024-06-27-10:50:09,481.170
2024-06-27-10:55:09,481.017
2024-06-27-11:00:10,481.150
2024-06-27-11:05:10,481.145
2024-06-27-11:10:11,480.890
2024-06-27-11:15:11,481.052
2024-06-27-11:20:12,480.800
2024-06-27-11:25:12,480.750
2024-06-27-11:30:13,480.065
2024-06-27-11:35:13,479.722
2024-06-27-11:40:14,479.890
2024-06-27-11:45:15,479.395
2024-06-27-11:50:15,479.815
2024-06-27-11:55:16,479.790
2024-06-27-12:00:16,480.030
2024-06-27-12:05:17,480.590
2024-06-27-12:10:17,480.770
2024-06-27-12:15:18,480.970
2024-06-27-12:20:19,480.910
2024-06-27-12:25:19,481.150
2024-06-27-12:30:20,481.210
2024-06-27-12:35:20,481.460
2024-06-27-12:40:21,481.561
2024-06-27-12:45:21,481.720
2024-06-27-12:50:22,481.350
2024-06-27-12:55:22,481.440
2024-06-27-13:00:23,481.160
2024-06-27-13:05:23,481.460
2024-06-27-13:10:24,481.480
2024-06-27-13:15:25,481.310
2024-06-27-13:20:25,481.151
2024-06-27-13:25:26,481.460
2024-06-27-13:30:26,481.630
2024-06-27-13:35:27,481.720
2024-06-27-13:40:27,481.840
2024-06-27-13:45:28,481.785
2024-06-27-13:50:29,481.720
2024-06-27-13:55:29,481.700
2024-06-27-14:00:30,480.780
2024-06-27-14:05:31,480.570
2024-06-27-14:10:31,480.990
2024-06-27-14:15:32,480.870
2024-06-27-14:20:32,480.710
2024-06-27-14:25:33,480.810
2024-06-27-14:30:33,480.530
2024-06-27-14:35:34,480.950
2024-06-27-14:40:34,480.700
2024-06-27-14:45:35,480.590
2024-06-27-14:50:35,481.200
2024-06-27-14:55:36,481.480
2024-06-27-15:00:37,481.470
2024-06-27-15:05:37,481.398
2024-06-27-15:10:38,481.630
2024-06-27-15:15:38,481.740
2024-06-27-15:20:39,481.530
2024-06-27-15:25:39,481.490
2024-06-27-15:30:40,481.520
2024-06-27-15:35:40,481.430
2024-06-27-15:40:41,481.461
2024-06-27-15:45:41,481.360
2024-06-27-15:50:42,481.140
2024-06-27-15:55:42,481.070
2024-06-27-16:00:43,481.610
2024-06-28-09:30:00,481.610
2024-06-28-09:35:00,481.770
2024-06-28-09:40:01,482.760
2024-06-28-09:45:01,483.219
2024-06-28-09:50:02,483.760
2024-06-28-09:55:02,483.740
2024-06-28-10:00:03,484.560
2024-06-28-10:05:03,485.905
2024-06-28-10:10:04,486.330
2024-06-28-10:15:04,487.030
2024-06-28-10:20:05,486.140
2024-06-28-10:25:06,486.530
2024-06-28-10:30:06,485.930
2024-06-28-10:35:07,486.320
2024-06-28-10:40:07,485.406
2024-06-28-10:45:08,485.325
2024-06-28-10:50:08,485.350
2024-06-28-10:55:09,484.390
2024-06-28-11:00:09,484.010
2024-06-28-11:05:10,483.540
2024-06-28-11:10:11,482.870
2024-06-28-11:15:11,483.040
2024-06-28-11:20:12,483.250
2024-06-28-11:25:12,483.505
2024-06-28-11:30:13,483.130
2024-06-28-11:35:13,483.439
2024-06-28-11:40:14,483.580
2024-06-28-11:45:14,483.340
2024-06-28-11:50:15,483.375
2024-06-28-11:55:15,483.360
2024-06-28-12:00:16,483.340
2024-06-28-12:05:16,482.820
2024-06-28-12:10:17,482.100
2024-06-28-12:15:17,482.110
2024-06-28-12:20:18,481.630
2024-06-28-12:25:18,482.030
2024-06-28-12:30:19,482.465
2024-06-28-12:35:20,481.680
2024-06-28-12:40:20,480.510
2024-06-28-12:45:21,481.160
2024-06-28-12:50:21,481.150
2024-06-28-12:55:22,481.291
2024-06-28-13:00:22,481.490
2024-06-28-13:05:23,481.240
2024-06-28-13:10:23,482.190
2024-06-28-13:15:24,482.115
2024-06-28-13:20:25,482.150
2024-06-28-13:25:25,482.350
2024-06-28-13:30:26,481.743
2024-06-28-13:35:26,481.660
2024-06-28-13:40:27,481.820
2024-06-28-13:45:27,481.490
2024-06-28-13:50:28,481.610
2024-06-28-13:55:28,481.510
2024-06-28-14:00:29,481.780
2024-06-28-14:05:29,481.780
2024-06-28-14:10:30,481.940
2024-06-28-14:15:30,482.410
2024-06-28-14:20:31,481.780
2024-06-28-14:25:31,481.250
2024-06-28-14:30:32,481.030
2024-06-28-14:35:32,481.210
2024-06-28-14:40:33,481.229
2024-06-28-14:45:33,481.089
2024-06-28-14:50:34,480.890
2024-06-28-14:55:35,480.971
2024-06-28-15:00:35,480.991
2024-06-28-15:05:36,480.789
2024-06-28-15:10:36,480.770
2024-06-28-15:15:37,480.640
2024-06-28-15:20:37,480.895
2024-06-28-15:25:38,480.660
2024-06-28-15:30:38,480.430
2024-06-28-15:35:39,479.395
2024-06-28-15:40:40,480.279
2024-06-28-15:45:41,480.400
2024-06-28-15:50:41,480.705
2024-06-28-15:55:42,479.930
2024-06-28-16:00:42,479.110
