2024-04-01-09:30:00,ERROR-1
2024-04-15-12:05:17,59.095
2024-04-15-12:10:18,59.140
2024-04-15-12:15:18,59.046
2024-04-15-12:20:19,58.770
2024-04-15-12:25:20,58.269
2024-04-15-12:30:20,58.180
2024-04-15-12:35:21,58.105
2024-04-15-12:40:22,58.027
2024-04-15-12:45:22,57.879
2024-04-15-12:50:23,57.956
2024-04-15-12:55:23,57.970
2024-04-15-13:00:24,57.955
2024-04-15-13:05:24,58.070
2024-04-15-13:10:25,58.095
2024-04-15-13:15:25,57.910
2024-04-15-13:20:26,57.315
2024-04-15-13:25:26,57.100
2024-04-15-13:30:27,56.290
2024-04-15-13:35:27,56.280
2024-04-15-13:40:28,55.900
2024-04-15-13:45:28,56.179
2024-04-15-13:50:29,56.030
2024-04-15-13:55:29,56.150
2024-04-15-14:00:30,56.080
2024-04-15-14:05:30,56.120
2024-04-15-14:10:31,55.930
2024-04-15-14:15:31,55.880
2024-04-15-14:20:32,55.940
2024-04-15-14:25:32,56.020
2024-04-15-14:30:33,55.910
2024-04-15-14:35:34,56.310
2024-04-15-14:40:34,56.198
2024-04-15-14:45:34,56.040
2024-04-15-14:50:35,55.900
2024-04-15-14:55:35,55.825
2024-04-15-15:00:36,55.870
2024-04-15-15:05:36,55.669
2024-04-15-15:10:37,55.725
2024-04-15-15:15:37,55.700
2024-04-15-15:20:38,55.675
2024-04-15-15:25:38,55.840
2024-04-15-15:30:39,55.701
2024-04-15-15:35:40,55.810
2024-04-15-15:40:40,55.875
2024-04-15-15:45:41,55.780
2024-04-15-15:50:41,55.920
2024-04-15-15:55:42,55.870
2024-04-15-16:00:42,55.770
2024-04-16-09:30:00,55.770
2024-04-16-09:35:01,55.815
2024-04-16-09:40:01,55.630
2024-04-16-09:45:02,55.540
2024-04-16-09:50:02,55.567
2024-04-16-09:55:03,55.672
2024-04-16-10:00:04,55.940
2024-04-16-10:05:04,55.820
2024-04-16-10:10:05,55.995
2024-04-16-10:15:05,56.100
2024-04-16-10:20:06,56.215
2024-04-16-10:25:06,55.860
2024-04-16-10:30:07,55.650
2024-04-16-10:35:07,55.670
2024-04-16-10:40:08,55.650
2024-04-16-10:45:08,55.655
2024-04-16-10:50:09,55.713
2024-04-16-10:55:09,55.760
2024-04-16-11:00:10,55.690
2024-04-16-11:05:10,55.750
2024-04-16-11:10:11,55.920
2024-04-16-11:15:11,55.800
2024-04-16-11:20:12,55.793
2024-04-16-11:25:12,56.060
2024-04-16-11:30:13,56.075
2024-04-16-11:35:13,56.020
2024-04-16-11:40:14,55.850
2024-04-16-11:45:15,55.994
2024-04-16-11:50:15,56.020
2024-04-16-11:55:16,56.295
2024-04-16-12:00:16,55.813
2024-04-16-12:05:17,55.750
2024-04-16-12:10:17,56.060
2024-04-16-12:15:18,56.040
2024-04-16-12:20:18,56.010
2024-04-16-12:25:19,56.060
2024-04-16-12:30:20,56.060
2024-04-16-12:35:20,55.936
2024-04-16-12:40:20,56.040
2024-04-16-12:45:21,56.005
2024-04-16-12:50:22,56.150
2024-04-16-12:55:22,56.110
2024-04-16-13:00:23,56.160
2024-04-16-13:05:23,55.900
2024-04-16-13:10:24,56.125
2024-04-16-13:15:24,56.110
2024-04-16-13:20:25,56.159
2024-04-16-13:25:25,56.180
2024-04-16-13:30:26,55.680
2024-04-16-13:35:26,55.790
2024-04-16-13:40:27,56.069
2024-04-16-13:45:28,56.030
2024-04-16-13:50:28,55.760
2024-04-16-13:55:29,55.741
2024-04-16-14:00:29,55.840
2024-04-16-14:05:30,55.995
2024-04-16-14:10:30,56.648
2024-04-16-14:15:31,56.080
2024-04-16-14:20:31,55.730
2024-04-16-14:25:32,55.820
2024-04-16-14:30:32,55.740
2024-04-16-14:35:33,55.930
2024-04-16-14:40:33,56.000
2024-04-16-14:45:34,55.980
2024-04-16-14:50:34,56.100
2024-04-16-14:55:35,56.300
2024-04-16-15:00:36,56.390
2024-04-16-15:05:36,56.270
2024-04-16-15:10:37,56.310
2024-04-16-15:15:37,56.250
2024-04-16-15:20:38,56.240
2024-04-16-15:25:38,56.360
2024-04-16-15:30:39,56.265
2024-04-16-15:35:39,55.940
2024-04-16-15:40:40,56.090
2024-04-16-15:45:40,56.218
2024-04-16-15:50:41,56.130
2024-04-16-15:55:41,56.156
2024-04-16-16:00:42,55.780
2024-04-17-09:30:00,55.780
2024-04-17-09:35:01,56.260
2024-04-17-09:40:01,56.320
2024-04-17-09:45:02,56.305
2024-04-17-09:50:02,56.085
2024-04-17-09:55:03,55.920
2024-04-17-10:00:03,55.920
2024-04-17-10:05:04,55.500
2024-04-17-10:10:05,55.589
2024-04-17-10:15:05,55.400
2024-04-17-10:20:06,55.400
2024-04-17-10:25:07,55.420
2024-04-17-10:30:07,55.530
2024-04-17-10:35:08,55.380
2024-04-17-10:40:08,55.280
2024-04-17-10:45:09,55.400
2024-04-17-10:50:09,55.570
2024-04-17-10:55:10,54.925
2024-04-17-11:00:10,55.110
2024-04-17-11:05:11,55.455
2024-04-17-11:10:11,55.250
2024-04-17-11:15:12,55.070
2024-04-17-11:20:13,54.950
2024-04-17-11:25:13,55.000
2024-04-17-11:30:14,54.782
2024-04-17-11:35:14,54.480
2024-04-17-11:40:15,54.510
2024-04-17-11:45:15,54.670
2024-04-17-11:50:16,54.481
2024-04-17-11:55:16,54.540
2024-04-17-12:00:17,54.515
2024-04-17-12:05:17,54.170
2024-04-17-12:10:18,54.100
2024-04-17-12:15:18,54.250
2024-04-17-12:20:19,54.100
2024-04-17-12:25:19,53.920
2024-04-17-12:30:20,53.990
2024-04-17-12:35:20,53.820
2024-04-17-12:40:21,53.742
2024-04-17-12:45:21,53.605
2024-04-17-12:50:22,53.720
2024-04-17-12:55:22,53.635
2024-04-17-13:00:23,53.559
2024-04-17-13:05:23,53.870
2024-04-17-13:10:24,54.000
2024-04-17-13:15:24,54.000
2024-04-17-13:20:25,54.110
2024-04-17-13:25:26,54.160
2024-04-17-13:30:26,54.320
2024-04-17-13:35:27,54.275
2024-04-17-13:40:27,54.384
2024-04-17-13:45:28,54.180
2024-04-17-13:50:28,54.405
2024-04-17-13:55:29,54.520
2024-04-17-14:00:29,54.425
2024-04-17-14:05:30,54.425
2024-04-17-14:10:30,54.335
2024-04-17-14:15:31,54.245
2024-04-17-14:20:31,54.260
2024-04-17-14:25:32,54.215
2024-04-17-14:30:32,54.220
2024-04-17-14:35:33,54.115
2024-04-17-14:40:34,54.336
2024-04-17-14:45:34,54.966
2024-04-17-14:50:35,54.700
2024-04-17-14:55:35,54.220
2024-04-17-15:00:36,54.018
2024-04-17-15:05:36,53.925
2024-04-17-15:10:37,53.900
2024-04-17-15:15:37,53.910
2024-04-17-15:20:38,53.990
2024-04-17-15:25:38,53.920
2024-04-17-15:30:39,53.840
2024-04-17-15:35:40,53.850
2024-04-17-15:40:40,53.675
2024-04-17-15:45:41,53.946
2024-04-17-15:50:41,54.120
2024-04-17-15:55:42,53.977
2024-04-17-16:00:42,53.710
2024-04-18-09:30:00,53.710
2024-04-18-09:35:00,53.535
2024-04-18-09:40:01,52.870
2024-04-18-09:45:02,53.169
2024-04-18-09:50:02,53.540
2024-04-18-09:55:03,53.240
2024-04-18-10:00:03,53.290
2024-04-18-10:05:04,53.240
2024-04-18-10:10:04,53.590
2024-04-18-10:15:05,53.675
2024-04-18-10:20:06,53.630
2024-04-18-10:25:06,53.615
2024-04-18-10:30:06,ERROR-1
2024-04-18-10:35:07,53.907
2024-04-18-10:40:07,54.010
2024-04-18-10:45:08,54.220
2024-04-18-10:50:08,54.200
2024-04-18-10:55:09,54.154
2024-04-18-11:00:10,54.260
2024-04-18-11:05:10,54.125
2024-04-18-11:10:11,54.285
2024-04-18-11:15:11,54.360
2024-04-18-11:20:12,54.370
2024-04-18-11:25:13,54.470
2024-04-18-11:30:13,54.230
2024-04-18-11:35:14,54.240
2024-04-18-11:40:14,54.140
2024-04-18-11:45:15,54.165
2024-04-18-11:50:15,53.990
2024-04-18-11:55:16,54.070
2024-04-18-12:00:16,54.140
2024-04-18-12:05:17,54.025
2024-04-18-12:10:18,54.005
2024-04-18-12:15:18,53.890
2024-04-18-12:20:19,53.953
2024-04-18-12:25:19,53.935
2024-04-18-12:30:20,54.010
2024-04-18-12:35:20,53.740
2024-04-18-12:40:21,53.920
2024-04-18-12:45:22,53.700
2024-04-18-12:50:22,53.510
2024-04-18-12:55:23,53.385
2024-04-18-13:00:23,53.335
2024-04-18-13:05:24,53.295
2024-04-18-13:10:25,53.308
2024-04-18-13:15:25,53.093
2024-04-18-13:20:26,52.960
2024-04-18-13:25:27,52.770
2024-04-18-13:30:27,53.060
2024-04-18-13:35:28,53.007
2024-04-18-13:40:28,52.855
2024-04-18-13:45:29,52.975
2024-04-18-13:50:29,52.905
2024-04-18-13:55:30,52.773
2024-04-18-14:00:31,52.840
2024-04-18-14:05:31,52.750
2024-04-18-14:10:32,52.715
2024-04-18-14:15:32,52.880
2024-04-18-14:20:33,52.935
2024-04-18-14:25:33,53.090
2024-04-18-14:30:34,52.856
2024-04-18-14:35:35,52.700
2024-04-18-14:40:35,52.680
2024-04-18-14:45:36,52.742
2024-04-18-14:50:36,52.730
2024-04-18-14:55:37,52.685
2024-04-18-15:00:38,52.673
2024-04-18-15:05:38,52.910
2024-04-18-15:10:39,52.980
2024-04-18-15:15:39,52.925
2024-04-18-15:20:40,52.825
2024-04-18-15:25:41,52.745
2024-04-18-15:30:41,52.910
2024-04-18-15:35:42,52.995
2024-04-18-15:40:42,52.890
2024-04-18-15:45:43,52.981
2024-04-18-15:50:43,53.100
2024-04-18-15:55:44,52.640
2024-04-18-16:00:45,52.737
2024-04-19-09:30:00,52.750
2024-04-19-09:35:00,52.050
2024-04-19-09:40:01,51.810
2024-04-19-09:45:01,52.200
2024-04-19-09:50:02,51.913
2024-04-19-09:55:03,52.060
2024-04-19-10:00:03,51.920
2024-04-19-10:05:04,51.867
2024-04-19-10:10:04,51.950
2024-04-19-10:15:05,51.560
2024-04-19-10:20:05,51.320
2024-04-19-10:25:06,51.165
2024-04-19-10:30:06,51.210
2024-04-19-10:35:07,51.307
2024-04-19-10:40:07,51.030
2024-04-19-10:45:08,51.310
2024-04-19-10:50:08,51.500
2024-04-19-10:55:09,51.520
2024-04-19-11:00:09,51.290
2024-04-19-11:05:10,51.015
2024-04-19-11:10:10,51.240
2024-04-19-11:15:11,51.140
2024-04-19-11:20:12,50.920
2024-04-19-11:25:12,50.760
2024-04-19-11:30:13,50.900
2024-04-19-11:35:13,50.760
2024-04-19-11:40:14,50.895
2024-04-19-11:45:14,50.850
2024-04-19-11:50:15,50.870
2024-04-19-11:55:15,50.690
2024-04-19-12:00:16,50.535
2024-04-19-12:05:16,50.360
2024-04-19-12:10:17,50.260
2024-04-19-12:15:17,49.890
2024-04-19-12:20:18,49.890
2024-04-19-12:25:18,49.865
2024-04-19-12:30:19,49.780
2024-04-19-12:35:19,49.880
2024-04-19-12:40:20,49.720
2024-04-19-12:45:20,49.980
2024-04-19-12:50:21,50.140
2024-04-19-12:55:21,50.215
2024-04-19-13:00:22,50.447
2024-04-19-13:05:22,50.352
2024-04-19-13:10:23,50.475
2024-04-19-13:15:23,50.450
2024-04-19-13:20:24,50.570
2024-04-19-13:25:24,50.416
2024-04-19-13:30:25,50.280
2024-04-19-13:35:25,50.325
2024-04-19-13:40:26,50.260
2024-04-19-13:45:26,50.295
2024-04-19-13:50:27,50.580
2024-04-19-13:55:27,50.830
2024-04-19-14:00:28,50.270
2024-04-19-14:05:29,50.000
2024-04-19-14:10:29,50.090
2024-04-19-14:15:29,50.045
2024-04-19-14:20:30,50.110
2024-04-19-14:25:30,50.060
2024-04-19-14:30:31,49.819
2024-04-19-14:35:31,49.778
2024-04-19-14:40:32,49.350
2024-04-19-14:45:32,49.170
2024-04-19-14:50:33,49.320
2024-04-19-14:55:34,49.292
2024-04-19-15:00:34,49.066
2024-04-19-15:05:35,49.175
2024-04-19-15:10:35,49.378
2024-04-19-15:15:36,49.420
2024-04-19-15:20:36,49.520
2024-04-19-15:25:37,49.410
2024-04-19-15:30:37,49.500
2024-04-19-15:35:38,49.320
2024-04-19-15:40:38,49.090
2024-04-19-15:45:39,48.960
2024-04-19-15:50:39,49.135
2024-04-19-15:55:40,49.390
2024-04-19-16:00:41,49.480
2024-04-22-09:30:00,ERROR-1
2024-04-22-09:35:00,50.220
2024-04-22-09:40:01,50.350
2024-04-22-09:45:01,50.371
2024-04-22-09:50:02,50.726
2024-04-22-09:55:02,50.600
2024-04-22-10:00:03,50.360
2024-04-22-10:05:03,50.440
2024-04-22-10:10:04,50.260
2024-04-22-10:15:04,50.247
2024-04-22-10:20:05,50.110
2024-04-22-10:25:05,49.740
2024-04-22-10:30:06,49.600
2024-04-22-10:35:06,49.630
2024-04-22-10:40:07,49.775
2024-04-22-10:45:07,49.785
2024-04-22-10:50:08,49.670
2024-04-22-10:55:08,49.410
2024-04-22-11:00:09,49.444
2024-04-22-11:05:09,49.430
2024-04-22-11:10:10,49.370
2024-04-22-11:15:10,49.300
2024-04-22-11:20:11,49.370
2024-04-22-11:25:11,49.462
2024-04-22-11:30:12,49.670
2024-04-22-11:35:12,49.780
2024-04-22-11:40:13,49.905
2024-04-22-11:45:13,49.740
2024-04-22-11:50:14,49.764
2024-04-22-11:55:14,49.975
2024-04-22-12:00:15,50.161
2024-04-22-12:05:15,50.160
2024-04-22-12:10:16,50.116
2024-04-22-12:15:16,50.249
2024-04-22-12:20:17,50.250
2024-04-22-12:25:17,50.100
2024-04-22-12:30:18,50.105
2024-04-22-12:35:18,50.050
2024-04-22-12:40:19,50.105
2024-04-22-12:45:19,50.080
2024-04-22-12:50:20,50.160
2024-04-22-12:55:20,50.158
2024-04-22-13:00:21,50.300
2024-04-22-13:05:21,50.440
2024-04-22-13:10:22,50.445
2024-04-22-13:15:22,50.420
2024-04-22-13:20:23,50.505
2024-04-22-13:25:23,50.554
2024-04-22-13:30:24,50.865
2024-04-22-13:35:24,50.950
2024-04-22-13:40:25,50.960
2024-04-22-13:45:25,50.930
2024-04-22-13:50:26,51.155
2024-04-22-13:55:26,51.390
2024-04-22-14:00:27,51.320
2024-04-22-14:05:27,51.280
2024-04-22-14:10:28,51.435
2024-04-22-14:15:28,51.470
2024-04-22-14:20:29,51.550
2024-04-22-14:25:29,51.580
2024-04-22-14:30:30,51.680
2024-04-22-14:35:30,51.735
2024-04-22-14:40:31,51.500
2024-04-22-14:45:31,51.460
2024-04-22-14:50:32,51.366
2024-04-22-14:55:32,51.295
2024-04-22-15:00:33,51.445
2024-04-22-15:05:33,51.370
2024-04-22-15:10:34,51.420
2024-04-22-15:15:35,51.410
2024-04-22-15:20:35,51.202
2024-04-22-15:25:36,51.195
2024-04-22-15:30:36,51.280
2024-04-22-15:35:37,50.872
2024-04-22-15:40:37,50.810
2024-04-22-15:45:38,50.980
2024-04-22-15:50:38,51.000
2024-04-22-15:55:39,50.755
2024-04-22-16:00:39,50.920
2024-04-23-09:30:00,50.920
2024-04-23-09:35:01,51.600
2024-04-23-09:40:01,51.742
2024-04-23-09:45:02,51.900
2024-04-23-09:50:02,52.140
2024-04-23-09:55:03,52.330
2024-04-23-10:00:03,52.260
2024-04-23-10:05:04,52.140
2024-04-23-10:10:04,52.370
2024-04-23-10:15:05,52.339
2024-04-23-10:20:06,52.540
2024-04-23-10:25:06,52.455
2024-04-23-10:30:07,52.870
2024-04-23-10:35:07,53.095
2024-04-23-10:40:08,52.900
2024-04-23-10:45:08,52.910
2024-04-23-10:50:09,52.825
2024-04-23-10:55:09,52.905
2024-04-23-11:00:10,53.076
2024-04-23-11:05:11,52.690
2024-04-23-11:10:11,52.825
2024-04-23-11:15:12,52.995
2024-04-23-11:20:12,53.015
2024-04-23-11:25:13,53.165
2024-04-23-11:30:14,52.990
2024-04-23-11:35:14,53.026
2024-04-23-11:40:15,53.100
2024-04-23-11:45:15,52.900
2024-04-23-11:50:16,52.895
2024-04-23-11:55:16,52.960
2024-04-23-12:00:17,52.860
2024-04-23-12:05:17,53.020
2024-04-23-12:10:18,53.065
2024-04-23-12:15:18,53.153
2024-04-23-12:20:19,53.150
2024-04-23-12:25:19,53.150
2024-04-23-12:30:20,53.185
2024-04-23-12:35:20,53.246
2024-04-23-12:40:21,53.205
2024-04-23-12:45:22,53.165
2024-04-23-12:50:22,53.170
2024-04-23-12:55:23,53.045
2024-04-23-13:00:23,53.050
2024-04-23-13:05:24,53.115
2024-04-23-13:10:24,53.130
2024-04-23-13:15:25,52.940
2024-04-23-13:20:26,53.060
2024-04-23-13:25:27,53.035
2024-04-23-13:30:27,53.120
2024-04-23-13:35:28,53.080
2024-04-23-13:40:28,53.170
2024-04-23-13:45:29,53.290
2024-04-23-13:50:29,53.350
2024-04-23-13:55:30,53.445
2024-04-23-14:00:30,53.450
2024-04-23-14:05:31,53.440
2024-04-23-14:10:31,53.488
2024-04-23-14:15:32,53.390
2024-04-23-14:20:33,53.440
2024-04-23-14:25:33,53.540
2024-04-23-14:30:34,53.580
2024-04-23-14:35:34,53.515
2024-04-23-14:40:35,53.520
2024-04-23-14:45:35,53.555
2024-04-23-14:50:36,53.506
2024-04-23-14:55:37,53.424
2024-04-23-15:00:37,53.510
2024-04-23-15:05:38,53.322
2024-04-23-15:10:38,53.340
2024-04-23-15:15:39,53.394
2024-04-23-15:20:39,53.375
2024-04-23-15:25:40,53.380
2024-04-23-15:30:40,53.320
2024-04-23-15:35:41,53.400
2024-04-23-15:40:41,53.360
2024-04-23-15:45:42,53.350
2024-04-23-15:50:42,53.245
2024-04-23-15:55:43,53.231
2024-04-23-16:00:43,53.140
2024-04-24-09:30:00,53.190
2024-04-24-09:35:00,54.370
2024-04-24-09:40:03,54.645
2024-04-24-09:45:03,54.716
2024-04-24-09:50:04,54.835
2024-04-24-09:55:04,54.600
2024-04-24-10:00:05,54.364
2024-04-24-10:05:05,54.380
2024-04-24-10:10:06,54.640
2024-04-24-10:15:06,54.240
2024-04-24-10:20:07,54.246
2024-04-24-10:25:07,54.450
2024-04-24-10:30:08,54.300
2024-04-24-10:35:08,54.270
2024-04-24-10:40:09,54.150
2024-04-24-10:45:09,54.074
2024-04-24-10:50:10,54.130
2024-04-24-10:55:10,53.960
2024-04-24-11:00:11,54.030
2024-04-24-11:05:11,53.720
2024-04-24-11:10:12,53.685
2024-04-24-11:15:12,53.680
2024-04-24-11:20:13,53.550
2024-04-24-11:25:13,53.501
2024-04-24-11:30:14,53.630
2024-04-24-11:35:14,53.820
2024-04-24-11:40:15,53.826
2024-04-24-11:45:16,53.279
2024-04-24-11:50:16,53.410
2024-04-24-11:55:17,53.320
2024-04-24-12:00:17,53.190
2024-04-24-12:05:18,53.310
2024-04-24-12:10:18,53.125
2024-04-24-12:15:19,53.127
2024-04-24-12:20:19,53.110
2024-04-24-12:25:20,53.120
2024-04-24-12:30:21,53.104
2024-04-24-12:35:21,52.950
2024-04-24-12:40:22,53.043
2024-04-24-12:45:22,52.980
2024-04-24-12:50:23,52.935
2024-04-24-12:55:24,53.190
2024-04-24-13:00:24,53.340
2024-04-24-13:05:25,53.270
2024-04-24-13:10:25,53.320
2024-04-24-13:15:26,53.310
2024-04-24-13:20:26,53.390
2024-04-24-13:25:26,53.575
2024-04-24-13:30:27,53.650
2024-04-24-13:35:28,53.720
2024-04-24-13:40:28,53.868
2024-04-24-13:45:29,53.980
2024-04-24-13:50:29,53.935
2024-04-24-13:55:30,54.021
2024-04-24-14:00:30,54.010
2024-04-24-14:05:31,53.825
2024-04-24-14:10:31,53.780
2024-04-24-14:15:32,53.550
2024-04-24-14:20:32,53.545
2024-04-24-14:25:33,53.640
2024-04-24-14:30:33,53.450
2024-04-24-14:35:34,53.410
2024-04-24-14:40:34,53.445
2024-04-24-14:45:35,53.515
2024-04-24-14:50:35,53.400
2024-04-24-14:55:36,53.375
2024-04-24-15:00:36,53.250
2024-04-24-15:05:37,53.300
2024-04-24-15:10:38,53.490
2024-04-24-15:15:38,53.580
2024-04-24-15:20:38,53.570
2024-04-24-15:25:39,53.770
2024-04-24-15:30:40,53.725
2024-04-24-15:35:40,53.735
2024-04-24-15:40:41,53.790
2024-04-24-15:45:41,53.705
2024-04-24-15:50:42,53.795
2024-04-24-15:55:42,53.869
2024-04-24-16:00:43,53.710
2024-04-25-09:30:00,53.710
2024-04-25-09:35:00,50.520
2024-04-25-09:40:01,50.690
2024-04-25-09:45:02,51.040
2024-04-25-09:50:02,50.889
2024-04-25-09:55:02,51.058
2024-04-25-10:00:03,50.920
2024-04-25-10:05:04,50.963
2024-04-25-10:10:05,51.110
2024-04-25-10:15:05,51.460
2024-04-25-10:20:06,51.620
2024-04-25-10:25:07,51.666
2024-04-25-10:30:07,51.620
2024-04-25-10:35:08,51.240
2024-04-25-10:40:08,51.250
2024-04-25-10:45:09,51.250
2024-04-25-10:50:09,51.080
2024-04-25-10:55:10,50.840
2024-04-25-11:00:10,50.905
2024-04-25-11:05:11,51.150
2024-04-25-11:10:11,51.190
2024-04-25-11:15:12,51.200
2024-04-25-11:20:13,51.110
2024-04-25-11:25:13,51.095
2024-04-25-11:30:14,51.385
2024-04-25-11:35:14,51.120
2024-04-25-11:40:15,51.230
2024-04-25-11:45:15,51.160
2024-04-25-11:50:16,51.090
2024-04-25-11:55:16,51.250
2024-04-25-12:00:17,51.450
2024-04-25-12:05:17,51.540
2024-04-25-12:10:18,51.580
2024-04-25-12:15:18,51.540
2024-04-25-12:20:19,51.580
2024-04-25-12:25:19,51.820
2024-04-25-12:30:20,51.840
2024-04-25-12:35:20,51.810
2024-04-25-12:40:21,51.840
2024-04-25-12:45:21,51.910
2024-04-25-12:50:22,51.938
2024-04-25-12:55:22,52.140
2024-04-25-13:00:23,52.240
2024-04-25-13:05:23,52.271
2024-04-25-13:10:24,52.185
2024-04-25-13:15:24,52.140
2024-04-25-13:20:25,52.140
2024-04-25-13:25:25,52.010
2024-04-25-13:30:26,52.209
2024-04-25-13:35:26,52.390
2024-04-25-13:40:27,52.552
2024-04-25-13:45:27,52.545
2024-04-25-13:50:28,52.760
2024-04-25-13:55:28,52.916
2024-04-25-14:00:29,52.830
2024-04-25-14:05:29,52.820
2024-04-25-14:10:30,52.860
2024-04-25-14:15:30,52.895
2024-04-25-14:20:31,52.960
2024-04-25-14:25:32,52.750
2024-04-25-14:30:32,52.530
2024-04-25-14:35:33,52.490
2024-04-25-14:40:33,52.340
2024-04-25-14:45:34,52.245
2024-04-25-14:50:34,52.280
2024-04-25-14:55:35,52.228
2024-04-25-15:00:35,52.475
2024-04-25-15:05:36,52.860
2024-04-25-15:10:36,52.770
2024-04-25-15:15:37,52.850
2024-04-25-15:20:37,53.130
2024-04-25-15:25:38,53.100
2024-04-25-15:30:38,53.065
2024-04-25-15:35:39,52.989
2024-04-25-15:40:39,52.760
2024-04-25-15:45:40,52.615
2024-04-25-15:50:40,52.630
2024-04-25-15:55:41,52.710
2024-04-25-16:00:41,52.850
2024-04-26-09:30:00,52.850
2024-04-26-09:35:00,54.360
2024-04-26-09:40:01,54.560
2024-04-26-09:45:01,54.395
2024-04-26-09:50:02,54.568
2024-04-26-09:55:02,54.805
2024-04-26-10:00:03,54.910
2024-04-26-10:05:04,55.068
2024-04-26-10:10:04,55.067
2024-04-26-10:15:05,55.260
2024-04-26-10:20:05,55.225
2024-04-26-10:25:06,55.185
2024-04-26-10:30:06,54.945
2024-04-26-10:35:07,55.095
2024-04-26-10:40:07,55.210
2024-04-26-10:45:08,55.194
2024-04-26-10:50:09,55.300
2024-04-26-10:55:09,55.440
2024-04-26-11:00:10,55.477
2024-04-26-11:05:10,55.635
2024-04-26-11:10:11,55.525
2024-04-26-11:15:11,55.311
2024-04-26-11:20:12,55.413
2024-04-26-11:25:12,55.260
2024-04-26-11:30:13,55.330
2024-04-26-11:35:13,55.210
2024-04-26-11:40:14,55.295
2024-04-26-11:45:14,55.520
2024-04-26-11:50:15,55.581
2024-04-26-11:55:16,55.415
2024-04-26-12:00:16,55.260
2024-04-26-12:05:17,55.306
2024-04-26-12:10:17,55.369
2024-04-26-12:15:18,55.369
2024-04-26-12:20:19,55.330
2024-04-26-12:25:19,55.378
2024-04-26-12:30:20,55.360
2024-04-26-12:35:20,55.450
2024-04-26-12:40:21,55.570
2024-04-26-12:45:21,55.540
2024-04-26-12:50:22,55.565
2024-04-26-12:55:23,55.615
2024-04-26-13:00:23,55.680
2024-04-26-13:05:24,55.690
2024-04-26-13:10:24,55.670
2024-04-26-13:15:25,55.750
2024-04-26-13:20:25,55.730
2024-04-26-13:25:26,55.790
2024-04-26-13:30:26,55.760
2024-04-26-13:35:27,55.810
2024-04-26-13:40:27,55.670
2024-04-26-13:45:28,55.720
2024-04-26-13:50:28,55.810
2024-04-26-13:55:29,55.690
2024-04-26-14:00:29,55.655
2024-04-26-14:05:30,55.550
2024-04-26-14:10:30,55.500
2024-04-26-14:15:31,55.457
2024-04-26-14:20:31,55.391
2024-04-26-14:25:32,55.425
2024-04-26-14:30:32,55.395
2024-04-26-14:35:33,55.320
2024-04-26-14:40:33,55.420
2024-04-26-14:45:34,55.395
2024-04-26-14:50:34,55.385
2024-04-26-14:55:35,55.345
2024-04-26-15:00:36,55.540
2024-04-26-15:05:36,55.520
2024-04-26-15:10:37,55.600
2024-04-26-15:15:37,55.611
2024-04-26-15:20:38,55.600
2024-04-26-15:25:38,55.748
2024-04-26-15:30:39,55.700
2024-04-26-15:35:39,55.645
2024-04-26-15:40:40,55.640
2024-04-26-15:45:40,55.523
2024-04-26-15:50:40,55.582
2024-04-26-15:55:41,55.430
2024-04-26-16:00:41,55.280
2024-04-29-09:30:00,ERROR-1
2024-04-29-09:35:00,56.205
2024-04-29-09:40:01,55.775
2024-04-29-09:45:02,55.360
2024-04-29-09:50:02,55.570
2024-04-29-09:55:03,55.290
2024-04-29-10:00:03,55.575
2024-04-29-10:05:04,55.612
2024-04-29-10:10:04,55.740
2024-04-29-10:15:05,55.846
2024-04-29-10:20:05,55.890
2024-04-29-10:25:06,55.790
2024-04-29-10:30:06,55.840
2024-04-29-10:35:07,55.980
2024-04-29-10:40:07,55.670
2024-04-29-10:45:08,55.850
2024-04-29-10:50:08,55.720
2024-04-29-10:55:09,55.746
2024-04-29-11:00:09,55.780
2024-04-29-11:05:10,55.680
2024-04-29-11:10:10,55.655
2024-04-29-11:15:11,55.720
2024-04-29-11:20:11,55.760
2024-04-29-11:25:12,55.675
2024-04-29-11:30:12,55.670
2024-04-29-11:35:13,55.424
2024-04-29-11:40:14,55.470
2024-04-29-11:45:14,55.680
2024-04-29-11:50:15,55.640
2024-04-29-11:55:15,55.689
2024-04-29-12:00:16,55.785
2024-04-29-12:05:16,55.775
2024-04-29-12:10:17,55.825
2024-04-29-12:15:17,55.910
2024-04-29-12:20:18,55.884
2024-04-29-12:25:19,55.820
2024-04-29-12:30:19,55.926
2024-04-29-12:35:20,55.940
2024-04-29-12:40:20,55.890
2024-04-29-12:45:21,55.905
2024-04-29-12:50:21,55.870
2024-04-29-12:55:22,55.845
2024-04-29-13:00:22,55.841
2024-04-29-13:05:23,55.770
2024-04-29-13:10:23,55.775
2024-04-29-13:15:24,55.820
2024-04-29-13:20:24,55.910
2024-04-29-13:25:25,56.000
2024-04-29-13:30:25,56.115
2024-04-29-13:35:26,56.120
2024-04-29-13:40:26,56.098
2024-04-29-13:45:27,56.120
2024-04-29-13:50:27,56.076
2024-04-29-13:55:28,56.029
2024-04-29-14:00:28,55.920
2024-04-29-14:05:29,55.850
2024-04-29-14:10:30,55.906
2024-04-29-14:15:30,55.860
2024-04-29-14:20:31,55.880
2024-04-29-14:25:31,55.845
2024-04-29-14:30:32,55.650
2024-04-29-14:35:32,55.525
