2024-04-01-09:30:00,ERROR-1
2024-04-29-14:30:32,468.235
2024-04-29-14:35:32,467.850
2024-04-29-14:40:33,467.950
2024-04-29-14:45:33,468.220
2024-04-29-14:50:34,468.290
2024-04-29-14:55:34,468.190
2024-04-29-15:00:35,467.800
2024-04-29-15:05:35,466.770
2024-04-29-15:10:36,467.095
2024-04-29-15:15:36,467.150
2024-04-29-15:20:37,467.460
2024-04-29-15:25:37,467.550
2024-04-29-15:30:38,467.507
2024-04-29-15:35:38,467.440
2024-04-29-15:40:39,467.470
2024-04-29-15:45:39,467.785
2024-04-29-15:50:40,467.900
2024-04-29-15:55:40,468.500
2024-04-29-16:00:41,468.810
2024-04-30-09:30:00,468.840
2024-04-30-09:35:01,467.630
2024-04-30-09:40:01,467.460
2024-04-30-09:45:02,468.250
2024-04-30-09:50:02,467.955
2024-04-30-09:55:03,467.790
2024-04-30-10:00:03,467.970
2024-04-30-10:05:04,468.028
2024-04-30-10:10:05,468.100
2024-04-30-10:15:05,467.940
2024-04-30-10:20:06,468.050
2024-04-30-10:25:07,467.890
2024-04-30-10:30:07,467.200
2024-04-30-10:35:08,467.140
2024-04-30-10:40:08,467.382
2024-04-30-10:45:09,467.840
2024-04-30-10:50:09,467.941
2024-04-30-10:55:10,467.580
2024-04-30-11:00:10,467.490
2024-04-30-11:05:11,467.090
2024-04-30-11:10:11,466.310
2024-04-30-11:15:12,465.570
2024-04-30-11:20:12,465.990
2024-04-30-11:25:13,465.883
2024-04-30-11:30:13,465.850
2024-04-30-11:35:14,465.760
2024-04-30-11:40:14,465.630
2024-04-30-11:45:15,465.380
2024-04-30-11:50:16,465.315
2024-04-30-11:55:16,465.332
2024-04-30-12:00:17,465.645
2024-04-30-12:05:17,465.330
2024-04-30-12:10:18,465.400
2024-04-30-12:15:18,465.730
2024-04-30-12:20:19,465.770
2024-04-30-12:25:19,465.860
2024-04-30-12:30:20,465.540
2024-04-30-12:35:20,464.500
2024-04-30-12:40:21,464.460
2024-04-30-12:45:21,464.120
2024-04-30-12:50:22,464.280
2024-04-30-12:55:22,464.220
2024-04-30-13:00:23,464.400
2024-04-30-13:05:23,464.220
2024-04-30-13:10:24,464.430
2024-04-30-13:15:24,464.110
2024-04-30-13:20:25,464.220
2024-04-30-13:25:25,464.460
2024-04-30-13:30:26,464.390
2024-04-30-13:35:26,464.550
2024-04-30-13:40:27,465.020
2024-04-30-13:45:28,464.670
2024-04-30-13:50:28,464.900
2024-04-30-13:55:29,465.200
2024-04-30-14:00:29,465.230
2024-04-30-14:05:30,465.300
2024-04-30-14:10:30,465.052
2024-04-30-14:15:31,464.937
2024-04-30-14:20:31,464.820
2024-04-30-14:25:32,464.840
2024-04-30-14:30:32,464.350
2024-04-30-14:35:33,464.690
2024-04-30-14:40:34,464.800
2024-04-30-14:45:34,464.510
2024-04-30-14:50:35,463.728
2024-04-30-14:55:35,463.800
2024-04-30-15:00:36,464.150
2024-04-30-15:05:36,464.270
2024-04-30-15:10:37,464.290
2024-04-30-15:15:37,464.174
2024-04-30-15:20:38,463.860
2024-04-30-15:25:38,463.640
2024-04-30-15:30:39,463.860
2024-04-30-15:35:40,464.039
2024-04-30-15:40:40,463.790
2024-04-30-15:45:40,463.760
2024-04-30-15:50:41,463.730
2024-04-30-15:55:42,462.190
2024-04-30-16:00:42,461.430
