2024-07-01-09:30:00,ERROR-1
2024-07-15-12:15:19,81.700
2024-07-15-12:20:19,81.510
2024-07-15-12:25:20,81.910
2024-07-15-12:30:21,82.030
2024-07-15-12:35:21,82.060
2024-07-15-12:40:22,81.980
2024-07-15-12:45:22,81.760
2024-07-15-12:50:23,81.920
2024-07-15-12:55:23,81.810
2024-07-15-13:00:24,81.751
2024-07-15-13:05:24,81.475
2024-07-15-13:10:25,81.710
2024-07-15-13:15:25,81.560
2024-07-15-13:20:26,81.530
2024-07-15-13:25:27,81.844
2024-07-15-13:30:27,81.410
2024-07-15-13:35:28,81.160
2024-07-15-13:40:28,81.175
2024-07-15-13:45:29,81.000
2024-07-15-13:50:29,81.150
2024-07-15-13:55:30,81.050
2024-07-15-14:00:30,80.910
2024-07-15-14:05:31,81.070
2024-07-15-14:10:32,81.040
2024-07-15-14:15:32,80.870
2024-07-15-14:20:33,80.870
2024-07-15-14:25:33,81.225
2024-07-15-14:30:34,81.358
2024-07-15-14:35:34,81.650
2024-07-15-14:40:35,81.360
2024-07-15-14:45:35,81.230
2024-07-15-14:50:36,81.375
2024-07-15-14:55:36,81.340
2024-07-15-15:00:37,81.565
2024-07-15-15:05:37,81.400
2024-07-15-15:10:38,81.615
2024-07-15-15:15:38,81.600
2024-07-15-15:20:39,81.727
2024-07-15-15:25:40,81.665
2024-07-15-15:30:40,81.507
2024-07-15-15:35:41,81.650
2024-07-15-15:40:41,81.270
2024-07-15-15:45:42,80.930
2024-07-15-15:50:42,80.540
2024-07-15-15:55:43,81.020
2024-07-15-16:00:44,81.240
2024-07-16-09:30:00,81.240
2024-07-16-09:35:01,82.120
2024-07-16-09:40:01,82.280
2024-07-16-09:45:02,81.790
2024-07-16-09:50:03,81.446
2024-07-16-09:55:03,81.650
2024-07-16-10:00:04,81.160
2024-07-16-10:05:04,80.520
2024-07-16-10:10:05,80.200
2024-07-16-10:15:06,80.170
2024-07-16-10:20:07,80.640
2024-07-16-10:25:07,80.290
2024-07-16-10:30:08,80.340
2024-07-16-10:35:08,80.395
2024-07-16-10:40:09,80.673
2024-07-16-10:45:09,80.810
2024-07-16-10:50:10,81.000
2024-07-16-10:55:11,80.760
2024-07-16-11:00:11,80.600
2024-07-16-11:05:12,80.915
2024-07-16-11:10:12,81.270
2024-07-16-11:15:13,80.990
2024-07-16-11:20:13,80.880
2024-07-16-11:25:14,80.995
2024-07-16-11:30:15,80.840
2024-07-16-11:35:15,80.555
2024-07-16-11:40:16,80.745
2024-07-16-11:45:17,80.750
2024-07-16-11:50:17,80.760
2024-07-16-11:55:18,80.960
2024-07-16-12:00:18,80.820
2024-07-16-12:05:19,80.840
2024-07-16-12:10:19,80.485
2024-07-16-12:15:20,80.490
2024-07-16-12:20:20,80.060
2024-07-16-12:25:21,80.045
2024-07-16-12:30:21,80.030
2024-07-16-12:35:22,79.905
2024-07-16-12:40:23,80.140
2024-07-16-12:45:23,80.005
2024-07-16-12:50:23,80.425
2024-07-16-12:55:24,80.565
2024-07-16-13:00:25,80.630
2024-07-16-13:05:25,80.430
2024-07-16-13:10:26,80.565
2024-07-16-13:15:26,80.330
2024-07-16-13:20:27,80.370
2024-07-16-13:25:27,80.350
2024-07-16-13:30:28,80.295
2024-07-16-13:35:28,80.320
2024-07-16-13:40:29,80.217
2024-07-16-13:45:29,80.230
2024-07-16-13:50:30,80.334
2024-07-16-13:55:31,80.370
2024-07-16-14:00:31,80.379
2024-07-16-14:05:32,80.360
2024-07-16-14:10:32,80.400
2024-07-16-14:15:33,80.200
2024-07-16-14:20:33,80.040
2024-07-16-14:25:34,80.560
2024-07-16-14:30:34,80.530
2024-07-16-14:35:35,80.670
2024-07-16-14:40:35,80.995
2024-07-16-14:45:36,81.040
2024-07-16-14:50:36,81.015
2024-07-16-14:55:37,80.970
2024-07-16-15:00:38,81.144
2024-07-16-15:05:38,81.020
2024-07-16-15:10:39,80.965
2024-07-16-15:15:39,81.020
2024-07-16-15:20:40,80.895
2024-07-16-15:25:40,80.905
2024-07-16-15:30:41,80.940
2024-07-16-15:35:41,81.210
2024-07-16-15:40:42,81.120
2024-07-16-15:45:43,80.960
2024-07-16-15:50:43,81.150
2024-07-16-15:55:44,81.420
2024-07-16-16:00:44,81.300
2024-07-17-09:30:00,81.300
2024-07-17-09:35:01,77.020
2024-07-17-09:40:02,77.030
2024-07-17-09:45:03,76.729
2024-07-17-09:50:03,76.970
2024-07-17-09:55:04,76.995
2024-07-17-10:00:04,76.740
2024-07-17-10:05:05,76.185
2024-07-17-10:10:06,75.630
2024-07-17-10:15:06,75.715
2024-07-17-10:20:07,75.965
2024-07-17-10:25:07,75.815
2024-07-17-10:30:08,75.790
2024-07-17-10:35:09,76.050
2024-07-17-10:40:09,76.120
2024-07-17-10:45:10,76.250
2024-07-17-10:50:10,75.761
2024-07-17-10:55:11,75.690
2024-07-17-11:00:12,75.650
2024-07-17-11:05:12,75.495
2024-07-17-11:10:13,75.725
2024-07-17-11:15:13,75.520
2024-07-17-11:20:14,75.720
2024-07-17-11:25:14,75.630
2024-07-17-11:30:15,75.748
2024-07-17-11:35:15,75.710
2024-07-17-11:40:16,75.532
2024-07-17-11:45:16,75.160
2024-07-17-11:50:17,75.065
2024-07-17-11:55:17,75.185
2024-07-17-12:00:18,75.210
2024-07-17-12:05:18,75.190
2024-07-17-12:10:19,74.910
2024-07-17-12:15:20,74.790
2024-07-17-12:20:20,74.895
2024-07-17-12:25:21,74.750
2024-07-17-12:30:21,74.730
2024-07-17-12:35:22,74.810
2024-07-17-12:40:22,74.650
2024-07-17-12:45:23,74.515
2024-07-17-12:50:23,74.475
2024-07-17-12:55:24,74.800
2024-07-17-13:00:24,75.010
2024-07-17-13:05:25,74.860
2024-07-17-13:10:25,74.599
2024-07-17-13:15:26,74.500
2024-07-17-13:20:27,74.660
2024-07-17-13:25:27,74.682
2024-07-17-13:30:28,74.885
2024-07-17-13:35:28,75.190
2024-07-17-13:40:29,74.870
2024-07-17-13:45:29,74.746
2024-07-17-13:50:30,74.790
2024-07-17-13:55:30,74.580
2024-07-17-14:00:31,74.570
2024-07-17-14:05:31,74.475
2024-07-17-14:10:32,74.820
2024-07-17-14:15:33,74.800
2024-07-17-14:20:33,75.040
2024-07-17-14:25:34,75.020
2024-07-17-14:30:34,75.040
2024-07-17-14:35:35,74.880
2024-07-17-14:40:35,74.830
2024-07-17-14:45:36,74.630
2024-07-17-14:50:37,74.460
2024-07-17-14:55:37,74.500
2024-07-17-15:00:38,74.660
2024-07-17-15:05:38,74.390
2024-07-17-15:10:39,74.590
2024-07-17-15:15:39,74.620
2024-07-17-15:20:40,74.590
2024-07-17-15:25:40,74.846
2024-07-17-15:30:41,74.825
2024-07-17-15:35:41,74.685
2024-07-17-15:40:42,74.620
2024-07-17-15:45:42,74.725
2024-07-17-15:50:43,75.003
2024-07-17-15:55:44,74.470
2024-07-17-16:00:44,74.150
2024-07-18-09:30:00,74.150
2024-07-18-09:35:00,75.370
2024-07-18-09:40:01,75.430
2024-07-18-09:45:01,74.620
2024-07-18-09:50:02,74.892
2024-07-18-09:55:03,74.550
2024-07-18-10:00:03,74.980
2024-07-18-10:05:04,75.020
2024-07-18-10:10:04,75.320
2024-07-18-10:15:05,75.074
2024-07-18-10:20:05,75.060
2024-07-18-10:25:06,75.125
2024-07-18-10:30:06,74.710
2024-07-18-10:35:07,73.810
2024-07-18-10:40:07,73.590
2024-07-18-10:45:08,73.440
2024-07-18-10:50:08,73.710
2024-07-18-10:55:09,74.300
2024-07-18-11:00:10,74.116
2024-07-18-11:05:10,74.010
2024-07-18-11:10:11,73.350
2024-07-18-11:15:12,72.800
2024-07-18-11:20:12,72.630
2024-07-18-11:25:13,72.410
2024-07-18-11:30:13,72.160
2024-07-18-11:35:14,72.110
2024-07-18-11:40:14,72.430
2024-07-18-11:45:15,72.335
2024-07-18-11:50:15,71.910
2024-07-18-11:55:16,72.075
2024-07-18-12:00:17,71.970
2024-07-18-12:05:17,71.860
2024-07-18-12:10:18,72.348
2024-07-18-12:15:18,72.175
2024-07-18-12:20:19,72.250
2024-07-18-12:25:19,72.215
2024-07-18-12:30:20,72.270
2024-07-18-12:35:20,72.770
2024-07-18-12:40:21,72.895
2024-07-18-12:45:21,72.990
2024-07-18-12:50:22,72.746
2024-07-18-12:55:23,72.810
2024-07-18-13:00:23,73.270
2024-07-18-13:05:24,73.000
2024-07-18-13:10:24,72.840
2024-07-18-13:15:25,73.195
2024-07-18-13:20:25,73.394
2024-07-18-13:25:26,73.320
2024-07-18-13:30:26,73.300
2024-07-18-13:35:27,73.186
2024-07-18-13:40:27,73.200
2024-07-18-13:45:28,73.260
2024-07-18-13:50:29,73.140
2024-07-18-13:55:29,72.830
2024-07-18-14:00:30,72.752
2024-07-18-14:05:30,72.660
2024-07-18-14:10:31,72.755
2024-07-18-14:15:31,72.660
2024-07-18-14:20:32,72.800
2024-07-18-14:25:33,72.850
2024-07-18-14:30:33,72.510
2024-07-18-14:35:34,72.605
2024-07-18-14:40:34,72.335
2024-07-18-14:45:35,72.260
2024-07-18-14:50:35,72.300
2024-07-18-14:55:36,72.470
2024-07-18-15:00:36,72.530
2024-07-18-15:05:37,72.235
2024-07-18-15:10:37,72.130
2024-07-18-15:15:38,71.890
2024-07-18-15:20:38,71.885
2024-07-18-15:25:39,72.010
2024-07-18-15:30:40,72.326
2024-07-18-15:35:40,72.430
2024-07-18-15:40:41,72.966
2024-07-18-15:45:41,73.190
2024-07-18-15:50:42,73.550
2024-07-18-15:55:42,73.320
2024-07-18-16:00:43,73.080
2024-07-19-09:30:00,73.040
2024-07-19-09:35:01,73.140
2024-07-19-09:40:01,73.430
2024-07-19-09:45:02,73.170
2024-07-19-09:50:02,73.120
2024-07-19-09:55:03,73.280
2024-07-19-10:00:03,72.920
2024-07-19-10:05:04,72.770
2024-07-19-10:10:04,73.200
2024-07-19-10:15:05,72.735
2024-07-19-10:20:06,72.890
2024-07-19-10:25:06,72.830
2024-07-19-10:30:07,72.180
2024-07-19-10:35:07,71.970
2024-07-19-10:40:08,72.272
2024-07-19-10:45:08,71.823
2024-07-19-10:50:09,72.180
2024-07-19-10:55:10,72.390
2024-07-19-11:00:10,72.400
2024-07-19-11:05:11,72.820
2024-07-19-11:10:11,72.210
2024-07-19-11:15:12,71.978
2024-07-19-11:20:12,72.170
2024-07-19-11:25:13,72.122
2024-07-19-11:30:13,71.510
2024-07-19-11:35:14,71.385
2024-07-19-11:40:15,71.120
2024-07-19-11:45:15,71.230
2024-07-19-11:50:16,71.610
2024-07-19-11:55:16,71.785
2024-07-19-12:00:17,72.120
2024-07-19-12:05:17,72.055
2024-07-19-12:10:18,71.975
2024-07-19-12:15:19,72.020
2024-07-19-12:20:19,71.814
2024-07-19-12:25:20,71.475
2024-07-19-12:30:21,71.500
2024-07-19-12:35:23,71.113
2024-07-19-12:40:24,71.110
2024-07-19-12:45:24,71.050
2024-07-19-12:50:25,71.010
2024-07-19-12:55:26,71.085
2024-07-19-13:00:26,71.240
2024-07-19-13:05:27,70.900
2024-07-19-13:10:27,70.857
2024-07-19-13:15:28,70.870
2024-07-19-13:20:28,70.680
2024-07-19-13:25:29,70.720
2024-07-19-13:30:29,70.733
2024-07-19-13:35:30,70.750
2024-07-19-13:40:31,70.860
2024-07-19-13:45:31,70.790
2024-07-19-13:50:32,70.970
2024-07-19-13:55:32,70.760
2024-07-19-14:00:33,71.180
2024-07-19-14:05:33,71.074
2024-07-19-14:10:34,71.175
2024-07-19-14:15:34,71.360
2024-07-19-14:20:35,71.114
2024-07-19-14:25:36,70.960
2024-07-19-14:30:36,70.780
2024-07-19-14:35:37,70.830
2024-07-19-14:40:37,70.750
2024-07-19-14:45:38,70.765
2024-07-19-14:50:38,70.950
2024-07-19-14:55:39,71.089
2024-07-19-15:00:40,71.330
2024-07-19-15:05:40,71.525
2024-07-19-15:10:41,71.524
2024-07-19-15:15:41,71.620
2024-07-19-15:20:42,71.754
2024-07-19-15:25:42,71.620
2024-07-19-15:30:43,71.680
2024-07-19-15:35:43,71.350
2024-07-19-15:40:44,71.136
2024-07-19-15:45:45,71.020
2024-07-19-15:50:45,70.990
2024-07-19-15:55:46,70.830
2024-07-19-16:00:46,71.060
2024-07-22-09:30:00,73.630
2024-07-22-09:35:01,73.167
2024-07-22-09:40:02,73.562
2024-07-22-09:45:03,73.760
2024-07-22-09:50:03,74.370
2024-07-22-09:55:04,74.250
2024-07-22-10:00:04,73.920
2024-07-22-10:05:05,73.425
2024-07-22-10:10:06,73.055
2024-07-22-10:15:06,73.570
2024-07-22-10:20:07,73.450
2024-07-22-10:25:08,73.495
2024-07-22-10:30:08,73.730
2024-07-22-10:35:09,73.810
2024-07-22-10:40:09,74.150
2024-07-22-10:45:10,74.163
2024-07-22-10:50:11,74.000
2024-07-22-10:55:11,73.825
2024-07-22-11:00:12,73.620
2024-07-22-11:05:12,74.029
2024-07-22-11:10:13,73.190
2024-07-22-11:15:13,73.370
2024-07-22-11:20:14,72.830
2024-07-22-11:25:14,72.500
2024-07-22-11:30:15,72.390
2024-07-22-11:35:15,72.240
2024-07-22-11:40:16,72.550
2024-07-22-11:45:16,72.330
2024-07-22-11:50:17,72.340
2024-07-22-11:55:18,72.680
2024-07-22-12:00:18,72.716
2024-07-22-12:05:19,72.560
2024-07-22-12:10:19,72.900
2024-07-22-12:15:20,72.890
2024-07-22-12:20:20,73.025
2024-07-22-12:25:21,73.110
2024-07-22-12:30:21,73.030
2024-07-22-12:35:22,73.125
2024-07-22-12:40:22,73.283
2024-07-22-12:45:23,73.350
2024-07-22-12:50:24,73.440
2024-07-22-12:55:24,73.681
2024-07-22-13:00:25,73.745
2024-07-22-13:05:25,73.940
2024-07-22-13:10:26,73.956
2024-07-22-13:15:27,73.995
2024-07-22-13:20:27,73.960
2024-07-22-13:25:28,74.015
2024-07-22-13:30:28,73.939
2024-07-22-13:35:29,74.135
2024-07-22-13:40:29,74.030
2024-07-22-13:45:30,74.030
2024-07-22-13:50:30,74.174
2024-07-22-13:55:31,74.172
2024-07-22-14:00:31,74.190
2024-07-22-14:05:32,74.230
2024-07-22-14:10:32,74.420
2024-07-22-14:15:33,74.360
2024-07-22-14:20:33,74.447
2024-07-22-14:25:34,74.560
2024-07-22-14:30:34,74.440
2024-07-22-14:35:35,74.476
2024-07-22-14:40:35,74.540
2024-07-22-14:45:36,74.446
2024-07-22-14:50:37,74.430
2024-07-22-14:55:37,74.430
2024-07-22-15:00:38,74.039
2024-07-22-15:05:38,74.221
2024-07-22-15:10:39,74.300
2024-07-22-15:15:39,74.230
2024-07-22-15:20:40,74.215
2024-07-22-15:25:41,74.170
2024-07-22-15:30:41,74.090
2024-07-22-15:35:42,74.070
2024-07-22-15:40:42,74.360
2024-07-22-15:45:43,74.390
2024-07-22-15:50:43,74.330
2024-07-22-15:55:44,74.105
2024-07-22-16:00:44,74.160
2024-07-23-09:30:00,74.160
2024-07-23-09:35:00,73.970
2024-07-23-09:40:01,74.210
2024-07-23-09:45:02,74.540
2024-07-23-09:50:02,74.480
2024-07-23-09:55:03,74.169
2024-07-23-10:00:04,74.300
2024-07-23-10:05:04,74.010
2024-07-23-10:10:05,74.430
2024-07-23-10:15:05,74.220
2024-07-23-10:20:06,74.400
2024-07-23-10:25:06,74.406
2024-07-23-10:30:07,74.440
2024-07-23-10:35:08,74.220
2024-07-23-10:40:08,74.140
2024-07-23-10:45:09,73.900
2024-07-23-10:50:09,73.660
2024-07-23-10:55:10,73.596
2024-07-23-11:00:10,73.900
2024-07-23-11:05:11,74.055
2024-07-23-11:10:11,74.255
2024-07-23-11:15:12,74.810
2024-07-23-11:20:12,75.000
2024-07-23-11:25:13,74.951
2024-07-23-11:30:13,74.870
2024-07-23-11:35:14,74.955
2024-07-23-11:40:15,74.780
2024-07-23-11:45:15,74.775
2024-07-23-11:50:16,74.820
2024-07-23-11:55:16,74.670
2024-07-23-12:00:17,74.550
2024-07-23-12:05:17,74.450
2024-07-23-12:10:18,74.460
2024-07-23-12:15:18,74.535
2024-07-23-12:20:19,74.400
2024-07-23-12:25:19,73.740
2024-07-23-12:30:20,73.725
2024-07-23-12:35:20,73.880
2024-07-23-12:40:21,73.780
2024-07-23-12:45:22,73.740
2024-07-23-12:50:22,73.771
2024-07-23-12:55:23,73.740
2024-07-23-13:00:23,73.592
2024-07-23-13:05:24,73.600
2024-07-23-13:10:24,73.600
2024-07-23-13:15:25,73.555
2024-07-23-13:20:26,73.620
2024-07-23-13:25:26,73.760
2024-07-23-13:30:27,73.660
2024-07-23-13:35:27,73.754
2024-07-23-13:40:28,73.770
2024-07-23-13:45:28,73.660
2024-07-23-13:50:29,73.840
2024-07-23-13:55:29,73.955
2024-07-23-14:00:30,73.996
2024-07-23-14:05:30,73.980
2024-07-23-14:10:31,74.080
2024-07-23-14:15:31,74.095
2024-07-23-14:20:32,74.005
2024-07-23-14:25:32,73.950
2024-07-23-14:30:33,73.776
2024-07-23-14:35:33,73.830
2024-07-23-14:40:34,73.960
2024-07-23-14:45:34,73.810
2024-07-23-14:50:35,73.830
2024-07-23-14:55:35,73.860
2024-07-23-15:00:36,73.920
2024-07-23-15:05:36,73.840
2024-07-23-15:10:37,73.975
2024-07-23-15:15:37,73.931
2024-07-23-15:20:38,73.935
2024-07-23-15:25:38,74.076
2024-07-23-15:30:39,74.015
2024-07-23-15:35:39,73.900
2024-07-23-15:40:40,73.765
2024-07-23-15:45:40,73.451
2024-07-23-15:50:41,73.720
2024-07-23-15:55:41,73.285
2024-07-23-16:00:42,73.360
2024-07-24-09:30:00,73.360
2024-07-24-09:35:01,69.560
2024-07-24-09:40:01,69.105
2024-07-24-09:45:02,69.140
2024-07-24-09:50:02,69.241
2024-07-24-09:55:03,69.160
2024-07-24-10:00:04,68.750
2024-07-24-10:05:04,68.660
2024-07-24-10:10:05,68.859
2024-07-24-10:15:05,68.495
2024-07-24-10:20:06,68.494
2024-07-24-10:25:07,68.560
2024-07-24-10:30:07,68.505
2024-07-24-10:35:08,68.470
2024-07-24-10:40:08,68.225
2024-07-24-10:45:09,68.180
2024-07-24-10:50:09,68.000
2024-07-24-10:55:10,67.843
2024-07-24-11:00:11,68.030
2024-07-24-11:05:11,67.860
2024-07-24-11:10:12,67.770
2024-07-24-11:15:12,67.645
2024-07-24-11:20:13,67.600
2024-07-24-11:25:13,67.370
2024-07-24-11:30:14,67.600
2024-07-24-11:35:14,67.570
2024-07-24-11:40:15,67.596
2024-07-24-11:45:15,67.445
2024-07-24-11:50:16,67.370
2024-07-24-11:55:16,67.546
2024-07-24-12:00:17,67.220
2024-07-24-12:05:17,67.014
2024-07-24-12:10:18,66.870
2024-07-24-12:15:18,67.190
2024-07-24-12:20:19,67.105
2024-07-24-12:25:20,66.995
2024-07-24-12:30:20,66.850
2024-07-24-12:35:21,67.060
2024-07-24-12:40:21,66.780
2024-07-24-12:45:22,66.620
2024-07-24-12:50:22,66.845
2024-07-24-12:55:23,66.778
2024-07-24-13:00:23,66.780
2024-07-24-13:05:24,66.700
2024-07-24-13:10:24,67.080
2024-07-24-13:15:25,67.050
2024-07-24-13:20:26,67.220
2024-07-24-13:25:26,67.120
2024-07-24-13:30:27,67.000
2024-07-24-13:35:27,67.165
2024-07-24-13:40:28,67.240
2024-07-24-13:45:28,67.205
2024-07-24-13:50:29,66.915
2024-07-24-13:55:29,66.835
2024-07-24-14:00:30,66.734
2024-07-24-14:05:30,66.640
2024-07-24-14:10:31,66.660
2024-07-24-14:15:31,66.836
2024-07-24-14:20:32,66.580
2024-07-24-14:25:32,66.590
2024-07-24-14:30:33,66.490
2024-07-24-14:35:33,66.340
2024-07-24-14:40:34,66.470
2024-07-24-14:45:34,66.160
2024-07-24-14:50:35,65.820
2024-07-24-14:55:35,65.880
2024-07-24-15:00:36,65.915
2024-07-24-15:05:36,65.815
2024-07-24-15:10:37,65.826
2024-07-24-15:15:37,65.850
2024-07-24-15:20:38,65.840
2024-07-24-15:25:39,65.740
2024-07-24-15:30:39,65.610
2024-07-24-15:35:40,66.060
2024-07-24-15:40:40,66.450
2024-07-24-15:45:41,66.310
2024-07-24-15:50:41,66.080
2024-07-24-15:55:42,65.220
2024-07-24-16:00:42,65.450
2024-07-25-09:30:00,65.450
2024-07-25-09:35:00,64.930
2024-07-25-09:40:01,64.690
2024-07-25-09:45:02,64.836
2024-07-25-09:50:03,64.735
2024-07-25-09:55:03,64.330
2024-07-25-10:00:04,63.570
2024-07-25-10:05:04,63.160
2024-07-25-10:10:05,62.690
2024-07-25-10:15:06,62.590
2024-07-25-10:20:06,63.321
2024-07-25-10:25:07,63.804
2024-07-25-10:30:07,64.080
2024-07-25-10:35:08,64.160
2024-07-25-10:40:09,64.220
2024-07-25-10:45:09,64.770
2024-07-25-10:50:10,65.070
2024-07-25-10:55:10,65.250
2024-07-25-11:00:11,65.480
2024-07-25-11:05:12,65.077
2024-07-25-11:10:12,65.150
2024-07-25-11:15:13,65.870
2024-07-25-11:20:13,65.890
2024-07-25-11:25:14,65.440
2024-07-25-11:30:14,65.476
2024-07-25-11:35:15,65.370
2024-07-25-11:40:15,65.480
2024-07-25-11:45:16,65.031
2024-07-25-11:50:16,65.170
2024-07-25-11:55:17,65.400
2024-07-25-12:00:18,65.810
2024-07-25-12:05:18,65.948
2024-07-25-12:10:19,65.804
2024-07-25-12:15:19,66.180
2024-07-25-12:20:20,66.350
2024-07-25-12:25:20,66.857
2024-07-25-12:30:21,66.731
2024-07-25-12:35:22,66.805
2024-07-25-12:40:22,66.840
2024-07-25-12:45:23,66.875
2024-07-25-12:50:23,66.685
2024-07-25-12:55:24,66.620
2024-07-25-13:00:24,66.690
2024-07-25-13:05:25,67.130
2024-07-25-13:10:25,67.260
2024-07-25-13:15:26,66.740
2024-07-25-13:20:27,66.480
2024-07-25-13:25:27,66.099
2024-07-25-13:30:28,66.016
2024-07-25-13:35:28,65.970
2024-07-25-13:40:29,66.210
2024-07-25-13:45:29,66.180
2024-07-25-13:50:30,66.040
2024-07-25-13:55:30,66.060
2024-07-25-14:00:31,66.310
2024-07-25-14:05:32,65.760
2024-07-25-14:10:32,65.677
2024-07-25-14:15:33,65.620
2024-07-25-14:20:34,65.605
2024-07-25-14:25:34,65.480
2024-07-25-14:30:34,65.700
2024-07-25-14:35:35,65.726
2024-07-25-14:40:36,65.490
2024-07-25-14:45:36,65.210
2024-07-25-14:50:36,64.870
2024-07-25-14:55:37,64.560
2024-07-25-15:00:38,64.865
2024-07-25-15:05:38,64.855
2024-07-25-15:10:39,64.780
2024-07-25-15:15:39,64.960
2024-07-25-15:20:40,64.950
2024-07-25-15:25:40,65.460
2024-07-25-15:30:41,65.535
2024-07-25-15:35:41,65.130
2024-07-25-15:40:42,64.770
2024-07-25-15:45:42,64.630
2024-07-25-15:50:43,64.110
2024-07-25-15:55:44,63.440
2024-07-25-16:00:44,63.270
2024-07-26-09:30:00,63.270
2024-07-26-09:35:01,64.315
2024-07-26-09:40:01,64.650
2024-07-26-09:45:02,64.710
2024-07-26-09:50:03,63.995
2024-07-26-09:55:03,64.090
2024-07-26-10:00:04,64.550
2024-07-26-10:05:04,64.470
2024-07-26-10:10:05,64.015
2024-07-26-10:15:06,64.230
2024-07-26-10:20:06,64.400
2024-07-26-10:25:07,64.860
2024-07-26-10:30:07,64.810
2024-07-26-10:35:08,63.920
2024-07-26-10:40:09,63.960
2024-07-26-10:45:09,64.060
2024-07-26-10:50:10,64.000
2024-07-26-10:55:10,64.104
2024-07-26-11:00:11,64.570
2024-07-26-11:05:11,64.840
2024-07-26-11:10:12,64.790
2024-07-26-11:15:13,64.570
2024-07-26-11:20:13,64.330
2024-07-26-11:25:14,64.620
2024-07-26-11:30:16,64.580
2024-07-26-11:35:16,64.475
2024-07-26-11:40:17,64.790
2024-07-26-11:45:18,65.010
2024-07-26-11:50:19,65.290
2024-07-26-11:55:19,65.110
2024-07-26-12:00:20,65.230
2024-07-26-12:05:20,65.475
2024-07-26-12:10:21,65.715
2024-07-26-12:15:21,65.540
2024-07-26-12:20:22,65.485
2024-07-26-12:25:23,65.700
2024-07-26-12:30:23,65.750
2024-07-26-12:35:24,65.690
2024-07-26-12:40:24,65.850
2024-07-26-12:45:25,66.125
2024-07-26-12:50:25,66.035
2024-07-26-12:55:26,66.090
2024-07-26-13:00:26,66.205
2024-07-26-13:05:27,66.215
2024-07-26-13:10:28,66.050
2024-07-26-13:15:28,66.110
2024-07-26-13:20:29,66.143
2024-07-26-13:25:29,66.140
2024-07-26-13:30:30,66.280
2024-07-26-13:35:31,65.370
2024-07-26-13:40:31,65.091
2024-07-26-13:45:32,65.370
2024-07-26-13:50:33,65.200
2024-07-26-13:55:33,65.300
2024-07-26-14:00:34,65.300
2024-07-26-14:05:34,65.345
2024-07-26-14:10:35,65.438
2024-07-26-14:15:35,65.490
2024-07-26-14:20:36,65.130
2024-07-26-14:25:36,65.300
2024-07-26-14:30:37,65.125
2024-07-26-14:35:37,65.320
2024-07-26-14:40:38,65.205
2024-07-26-14:45:38,65.010
2024-07-26-14:50:39,65.012
2024-07-26-14:55:40,64.746
2024-07-26-15:00:40,64.650
2024-07-26-15:05:41,64.510
2024-07-26-15:10:41,64.645
2024-07-26-15:15:42,64.571
2024-07-26-15:20:42,64.645
2024-07-26-15:25:43,65.015
2024-07-26-15:30:44,64.966
2024-07-26-15:35:44,64.620
2024-07-26-15:40:45,65.027
2024-07-26-15:45:45,65.060
2024-07-26-15:50:46,64.905
2024-07-26-15:55:46,64.540
2024-07-26-16:00:47,65.080
2024-07-29-09:30:00,ERROR-1
2024-07-29-09:35:00,65.980
2024-07-29-09:40:01,66.530
2024-07-29-09:45:01,66.880
2024-07-29-09:50:02,66.754
2024-07-29-09:55:03,66.647
2024-07-29-10:00:04,66.953
2024-07-29-10:05:04,66.920
2024-07-29-10:10:05,66.450
2024-07-29-10:15:05,66.025
2024-07-29-10:20:06,66.220
2024-07-29-10:25:07,66.440
2024-07-29-10:30:07,66.380
2024-07-29-10:35:08,66.110
2024-07-29-10:40:08,66.260
2024-07-29-10:45:09,66.390
2024-07-29-10:50:10,66.040
2024-07-29-10:55:10,65.931
2024-07-29-11:00:11,65.520
2024-07-29-11:05:11,65.470
2024-07-29-11:10:12,65.340
2024-07-29-11:15:12,65.070
2024-07-29-11:20:13,64.925
2024-07-29-11:25:14,64.940
2024-07-29-11:30:14,65.198
2024-07-29-11:35:15,64.690
2024-07-29-11:40:15,64.883
2024-07-29-11:45:16,65.095
2024-07-29-11:50:16,65.685
2024-07-29-11:55:17,65.835
2024-07-29-12:00:17,66.110
2024-07-29-12:05:18,66.390
2024-07-29-12:10:18,66.365
2024-07-29-12:15:19,66.530
2024-07-29-12:20:20,66.770
2024-07-29-12:25:20,66.525
2024-07-29-12:30:21,66.450
2024-07-29-12:35:21,66.600
2024-07-29-12:40:22,66.680
2024-07-29-12:45:22,66.605
2024-07-29-12:50:23,66.575
2024-07-29-12:55:23,66.618
2024-07-29-13:00:24,66.480
2024-07-29-13:05:24,66.529
2024-07-29-13:10:25,66.545
2024-07-29-13:15:26,66.705
2024-07-29-13:20:26,66.525
2024-07-29-13:25:27,66.410
2024-07-29-13:30:27,65.940
2024-07-29-13:35:28,66.080
2024-07-29-13:40:28,66.300
2024-07-29-13:45:29,66.100
2024-07-29-13:50:30,66.042
2024-07-29-13:55:30,65.980
2024-07-29-14:00:31,65.881
2024-07-29-14:05:31,65.790
2024-07-29-14:10:32,65.600
2024-07-29-14:15:32,65.690
2024-07-29-14:20:33,65.710
2024-07-29-14:25:33,65.600
2024-07-29-14:30:34,65.570
2024-07-29-14:35:35,65.475
2024-07-29-14:40:36,65.350
2024-07-29-14:45:36,65.500
2024-07-29-14:50:37,65.280
