2023-09-11-09:30:00,ERROR-1
2023-09-25-12:05:17,35.810
2023-09-25-12:10:18,35.807
2023-09-25-12:15:18,35.900
2023-09-25-12:20:19,36.035
2023-09-25-12:25:19,36.065
2023-09-25-12:30:20,36.060
2023-09-25-12:35:21,35.939
2023-09-25-12:40:21,35.825
2023-09-25-12:45:22,35.792
2023-09-25-12:50:22,35.735
2023-09-25-12:55:23,35.716
2023-09-25-13:00:23,35.715
2023-09-25-13:05:24,35.720
2023-09-25-13:10:24,35.905
2023-09-25-13:15:25,35.940
2023-09-25-13:20:26,35.861
2023-09-25-13:25:26,35.824
2023-09-25-13:30:27,35.750
2023-09-25-13:35:27,35.751
2023-09-25-13:40:28,35.840
2023-09-25-13:45:28,35.745
2023-09-25-13:50:29,35.795
2023-09-25-13:55:29,35.840
2023-09-25-14:00:30,35.905
2023-09-25-14:05:30,35.940
2023-09-25-14:10:31,35.846
2023-09-25-14:15:32,35.860
2023-09-25-14:20:32,35.870
2023-09-25-14:25:33,35.765
2023-09-25-14:30:33,35.741
2023-09-25-14:35:34,35.849
2023-09-25-14:40:34,35.900
2023-09-25-14:45:35,35.795
2023-09-25-14:50:35,35.780
2023-09-25-14:55:36,35.750
2023-09-25-15:00:36,35.670
2023-09-25-15:05:37,35.543
2023-09-25-15:10:37,35.519
2023-09-25-15:15:38,35.625
2023-09-25-15:20:39,35.790
2023-09-25-15:25:39,35.750
2023-09-25-15:30:40,35.805
2023-09-25-15:35:40,35.790
2023-09-25-15:40:41,35.927
2023-09-25-15:45:41,35.850
2023-09-25-15:50:42,35.933
2023-09-25-15:55:42,35.870
2023-09-25-16:00:43,36.100
2023-09-26-09:30:00,36.100
2023-09-26-09:35:00,35.280
2023-09-26-09:40:01,35.380
2023-09-26-09:45:02,35.335
2023-09-26-09:50:02,35.128
2023-09-26-09:55:03,34.995
2023-09-26-10:00:03,34.930
2023-09-26-10:05:04,34.882
2023-09-26-10:10:04,34.930
2023-09-26-10:15:05,34.731
2023-09-26-10:20:06,34.633
2023-09-26-10:25:07,34.745
2023-09-26-10:30:07,34.875
2023-09-26-10:35:08,34.890
2023-09-26-10:40:08,34.925
2023-09-26-10:45:09,35.060
2023-09-26-10:50:09,34.920
2023-09-26-10:55:10,34.867
2023-09-26-11:00:10,34.950
2023-09-26-11:05:11,34.920
2023-09-26-11:10:12,34.796
2023-09-26-11:15:12,34.735
2023-09-26-11:20:13,34.775
2023-09-26-11:25:13,34.700
2023-09-26-11:30:14,34.655
2023-09-26-11:35:14,34.765
2023-09-26-11:40:15,34.780
2023-09-26-11:45:15,34.839
2023-09-26-11:50:16,34.792
2023-09-26-11:55:16,34.695
2023-09-26-12:00:17,34.705
2023-09-26-12:05:18,34.600
2023-09-26-12:10:18,34.775
2023-09-26-12:15:19,34.830
2023-09-26-12:20:19,34.770
2023-09-26-12:25:20,34.925
2023-09-26-12:30:20,34.890
2023-09-26-12:35:21,34.925
2023-09-26-12:40:21,34.946
2023-09-26-12:45:22,34.880
2023-09-26-12:50:23,34.937
2023-09-26-12:55:23,34.915
2023-09-26-13:00:24,34.860
2023-09-26-13:05:24,34.900
2023-09-26-13:10:25,34.944
2023-09-26-13:15:25,34.994
2023-09-26-13:20:26,34.860
2023-09-26-13:25:27,34.805
2023-09-26-13:30:27,34.750
2023-09-26-13:35:28,34.690
2023-09-26-13:40:28,34.525
2023-09-26-13:45:29,34.495
2023-09-26-13:50:29,34.485
2023-09-26-13:55:30,34.600
2023-09-26-14:00:30,34.680
2023-09-26-14:05:31,34.661
2023-09-26-14:10:31,34.634
2023-09-26-14:15:32,34.525
2023-09-26-14:20:33,34.476
2023-09-26-14:25:33,34.565
2023-09-26-14:30:34,34.506
2023-09-26-14:35:34,34.500
2023-09-26-14:40:35,34.400
2023-09-26-14:45:35,34.423
2023-09-26-14:50:36,34.465
2023-09-26-14:55:36,34.425
2023-09-26-15:00:37,34.441
2023-09-26-15:05:38,34.353
2023-09-26-15:10:38,34.439
2023-09-26-15:15:39,34.380
2023-09-26-15:20:39,34.284
2023-09-26-15:25:40,34.221
2023-09-26-15:30:40,34.233
2023-09-26-15:35:41,34.196
2023-09-26-15:40:41,34.290
2023-09-26-15:45:42,34.340
2023-09-26-15:50:43,34.325
2023-09-26-15:55:43,34.435
2023-09-26-16:00:44,34.490
2023-09-27-09:30:00,34.490
2023-09-27-09:35:00,34.890
2023-09-27-09:40:01,34.910
2023-09-27-09:45:01,35.100
2023-09-27-09:50:02,34.930
2023-09-27-09:55:03,35.000
2023-09-27-10:00:03,34.850
2023-09-27-10:05:04,34.730
2023-09-27-10:10:04,34.595
2023-09-27-10:15:05,34.519
2023-09-27-10:20:05,34.590
2023-09-27-10:25:06,34.790
2023-09-27-10:30:07,34.840
2023-09-27-10:35:07,34.905
2023-09-27-10:40:08,34.710
2023-09-27-10:45:08,34.650
2023-09-27-10:50:09,34.710
2023-09-27-10:55:09,34.405
2023-09-27-11:00:10,34.330
2023-09-27-11:05:10,34.420
2023-09-27-11:10:11,34.630
2023-09-27-11:15:12,34.635
2023-09-27-11:20:12,34.524
2023-09-27-11:25:13,34.580
2023-09-27-11:30:13,34.680
2023-09-27-11:35:14,34.680
2023-09-27-11:40:15,34.525
2023-09-27-11:45:15,34.370
2023-09-27-11:50:16,34.294
2023-09-27-11:55:16,34.315
2023-09-27-12:00:17,34.280
2023-09-27-12:05:17,34.070
2023-09-27-12:10:18,34.119
2023-09-27-12:15:19,34.096
2023-09-27-12:20:20,34.035
2023-09-27-12:25:20,34.097
2023-09-27-12:30:21,34.149
2023-09-27-12:35:21,34.210
2023-09-27-12:40:22,34.130
2023-09-27-12:45:22,34.290
2023-09-27-12:50:23,34.240
2023-09-27-12:55:23,34.190
2023-09-27-13:00:24,34.175
2023-09-27-13:05:24,34.273
2023-09-27-13:10:25,34.286
2023-09-27-13:15:26,34.090
2023-09-27-13:20:26,34.050
2023-09-27-13:25:27,33.950
2023-09-27-13:30:27,33.870
2023-09-27-13:35:28,33.932
2023-09-27-13:40:29,33.770
2023-09-27-13:45:29,33.806
2023-09-27-13:50:30,33.789
2023-09-27-13:55:30,33.879
2023-09-27-14:00:31,33.838
2023-09-27-14:05:31,33.840
2023-09-27-14:10:32,33.719
2023-09-27-14:15:33,33.865
2023-09-27-14:20:33,33.823
2023-09-27-14:25:34,33.937
2023-09-27-14:30:34,34.320
2023-09-27-14:35:35,34.540
2023-09-27-14:40:35,34.650
2023-09-27-14:45:36,34.775
2023-09-27-14:50:36,34.630
2023-09-27-14:55:37,34.740
2023-09-27-15:00:37,34.671
2023-09-27-15:05:38,34.975
2023-09-27-15:10:38,35.110
2023-09-27-15:15:39,34.955
2023-09-27-15:20:39,34.950
2023-09-27-15:25:40,34.975
2023-09-27-15:30:40,34.830
2023-09-27-15:35:41,34.885
2023-09-27-15:40:41,34.585
2023-09-27-15:45:42,34.480
2023-09-27-15:50:42,34.606
2023-09-27-15:55:43,34.660
2023-09-27-16:00:44,34.700
2023-09-28-09:30:00,34.700
2023-09-28-09:35:00,34.498
2023-09-28-09:40:01,34.349
2023-09-28-09:45:02,34.187
2023-09-28-09:50:02,34.310
2023-09-28-09:55:03,34.655
2023-09-28-10:00:03,34.751
2023-09-28-10:05:04,34.925
2023-09-28-10:10:04,34.861
2023-09-28-10:15:05,34.818
2023-09-28-10:20:05,34.740
2023-09-28-10:25:06,34.670
2023-09-28-10:30:07,34.620
2023-09-28-10:35:07,34.416
2023-09-28-10:40:08,34.619
2023-09-28-10:45:08,34.810
2023-09-28-10:50:09,34.945
2023-09-28-10:55:09,34.941
2023-09-28-11:00:10,35.020
2023-09-28-11:05:11,34.870
2023-09-28-11:10:11,35.010
2023-09-28-11:15:12,34.930
2023-09-28-11:20:12,34.965
2023-09-28-11:25:13,35.245
2023-09-28-11:30:13,35.330
2023-09-28-11:35:14,35.480
2023-09-28-11:40:15,35.520
2023-09-28-11:45:15,35.690
2023-09-28-11:50:16,35.746
2023-09-28-11:55:16,35.890
2023-09-28-12:00:17,35.917
2023-09-28-12:05:17,35.875
2023-09-28-12:10:18,35.830
2023-09-28-12:15:18,35.915
2023-09-28-12:20:19,35.980
2023-09-28-12:25:19,35.939
2023-09-28-12:30:20,36.121
2023-09-28-12:35:20,36.005
2023-09-28-12:40:21,36.046
2023-09-28-12:45:22,36.030
2023-09-28-12:50:22,35.885
2023-09-28-12:55:23,35.760
2023-09-28-13:00:23,35.786
2023-09-28-13:05:24,35.645
2023-09-28-13:10:24,35.840
2023-09-28-13:15:25,35.790
2023-09-28-13:20:25,35.745
2023-09-28-13:25:26,35.800
2023-09-28-13:30:27,35.670
2023-09-28-13:35:27,35.515
2023-09-28-13:40:28,35.479
2023-09-28-13:45:28,35.415
2023-09-28-13:50:29,35.555
2023-09-28-13:55:29,35.471
2023-09-28-14:00:30,35.480
2023-09-28-14:05:30,35.366
2023-09-28-14:10:31,35.500
2023-09-28-14:15:31,35.620
2023-09-28-14:20:32,35.680
2023-09-28-14:25:32,35.640
2023-09-28-14:30:33,35.650
2023-09-28-14:35:33,35.410
2023-09-28-14:40:34,35.380
2023-09-28-14:45:35,35.370
2023-09-28-14:50:35,35.330
2023-09-28-14:55:36,35.275
2023-09-28-15:00:36,35.464
2023-09-28-15:05:37,35.505
2023-09-28-15:10:37,35.580
2023-09-28-15:15:38,35.675
2023-09-28-15:20:38,35.770
2023-09-28-15:25:39,35.890
2023-09-28-15:30:39,35.920
2023-09-28-15:35:40,35.715
2023-09-28-15:40:40,35.510
2023-09-28-15:45:41,35.565
2023-09-28-15:50:41,35.535
2023-09-28-15:55:42,35.625
2023-09-28-16:00:42,35.540
2023-09-29-09:30:00,35.540
2023-09-29-09:35:01,36.595
2023-09-29-09:40:01,36.540
2023-09-29-09:45:02,36.530
2023-09-29-09:50:02,36.684
2023-09-29-09:55:03,36.765
2023-09-29-10:00:04,36.840
2023-09-29-10:05:04,36.920
2023-09-29-10:10:05,36.780
2023-09-29-10:15:05,36.750
2023-09-29-10:20:06,36.689
2023-09-29-10:25:06,36.404
2023-09-29-10:30:07,36.436
2023-09-29-10:35:07,36.610
2023-09-29-10:40:08,36.530
2023-09-29-10:45:08,36.599
2023-09-29-10:50:09,36.680
2023-09-29-10:55:10,36.686
2023-09-29-11:00:10,36.530
2023-09-29-11:05:11,36.400
2023-09-29-11:10:11,36.470
2023-09-29-11:15:12,36.360
2023-09-29-11:20:12,36.440
2023-09-29-11:25:13,36.574
2023-09-29-11:30:13,36.230
2023-09-29-11:35:14,36.215
2023-09-29-11:40:14,36.085
2023-09-29-11:45:15,36.150
2023-09-29-11:50:16,36.060
2023-09-29-11:55:16,36.025
2023-09-29-12:00:17,36.130
2023-09-29-12:05:17,36.095
2023-09-29-12:10:18,36.126
2023-09-29-12:15:18,35.995
2023-09-29-12:20:19,36.180
2023-09-29-12:25:19,36.239
2023-09-29-12:30:20,36.171
2023-09-29-12:35:21,36.199
2023-09-29-12:40:21,36.115
2023-09-29-12:45:22,36.090
2023-09-29-12:50:22,35.910
2023-09-29-12:55:23,35.820
2023-09-29-13:00:23,35.777
2023-09-29-13:05:24,35.615
2023-09-29-13:10:24,35.510
2023-09-29-13:15:25,35.431
2023-09-29-13:20:25,35.450
2023-09-29-13:25:26,35.526
2023-09-29-13:30:27,35.605
2023-09-29-13:35:27,35.580
2023-09-29-13:40:28,35.570
2023-09-29-13:45:28,35.605
2023-09-29-13:50:29,35.470
2023-09-29-13:55:29,35.469
2023-09-29-14:00:30,35.335
2023-09-29-14:05:30,35.425
2023-09-29-14:10:31,35.345
2023-09-29-14:15:31,35.412
2023-09-29-14:20:32,35.340
2023-09-29-14:25:33,35.551
2023-09-29-14:30:33,35.335
2023-09-29-14:35:33,35.410
2023-09-29-14:40:34,35.395
2023-09-29-14:45:35,35.625
2023-09-29-14:50:35,35.555
2023-09-29-14:55:36,35.620
2023-09-29-15:00:36,35.925
2023-09-29-15:05:37,35.740
2023-09-29-15:10:37,35.660
2023-09-29-15:15:38,35.750
2023-09-29-15:20:39,35.710
2023-09-29-15:25:39,35.680
2023-09-29-15:30:40,35.640
2023-09-29-15:35:40,35.610
2023-09-29-15:40:41,35.715
2023-09-29-15:45:41,35.550
2023-09-29-15:50:42,35.864
2023-09-29-15:55:42,35.485
2023-09-29-16:00:43,35.620
